date,review,rating,thumbs_up,cleaned_review,sentiment_label,sentiment_score,sentiment
2024-01-16 02:49:46,"Why does this app ask me to create an account (with a password) when I already chose the ""sign in with Google"" option???",2,1,app ask create account password choose sign google option,NEGATIVE,-0.980708658695221,negative
2024-01-06 18:33:56,"Map out areas of interest, estimated values of houses, selling history, photos of expired listing. Beautiful app, please don't change.",5,2,map area interest estimate value house sell history photo expired list beautiful app change,NEGATIVE,-0.7956550121307373,negative
2024-01-05 05:15:58,The best app for rent buy and sell property,5,0,good app rent buy sell property,POSITIVE,0.9973412156105042,positive
2024-01-04 01:29:49,Best realty app I've used by a large margin.,5,0,best realty app large margin,POSITIVE,0.9996956586837769,positive
2024-01-03 03:28:57,Website has more listings than the app. App limits to 4 listings for a condo but the site shows all.,1,0,website listing app app limit listing condo site show,NEGATIVE,-0.9816061854362488,negative
2024-01-02 07:45:03,Love this app. A must for any serious home buyer investor. Easy to use. Intuitive. Very good and timely listing info.,5,2,love app home buyer investor easy use intuitive good timely list info,POSITIVE,0.9964762330055237,positive
2023-12-21 06:01:52,all the bells and whistles!,5,0,bell whistle,NEGATIVE,-0.9314956068992615,negative
2023-12-16 00:25:03,"great application, seriously saves me hours.",5,0,great application seriously save hour,POSITIVE,0.9968980550765991,positive
2023-12-13 21:30:56,good,4,0,good,POSITIVE,0.9998161196708679,positive
2023-11-19 08:01:53,It's helpful to see previous listing and sale prices. As well as seeing what other houses in the area sold for.,5,0,helpful previous listing sale price see house area sell,NEGATIVE,-0.98052978515625,negative
2023-11-16 06:34:22,great app,5,0,great app,POSITIVE,0.999821126461029,positive
2023-11-05 10:38:21,Dont need a realtor to look up history of sold prices when you have this app! So many useful info.,5,0,need realtor look history sell price app useful info,NEGATIVE,-0.9842063188552856,negative
2023-10-26 05:07:50,"works well for my purposes, has lots of features I don't necessarily need or use bubi could see being helpful to others",5,0,work purpose lot feature necessarily need use bubi helpful,NEGATIVE,-0.99439936876297,negative
2023-10-24 23:46:59,good to see the history of a location,5,0,good history location,POSITIVE,0.9998562335968018,positive
2023-10-19 21:18:40,Presenting Inaccurate market status.,1,0,present inaccurate market status,NEGATIVE,-0.9995977282524109,negative
2023-10-15 09:52:37,"Great app, nice to be able to see 7 years sale history, good job!",5,0,great app nice able year sale history good job,POSITIVE,0.9997734427452087,positive
2023-10-13 23:25:46,You can find history for all the house that is perfect,5,0,find history house perfect,POSITIVE,0.9998639822006226,positive
2023-09-20 07:32:23,great,5,0,great,POSITIVE,0.9998630285263062,positive
2023-09-15 16:20:21,Excellent app,5,0,excellent app,POSITIVE,0.9998356103897095,positive
2023-09-07 23:53:46,great insights . analysis and history... customizable options.,5,0,great insight analysis history customizable option,POSITIVE,0.9994206428527832,positive
2023-09-07 16:38:59,"Good app, just wish for filters I can put the year of the property for my search!",4,0,good app wish filter year property search,POSITIVE,0.9799513816833496,positive
2023-09-07 02:30:13,Very thorough,5,0,thorough,POSITIVE,0.9995513558387756,positive
2023-09-05 06:06:54,Please add school information,4,0,add school information,POSITIVE,0.9896917939186096,positive
2023-09-03 20:43:46,One of a kind.,5,0,kind,POSITIVE,0.9997536540031433,positive
2023-08-28 02:07:25,"This app has bug. When there's featured listing in the same building as other listings and when you try to click on other listings on the map, it shows featured listing only. Which is ethically wrong way to promote featured listing while not letting anyone click on other listings in the same building on the map.",1,6,app bug feature list building listing try click listing map show feature list ethically wrong way promote feature list let click listing building map,NEGATIVE,-0.9996269941329956,negative
2023-08-21 06:16:28,so much great data. a must have!,5,0,great datum,POSITIVE,0.9978312849998474,positive
2023-08-17 22:04:42,like seeing houses in the neighborhood that are sale.,4,0,like see house neighborhood sale,POSITIVE,0.5795628428459167,positive
2023-08-12 05:38:32,amazing,5,0,amazing,POSITIVE,0.999875545501709,positive
2023-07-27 04:26:07,Can't view any properties because the app freezes when I try to accept the terms of use. Website works better than the app.,1,0,view property app freeze try accept term use website work well app,NEGATIVE,-0.9214884638786316,negative
2023-07-25 05:11:11,easy to use.,5,1,easy use,POSITIVE,0.9884273409843445,positive
2023-07-19 18:32:58,"We used this app for two years to help us get some analytics about house prices, market history and other information. Even used the past pictures to see how properties were upgraded over time. We even found our dream home using the watch area function. You need this app and a good agent and your house shopping experience is guaranteed to be hassle free.",5,0,app year help analytic house price market history information past picture property upgrade time find dream home watch area function need app good agent house shopping experience guarantee hassle free,NEGATIVE,-0.9832878708839417,negative
2023-07-19 17:57:34,the ability to easily search and view sold data is awesome. only improvement (if possible) would be to include attachments like floor plans that show up in the original listing.,5,1,ability easily search view sell datum awesome improvement possible include attachment like floor plan original listing,POSITIVE,0.9945768117904663,positive
2023-07-18 20:12:58,very good application for home search,5,0,good application home search,POSITIVE,0.9997230172157288,positive
2023-07-12 08:48:44,"I need to go hom3 alive. My personal effects go to The Scottish, The One and Only #georgetownpres In GeoHi Sylvia, Michele here. Do you want to fly to Dallas, then drive in my 2023, Audi Q5 SLine Sportback that holds 3 to 4 depending on how much gear we hawl to Utah? Burning hot in Texas. Love always, Michele Please do not tell anyone, but I work in the IC Community. Xoxox",5,0,need hom3 alive personal effect scottish georgetownpre geohi sylvia michele want fly dallas drive 2023 audi sline sportback hold depend gear hawl utah burn hot texas love michele tell work community xoxox,NEGATIVE,-0.9360359311103821,negative
2023-07-12 04:55:44,Downloaded and did not work on my chromebook at all..,1,0,download work chromebook,POSITIVE,0.8253334164619446,positive
2023-07-11 05:45:30,"This is extremely helpful data with the house when I plan to sell and where I may be going. I could look through this data all day, but I wouldn't get anything else done! I have a much clearer picture of my own area and also what is going on in places I've considered for a possible new home town.",5,3,extremely helpful datum house plan sell go look data day clear picture area go place consider possible new home town,POSITIVE,0.990538477897644,positive
2023-07-08 22:57:51,Easy to use and very detailed! Great app for house hunting 👌,5,0,easy use detailed great app house hunting,POSITIVE,0.9967703819274902,positive
2023-07-06 18:56:05,Great tool for following the market. so nice to see what properties sold for.,5,0,great tool follow market nice property sell,POSITIVE,0.9983879327774048,positive
2023-07-04 01:16:34,"Well, I was very excited to try this app out based off all of the reviews. The other main realtor app is absolute trash. Download it. Only good for Toronto. I'm on NB. Having Canada in the title is misleading. It's not Canada. It's Toronto.",1,1,excited try app base review main realtor app absolute trash download good toronto have canada title misleading canada toronto,NEGATIVE,-0.9872071146965027,negative
2023-06-28 21:52:06,awesome,5,0,awesome,POSITIVE,0.9998682737350464,positive
2023-06-24 08:24:07,amazing brokers are scared,5,0,amazing broker scared,POSITIVE,0.9990066885948181,positive
2023-06-21 20:28:40,"Great application, thank you for your hard work.",5,0,great application thank hard work,POSITIVE,0.999853253364563,positive
2023-06-19 17:38:35,love it,5,0,love,POSITIVE,0.9998735189437866,positive
2023-06-14 06:26:07,"Useful, regularly updated information!",5,0,useful regularly update information,POSITIVE,0.998684823513031,positive
2023-06-13 12:22:08,Phenomenal app especially the sold prices. This is a game changer. One feedback I have is to add more metrics such as $/sqft and others for comparison purposes as well as allow scrolling through photos on the mobile app as now you cannot scroll through the gallery. Thanks!,5,4,phenomenal app especially sell price game changer feedback add metric /sqft comparison purpose allow scroll photo mobile app scroll gallery thank,POSITIVE,0.99785977602005,positive
2023-06-12 12:46:35,good,5,0,good,POSITIVE,0.9998161196708679,positive
2023-06-10 02:20:23,Piss poor!,1,0,piss poor,NEGATIVE,-0.9997938275337219,negative
2023-06-05 23:21:08,amazing app,5,0,amazing app,POSITIVE,0.9998670816421509,positive
2023-05-30 03:40:42,the most insightful real estate app for Canadian real estate.,5,0,insightful real estate app canadian real estate,POSITIVE,0.999607264995575,positive
2023-05-28 04:49:32,"Probably 50% of houses sold do not appear on here. They do not respond in their discord when reporting issues with missing data. Too many listings showing as ""this listing is not available to the public"".",1,1,probably house sell appear respond discord report issue missing datum listing show listing available public,NEGATIVE,-0.9991633892059326,negative
2023-05-18 09:20:47,Good,5,0,good,POSITIVE,0.9998161196708679,positive
2023-05-14 00:46:19,"App is great and easy to use. 4 stars as their representatives, when you message, are idiots. They never answer your questions and never respond when I respond. Just go straight to the listing agent. Lesson learned.",4,0,app great easy use star representative message idiot answer question respond respond straight list agent lesson learn,NEGATIVE,-0.9851092100143433,negative
2023-05-11 15:15:38,"Instantly outdated all other real estate listing sites and apps! Easy to use, lots of options, stable. Most importantly, has information on past sales, how much they were sold for, whether price dropped or was increased. Additionally, has neighborhood information, ratings/estimates for growth and much more! This is like the inside look into real estate broker systems- everything you would wanna know before buying. No other real estate app did this for me.",5,98,instantly outdate real estate list site app easy use lot option stable importantly information past sale sell price drop increase additionally neighborhood information rating estimate growth like inside look real estate broker systems- wanna know buy real estate app,POSITIVE,0.659288227558136,positive
2023-05-07 19:07:20,Great app EXCEPT on a tablet; devs PLEASE allow the app to run in landscape on a tablet. Other than this the app is very helpful and well laid out.,3,1,great app tablet devs allow app run landscape tablet app helpful lay,POSITIVE,0.9848233461380005,positive
2023-05-02 13:15:56,your Builder is a syncghostsync,5,0,builder syncghostsync,NEGATIVE,-0.9495026469230652,negative
2023-05-02 04:58:38,Very informative and well rounded,5,0,informative rounded,POSITIVE,0.9998169541358948,positive
2023-04-23 14:00:02,Great app..on the money 💰,5,0,great app money,POSITIVE,0.9997734427452087,positive
2023-04-16 23:28:19,"We have been using this app to keep track of market for the past year. Super helpful to see how many times the property has been sold, delisted,etc. A filter I wish they would add is distance from chosen location so it would draw circle on map to show listings inside that area.",4,3,app track market past year super helpful time property sell delist etc filter wish add distance choose location draw circle map listing inside area,NEGATIVE,-0.9622480273246765,negative
2023-04-11 02:33:53,"This app is awesome, never seen anything similar. The watchlists, practically real time data on sold, delisted, past listings is so great!",5,1,app awesome see similar watchlist practically real time datum sell delist past listing great,POSITIVE,0.6461740732192993,positive
2023-04-10 04:55:30,Slow. Loads faster by far on website.,2,0,slow load fast far website,NEGATIVE,-0.9946192502975464,negative
2023-03-23 21:15:04,Nice app,5,0,nice app,POSITIVE,0.9998061060905457,positive
2023-03-18 02:17:57,Wonderful site. Love it 👍👍,5,0,wonderful site love,POSITIVE,0.9998871088027954,positive
2023-03-16 01:04:34,"Very good app for hous le hunting and surveys. It provides a lot of information and details for any listings, area and more.",4,1,good app hous hunting survey provide lot information detail listing area,POSITIVE,0.9651870727539062,positive
2023-03-11 11:04:31,Great app,5,0,great app,POSITIVE,0.999821126461029,positive
2023-02-28 01:50:44,Easy to use and provides good details whether you're buying or selling.,5,2,easy use provide good detail buy sell,POSITIVE,0.9976856708526611,positive
2023-02-21 09:01:03,Great app!,5,0,great app,POSITIVE,0.999821126461029,positive
2023-02-08 20:44:02,Not like other apps that annoy you before you get any fact!,5,0,like app annoy fact,NEGATIVE,-0.9871509075164795,negative
2023-02-02 19:25:28,New update = garbage I used to use this app everyday to check homes but with the latest update they're missing most new homes that come out on MLS. I can find them on other apps though so I'm not sure what's going on with this app.,1,0,new update garbage use app everyday check home late update miss new home come mls find app sure go app,NEGATIVE,-0.9921371340751648,negative
2023-02-02 12:38:18,Great presentation and details,5,0,great presentation detail,POSITIVE,0.9998774528503418,positive
2023-02-01 00:10:34,"Fast and accurate, the best app for looking up new for sale and historical data.",5,0,fast accurate good app look new sale historical datum,POSITIVE,0.9996919631958008,positive
2023-01-27 23:45:07,Since the latest build there is an error or something that pops up in Chinese writing. I have no idea why. Annoying. I'm using version 5.0.4.,2,0,late build error pop chinese writing idea annoying version 5.0.4,NEGATIVE,-0.9996628761291504,negative
2023-01-25 23:49:33,App is phenomenal to find real estate.,5,0,app phenomenal find real estate,POSITIVE,0.9996734857559204,positive
2023-01-15 20:19:13,Can not installed.,1,0,instal,POSITIVE,0.8797615170478821,positive
2023-01-13 08:07:25,Desperately needs a list view. I'm not gonna tap each home on the map individually...,3,1,desperately need list view go tap home map individually,NEGATIVE,-0.9829698801040649,negative
2023-01-10 22:54:22,"I loved this app and used it every day. Since the latest upgrade, the app is wonky. I am seeing strange characters, seeing magnified images, not seeing categories that always showed up before (e.g. New Listings) and being asked to log in to see them, even when I am already logged in. This is happening on my phone and tablet.",2,6,love app day late upgrade app wonky see strange character see magnify image see category show e.g. new listings ask log log happen phone tablet,NEGATIVE,-0.9500165581703186,negative
2023-01-09 13:00:08,"Recently tried to use this app and nothing loads. There are also error messages that keep popping up in English and Chinese I believe which is strange. I cannot even enter my own address into the search, there are 0 results. What's going on, HouseSigma team? My app is up to date so I am not sure what's happening. I'm currently using a Samsung Galaxy S9+ and it was working before.",1,8,recently try use app load error message pop english chinese believe strange enter address search result go housesigma team app date sure happen currently samsung galaxy work,NEGATIVE,-0.9948834776878357,negative
2023-01-08 23:22:20,"Amazing app, very informative and easy to use",5,1,amazing app informative easy use,POSITIVE,0.9998171925544739,positive
2023-01-07 11:16:47,Amazing app to find your home,5,0,amazing app find home,POSITIVE,0.9998489618301392,positive
2023-01-05 18:13:06,Exceptional,5,0,exceptional,POSITIVE,0.9998514652252197,positive
2023-01-03 04:37:53,It is the best source of information for real estate,5,0,good source information real estate,POSITIVE,0.9998273253440857,positive
2022-12-30 05:21:10,It is a great app. Very helpful looking for properties,5,1,great app helpful look property,POSITIVE,0.9996877908706665,positive
2022-12-28 18:53:00,Great app,5,0,great app,POSITIVE,0.999821126461029,positive
2022-12-28 00:35:03,Since your recent update the app is totally a stretched screen. The update may have been great for Mac but not for Samsung tablet.,2,2,recent update app totally stretch screen update great mac samsung tablet,NEGATIVE,-0.9992234706878662,negative
2022-12-27 19:15:42,"The latest update has messed up everything. I am using a samsung TAB S2. Except the detail page of listings, all other areas of the app are unusually magnified to the point that cannot scroll down the pages, specially the login page to hit the login button! It renders the app useless on my device. Hence only one star. Please fix this!!! Otherwise I have been using this app for a long time. It is powerful, and provides a huge amount of information to the buyers and sellers as well.",1,15,late update mess samsung tab detail page listing area app unusually magnify point scroll page specially login page hit login button render app useless device star fix app long time powerful provide huge information buyer seller,NEGATIVE,-0.9994438290596008,negative
2022-12-19 06:54:49,"Awesome, and thank you so much for !",5,0,awesome thank,POSITIVE,0.9998745918273926,positive
2022-12-14 20:39:14,"After the Dec 2022 update, it's just a mess. Can't click on anything. Scroll down on any page amd scrolling up would refresh instead of going back up. I have to close and reopen the app everytime i want to click on the for sale or rental icons. Wont go to the next picture when swiped right or left. Using Android on a galaxy note 20 ultra. This app was working great before the recent update. Will change the rating if its fixed in the next couple of weeks. How was this allowed?! Update: issues fix",5,9,dec 2022 update mess click scroll page amd scroll refresh instead go close reopen app everytime want click sale rental icon picture swipe right leave android galaxy note ultra app work great recent update change rating fix couple week allow update issue fix,NEGATIVE,-0.9967982172966003,negative
2022-12-09 05:27:55,Please add section for pre-construction.,5,0,add section pre construction,POSITIVE,0.9566094875335693,positive
2022-12-08 17:52:03,"With the recent update, it's not working properly and loading VERY slowly. I am using Galaxy Note 10+",1,2,recent update work properly load slowly galaxy note,NEGATIVE,-0.8883785009384155,negative
2022-12-06 23:16:53,"great app, but has only BC data. as soon as Alberta gets on here, I'll be downloading it again and likely changing to 5 stars",4,0,great app datum soon alberta get download likely change star,POSITIVE,0.9829599857330322,positive
2022-11-24 07:13:24,Good,5,0,good,POSITIVE,0.9998161196708679,positive
2022-10-27 16:48:29,Need to expand data analytics. Would love to see all Ontario regions and all of Canada soon! 3/5 bc incomplete data.,3,0,need expand datum analytic love ontario region canada soon 3/5 incomplete datum,NEGATIVE,-0.9983859062194824,negative
2022-10-27 06:23:27,Good and probably only source for home sale information in Canada.,5,0,good probably source home sale information canada,POSITIVE,0.9960445165634155,positive
2022-10-26 23:19:30,The best real estate app I've used to date.,5,0,good real estate app date,POSITIVE,0.9998424053192139,positive
2022-10-16 04:54:23,Impossible to register. Tried three times and every time I am emailed a four digit confirmation code and return to the app the confirmation code screen automatically disappears and returns to a login screen. Clicking 'back' does nothing.,1,2,impossible register try time time email digit confirmation code return app confirmation code screen automatically disappear return login screen click,NEGATIVE,-0.9988834261894226,negative
2022-09-29 12:24:08,Great idea for an app. Too bad it doesn't include Alberta.,3,0,great idea app bad include alberta,NEGATIVE,-0.9970647692680359,negative
2022-09-27 19:22:40,Very easy to navigate and you can check all information uou need about the properties. Strongly recommend.,5,1,easy navigate check information uou need property strongly recommend,POSITIVE,0.997016429901123,positive
2022-09-18 08:55:27,Really good app. Great info,5,0,good app great info,POSITIVE,0.9998594522476196,positive
2022-09-14 17:39:47,Great app! These guys went and did what MLS should have done a long time ago but deliberately didn't.,5,1,great app guy go mls long time ago deliberately,POSITIVE,0.9676826000213623,positive
2022-09-06 05:18:19,Best app,5,0,good app,POSITIVE,0.9998493194580078,positive
2022-09-03 15:59:03,"Should have the option to block/hide houses that you are not interested in. Would make it easier to find new listings instead of seeing the same ones over and over, if you don't check every day.",3,8,option block hide house interested easy find new listing instead see one check day,NEGATIVE,-0.9992839694023132,negative
2022-09-03 02:30:10,Timely information means I can make good decisions. Very pleased with this app!,5,0,timely information mean good decision pleased app,POSITIVE,0.9993969202041626,positive
2022-08-31 06:54:26,Super handy app. Not just an aggregator platform for listings but you can use it to find out about mortgage repayments and rental estimates,5,1,super handy app aggregator platform listing use find mortgage repayment rental estimate,POSITIVE,0.623344361782074,positive
2022-08-31 02:58:05,Absoloutly amazing app for tracking properties and trends. My three suggestions would be 1- Allow us to have multiple watched areas with custom filters for each area instead of one set of filters that transfer to all your watched areas. 2- Allow a list option rather than only being able to pick the property off the map 3- Fix the issue of when you view a property and go back your watched area ends. You have to reset the area everytime you view a property and go back. Great app otherwise.,4,49,absoloutly amazing app tracking property trend suggestion allow multiple watch area custom filter area instead set filter transfer watch area allow list option able pick property map fix issue view property watch area end reset area everytime view property great app,POSITIVE,0.980804979801178,positive
2022-08-31 01:27:24,It's an amazing App to check sold price and sell price in the market,5,0,amazing app check sell price sell price market,POSITIVE,0.9993892908096313,positive
2022-08-24 10:30:00,Easy to use lots of information,5,0,easy use lot information,POSITIVE,0.955634355545044,positive
2022-08-23 06:40:15,Best web and mobile app for house hunting. Their user experience and data is unmatched.,5,1,good web mobile app house hunting user experience datum unmatched,POSITIVE,0.9927610158920288,positive
2022-08-21 20:04:26,Easy and valuable,5,0,easy valuable,POSITIVE,0.9998438358306885,positive
2022-08-19 16:13:04,Slow and unintuitive.,2,0,slow unintuitive,NEGATIVE,-0.999672532081604,negative
2022-08-14 00:08:12,Was neat to see the listing around my area but the app is bugged now and shows ZERO homes listed when there are in fact dozens and dozens in my town.,2,1,neat listing area app bug show zero home list fact dozen dozen town,NEGATIVE,-0.9901442527770996,negative
2022-08-09 10:06:18,Excellent app.,5,0,excellent app,POSITIVE,0.9998356103897095,positive
2022-08-07 02:19:24,More helpful than my realtor :),5,0,helpful realtor,POSITIVE,0.9989833235740662,positive
2022-07-27 04:40:39,Awesome app. Definitely a must have if you are tracking the Real Estate market trends and don't have access to what the Realtors do. Recommended!,5,5,awesome app definitely track real estate market trend access realtor recommend,POSITIVE,0.9996898174285889,positive
2022-07-25 02:20:19,Best application if you are thinking of buying a house. Make an informed decision,5,1,best application think buy house informed decision,POSITIVE,0.9979445338249207,positive
2022-07-23 07:39:34,Very unprofessional and lousy people. Very poor services and unethical behavior.,1,0,unprofessional lousy people poor service unethical behavior,NEGATIVE,-0.9989627599716187,negative
2022-07-18 07:47:58,Amazing ... easy and really help ful,5,1,amazing easy help ful,POSITIVE,0.9998031258583069,positive
2022-07-09 17:43:14,Best app ever. The analytics are amazing and the data is always available to help make informed decisions.,5,1,good app analytic amazing data available help informed decision,POSITIVE,0.9997863173484802,positive
2022-07-09 01:59:33,E excellent. Gives all past info on sales for each house,5,0,excellent give past info sale house,POSITIVE,0.9991376399993896,positive
2022-07-01 05:43:48,Really good app,5,0,good app,POSITIVE,0.9998493194580078,positive
2022-06-19 20:38:17,History of assessment value is missing. REW has better information.,2,0,history assessment value miss rew well information,NEGATIVE,-0.999636173248291,negative
2022-06-18 09:17:42,Canada real estate? What a joke. The map that I'm looking at ends in Quebec. I tried typing in my province of Nova Scotia and the app doesn't even seem to recognize that Nova Scotia is a province. It just showed Nova Scotia Ontario which I don't even think exist,1,0,canada real estate joke map look end quebec try type province nova scotia app recognize nova scotia province show nova scotia ontario think exist,NEGATIVE,-0.9881182312965393,negative
2022-06-17 03:34:07,"It shows the value of the house put up for sale above the list price. For example, it shows $1 million before a house is put on the sale list. if the same house was put up for sale for 1.2 million, it increases the value of the house to 1.3 million. that is, the higher the price you put your house for sale, the higher its value will appear in housesigma. but if you haven't put your home up for sale, housesigma can undervalue your home. therefore, do not trust the information that housesigma give",1,0,show value house sale list price example show million house sale list house sale 1.2 million increase value house 1.3 million high price house sale high value appear housesigma home sale housesigma undervalue home trust information housesigma,NEGATIVE,-0.9651228785514832,negative
2022-06-16 06:39:57,Amazing app..i no longer need agent to check sold prices or exsiting listings,5,0,amazing app long need agent check sell price exsite listing,POSITIVE,0.993482768535614,positive
2022-06-09 03:06:42,Easy to use and has TONS of useful information to look through. Best Realty App ever!!,5,1,easy use ton useful information look best realty app,NEGATIVE,-0.7038418650627136,negative
2022-06-07 06:11:10,"Amazing app, great data.",5,0,amazing app great datum,POSITIVE,0.9997774958610535,positive
2022-06-02 14:21:32,Very useful app with tons of analytics. Great for house shopping in Toronto,5,0,useful app ton analytic great house shopping toronto,POSITIVE,0.9963293671607971,positive
2022-06-01 07:18:25,opposing,5,0,oppose,NEGATIVE,-0.984003484249115,negative
2022-05-26 16:15:18,It says Canada but only H's houses in BC and Ontario. What about Quebec and Nova Scotia?,1,0,say canada house ontario quebec nova scotia,NEGATIVE,-0.9224265813827515,negative
2022-05-26 09:19:51,A powerful app indeed! Knowledge is gold. Thanks for pushing through the red tapes to keep this app up.,5,0,powerful app knowledge gold thank push red tape app,POSITIVE,0.9991763234138489,positive
2022-05-22 00:49:12,Very informative....,5,0,informative,POSITIVE,0.99977046251297,positive
2022-05-16 03:02:31,Awesome App. Great way to find houses and compare,5,0,awesome app great way find house compare,POSITIVE,0.999819815158844,positive
2022-05-14 07:21:59,Best there is,5,0,good,POSITIVE,0.9998161196708679,positive
2022-05-13 21:50:58,"I love that you can see the house, description of the property, asking price and when it sells what it sold for.",5,0,love house description property ask price sell sell,NEGATIVE,-0.9836533069610596,negative
2022-05-13 02:54:35,"Works OK, map keeps crapping out when I try to zoom in. I have to restart app to fix",3,0,work map keep crap try zoom restart app fix,NEGATIVE,-0.9993534684181213,negative
2022-05-12 22:33:20,Outstanding apps as a new buyers in Ontario house market. I like it all the catalyst and options and also the way of show up the information. Superb 👌👌,5,0,outstanding app new buyer ontario house market like catalyst option way information superb,POSITIVE,0.9995960593223572,positive
2022-05-12 18:52:40,Basically a worse version of zillow.,1,0,basically bad version zillow,NEGATIVE,-0.99970942735672,negative
2022-05-05 06:28:34,Add the ability to write public comments under the listing! Game changer,5,0,add ability write public comment listing game changer,POSITIVE,0.9987001419067383,positive
2022-05-03 06:50:10,very helpful.,5,0,helpful,POSITIVE,0.9997673630714417,positive
2022-04-28 08:29:36,"I love this app. It's got everything anyone could ever need. Market analysis, home valuation tool, sold data on every house. It's incredible.",5,1,love app get need market analysis home valuation tool sell datum house incredible,POSITIVE,0.9972931742668152,positive
2022-04-21 05:11:06,App works well and I haven't had any problems and the information great!,5,0,app work problem information great,POSITIVE,0.9989392161369324,positive
2022-04-18 05:15:37,"Exceptionally amazing App! Helps you get evey information about the specific property, community, demographics. Great app for real estate decision making.",5,1,exceptionally amazing app help evey information specific property community demographic great app real estate decision making,POSITIVE,0.9996418952941895,positive
2022-04-10 16:49:15,Very informative,4,0,informative,POSITIVE,0.99977046251297,positive
2022-04-08 00:53:17,Great app to check houses,5,0,great app check house,POSITIVE,0.9997366070747375,positive
2022-04-05 21:45:12,Great for pricing listings,5,0,great pricing listing,POSITIVE,0.9995409250259399,positive
2022-04-03 04:04:24,Is it possible to have the location dot move along with you as you're on the move? That would be great..,3,0,possible location dot great,POSITIVE,0.9978997707366943,positive
2022-03-28 08:13:56,Hard to get pictures,1,0,hard picture,NEGATIVE,-0.9857172966003418,negative
2022-03-24 02:36:17,To see the market stats and actual selling information is very valuable.,5,0,market stat actual selling information valuable,POSITIVE,0.9880836606025696,positive
2022-03-22 11:15:59,"I was surprised at how much information was availible once I made a free account. I could see the sale details of every previous listing and offers on my house, and any house pretty much anywhere. It has all the pictures archived from previous listings, went back to my childhood home and seen the pictures of the house back 20 years ago, and all the listing details, amazing app!",5,30,surprised information availible free account sale detail previous listing offer house house pretty picture archive previous listing go childhood home see picture house year ago list detail amazing app,POSITIVE,0.9991785883903503,positive
2022-03-19 23:06:28,"Nice app, giving it 4 stars because a very basic feature is missing, you can't see the search results in a list view and have to tap on each listing to see the details which is annoying.",4,12,nice app give star basic feature miss search result list view tap listing detail annoying,NEGATIVE,-0.9986315369606018,negative
2022-03-10 06:18:24,Great resource!,5,0,great resource,POSITIVE,0.9998778104782104,positive
2022-03-07 06:37:53,New update keeps kicking me off when looking at ads,1,0,new update keep kick look ad,POSITIVE,0.974342405796051,positive
2022-03-07 06:31:48,Amazing app best out there,5,0,amazing app well,POSITIVE,0.9998589754104614,positive
2022-03-04 05:24:24,"Easy to use, and I like that I can watch the properties I am interested in. Has definitely helped to keep an eye on what is happening in the market in our area.",5,1,easy use like watch property interested definitely help eye happen market area,POSITIVE,0.7422568202018738,positive
2022-03-02 23:52:24,Great,5,0,great,POSITIVE,0.9998630285263062,positive
2022-02-28 00:43:50,I like the amount of information offered. Also the ease of use of this site.,4,0,like information offer ease use site,POSITIVE,0.9987691044807434,positive
2022-02-27 08:37:09,Awesome for real estate data.,5,1,awesome real estate datum,POSITIVE,0.9998306035995483,positive
2022-02-23 17:23:45,Overall great just wish they added vacant land and lot size options.,4,0,overall great wish add vacant land lot size option,NEGATIVE,-0.9695301055908203,negative
2022-02-23 07:12:22,Fantastic app. Great resource to keep an eye on real estate.,5,4,fantastic app great resource eye real estate,POSITIVE,0.9998679161071777,positive
2022-02-21 02:28:42,Horrible you have to register and leave your cell#,1,0,horrible register leave cell,NEGATIVE,-0.9993743300437927,negative
2022-02-17 10:18:04,Great App! Lets you see the sold for price so you can get an accurate feel for the market in the area you are searching..would highly recommend,5,8,great app let sell price accurate feel market area search highly recommend,POSITIVE,0.9996248483657837,positive
2022-02-15 23:05:56,Timely and informative,5,0,timely informative,POSITIVE,0.9998362064361572,positive
2022-02-14 06:26:35,"Unfortunately I updated to the latest version and I wish I wouldn't have !!!! Anytime that I want to use it, I have to login again !!!! But why ????? I really want to revert back to previous version 😩",1,0,unfortunately update late version wish anytime want use login want revert previous version,NEGATIVE,-0.999147891998291,negative
2022-02-13 02:21:17,Very Informative....,5,0,informative,POSITIVE,0.99977046251297,positive
2022-02-13 01:46:49,App name states Canada but only support Ontario,2,0,app state canada support ontario,POSITIVE,0.9725258350372314,positive
2022-02-12 05:30:39,Good app,5,0,good app,POSITIVE,0.9998493194580078,positive
2022-02-11 21:34:10,Great history on listed sales,5,0,great history list sale,NEGATIVE,-0.8417350649833679,negative
2022-02-02 22:06:37,Very useful for me thanks,5,0,useful thank,POSITIVE,0.999860405921936,positive
2022-02-02 05:40:37,Best app.,5,0,good app,POSITIVE,0.9998493194580078,positive
2022-01-23 03:57:02,Very useful!!!,5,0,useful,POSITIVE,0.9997634291648865,positive
2022-01-19 18:55:41,Perfect app to let you know as much as agents do. 👌,5,0,perfect app let know agent,POSITIVE,0.9997137188911438,positive
2022-01-17 10:16:38,Very good.,5,0,good,POSITIVE,0.9998161196708679,positive
