review,rating,date,source,sentiment_label,sentiment_score,topics,emotion,aspect_sentiments,category
nice,5,2025-07-03 10:50:41,Google Play,POSITIVE,0.9998552799224854,[],neutral,{},review
Good,2,2025-07-03 09:20:40,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
bed app and working,5,2025-07-03 09:12:08,Google Play,POSITIVE,0.5866891145706177,['bed app'],neutral,{'bed app': 'Positive'},review
Worst service from government of India.. My consignment is still not delivered after waiting for 18 months.. Only giving bribe will complete your work..,1,2025-07-03 08:41:41,Google Play,NEGATIVE,-0.9996084570884705,"['worst service', 'government', 'india', 'my consignment', '18 months', 'bribe', 'your work']",disgust,"{'worst service': 'Negative', 'government': 'Negative', 'india': 'Negative', 'my consignment': 'Negative', '18 months': 'Negative', 'bribe': 'Positive', 'your work': 'Negative'}",review
form 6 and 8 submition error not good app,1,2025-07-03 08:20:06,Google Play,NEGATIVE,-0.9997648596763611,"['6 and 8 submition error', 'good app']",sadness,"{'6 and 8 submition error': 'Negative', 'good app': 'Negative'}",bug_report
there is problem in date of birth selection It is only showing upto 1 Oct 2006 for Maharashtra only but it is showing upto 1 oct 2007 for other states,1,2025-07-03 08:00:14,Google Play,NEGATIVE,-0.9526598453521729,"['problem', 'date', 'birth selection', 'upto', 'maharashtra', 'upto', 'other states']",neutral,"{'problem': 'Negative', 'date': 'Negative', 'birth selection': 'Negative', 'upto': 'Negative', 'maharashtra': 'Negative', 'other states': 'Negative'}",bug_report
super App,4,2025-07-03 06:44:45,Google Play,POSITIVE,0.9932268261909485,['super app'],neutral,{'super app': 'Neutral'},review
जब एप चलना नहीं है तो निरर्थक ही इसे बनाकर सामान्य नागरिकों का समय व्यर्थ कर रहे हैं आपलोग!,1,2025-07-03 00:51:08,Google Play,NEGATIVE,-0.5441772937774658,"['जब एप चलना नहीं है', 'तो निरर्थक ही इसे बनाकर सामान्य नागरिकों', 'व्यर्थ', 'रहे', 'आपलोग']",neutral,"{'जब एप चलना नहीं है': 'Positive', 'तो निरर्थक ही इसे बनाकर सामान्य नागरिकों': 'Positive', 'व्यर्थ': 'Positive', 'रहे': 'Positive', 'आपलोग': 'Positive'}",review
this app is just for showing... raised my concern after 30 days still no update...,1,2025-07-03 00:50:32,Google Play,NEGATIVE,-0.996005117893219,"['this app', 'my concern', '30 days still no update']",fear,"{'this app': 'Negative', 'my concern': 'Negative', '30 days still no update': 'Negative'}",review
good voter helpline,5,2025-07-02 22:49:36,Google Play,POSITIVE,0.9998223185539246,['good voter helpline'],neutral,{'good voter helpline': 'Positive'},review
nice app ☺️👍🏻👌🏻.................... aur ismein aur feature improve karne ki jarurat hai.,4,2025-07-02 21:49:21,Google Play,POSITIVE,0.9867528676986694,"['aur ismein aur feature', 'ki jarurat hai']",neutral,"{'aur ismein aur feature': 'Positive', 'ki jarurat hai': 'Positive'}",feature_request
Have to login again and again,1,2025-07-02 18:04:25,Google Play,NEGATIVE,-0.9965195655822754,[],sadness,{},review
worst Not Open All Time,1,2025-07-02 15:51:56,Google Play,NEGATIVE,-0.9994584918022156,[],disgust,{},review
disappointed ☹️,2,2025-07-02 14:18:19,Google Play,NEGATIVE,-0.9997472167015076,[],sadness,{},review
exlent,5,2025-07-02 14:00:58,Google Play,NEGATIVE,-0.9582377672195435,['exlent'],neutral,{'exlent': 'Positive'},review
"After the recent updated login flow, the whole login process is screwed up. OTP generation is very dead slow and screen is refreshing on OTP entry not allowing the user to enter the correct OTP arrived a little late. OTP reading also erroring out saying OTP as not matchin!!!. Not sure how dumb people get into Govt related IT Teams with such incompetence!!!",1,2025-07-02 11:45:46,Google Play,NEGATIVE,-0.5292147994041443,"['the recent updated login flow', 'the whole login process', 'otp generation', 'otp entry', 'the user', 'the correct otp', 'reading', 'people', 'govt', 'such incompetence']",surprise,"{'the recent updated login flow': 'Negative', 'the whole login process': 'Negative', 'otp generation': 'Negative', 'otp entry': 'Negative', 'the user': 'Negative', 'the correct otp': 'Negative', 'reading': 'Negative', 'people': 'Negative', 'govt': 'Negative', 'such incompetence': 'Negative'}",bug_report
nice app,5,2025-07-02 11:06:07,Google Play,POSITIVE,0.9998061060905457,['nice app'],neutral,{'nice app': 'Positive'},review
very good 👍 app 👌 superb Excellent,5,2025-07-01 23:32:27,Google Play,POSITIVE,0.9998316764831543,['very good 👍 app 👌 superb'],joy,{'very good 👍 app 👌 superb': 'Positive'},review
बढ़िया,5,2025-07-01 23:23:41,Google Play,NEGATIVE,-0.6970566511154175,['बढ़िया'],neutral,{'बढ़िया': 'Positive'},review
bakbaas apps,1,2025-07-01 21:45:34,Google Play,POSITIVE,0.5516309142112732,['bakbaas apps'],neutral,{'bakbaas apps': 'Neutral'},review
Not getting otp to verify and link email address,1,2025-07-01 17:56:09,Google Play,NEGATIVE,-0.9997130036354065,['email address'],sadness,{'email address': 'Negative'},feature_request
a good app,4,2025-07-01 17:20:35,Google Play,POSITIVE,0.999866247177124,['a good app'],joy,{'a good app': 'Positive'},review
best,5,2025-07-01 15:47:41,Google Play,POSITIVE,0.9997941851615906,[],neutral,{},review
nice,5,2025-07-01 13:36:47,Google Play,POSITIVE,0.9998552799224854,[],neutral,{},review
mast,1,2025-07-01 11:13:38,Google Play,POSITIVE,0.7173449993133545,['mast'],neutral,{'mast': 'Neutral'},review
thank to self form submitted by my voter ID card....,5,2025-07-01 09:59:31,Google Play,NEGATIVE,-0.9012014269828796,"['self form', 'my voter id card']",neutral,"{'self form': 'Positive', 'my voter id card': 'Neutral'}",review
wonderful,5,2025-07-01 08:25:42,Google Play,POSITIVE,0.9998772144317627,[],surprise,{},review
very helpful app,5,2025-07-01 07:34:06,Google Play,POSITIVE,0.9996640682220459,['very helpful app'],neutral,{'very helpful app': 'Positive'},review
🇮🇳🇮🇳 good 😊,5,2025-06-30 22:15:25,Google Play,POSITIVE,0.9998123049736023,['🇮🇳🇮'],neutral,{'🇮🇳🇮': 'Positive'},review
good 👍,5,2025-06-30 20:57:45,Google Play,POSITIVE,0.9998576641082764,[],joy,{},review
अगर यह सक्सेसफुल होता है बहुत अच्छा बात है,5,2025-06-30 20:15:56,Google Play,NEGATIVE,-0.8449836373329163,"['अगर', 'सक्सेसफुल होता है बहुत अच्छा']",neutral,"{'अगर': 'Positive', 'सक्सेसफुल होता है बहुत अच्छा': 'Positive'}",review
good,5,2025-06-30 19:37:50,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
good,4,2025-06-30 19:27:55,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
Server error show karta hai OTP daalne ke baad.... new user ka id create nahi ho raha hai,1,2025-06-30 19:19:30,Google Play,NEGATIVE,-0.9993485808372498,"['server error show karta hai otp daalne ke baad', 'new user ka id create']",neutral,"{'server error show karta hai otp daalne ke baad': 'Neutral', 'new user ka id create': 'Negative'}",bug_report
Best,5,2025-06-30 18:39:58,Google Play,POSITIVE,0.9997941851615906,[],neutral,{},review
"very nice, good, great",5,2025-06-30 14:27:09,Google Play,POSITIVE,0.9998685121536255,[],joy,{},review
very easily create voter ID card using this app. Thanks for voter helpline,5,2025-06-30 13:06:03,Google Play,POSITIVE,0.9691397547721863,"['voter id card', 'this app', 'thanks', 'voter helpline']",neutral,"{'voter id card': 'Positive', 'this app': 'Positive', 'thanks': 'Positive', 'voter helpline': 'Positive'}",review
whenever I open an app I get to see an update every week after several updates no changes I have seen.,4,2025-06-30 12:39:43,Google Play,NEGATIVE,-0.9959905743598938,"['an app', 'an update', 'no changes']",neutral,"{'an app': 'Neutral', 'an update': 'Neutral', 'no changes': 'Negative'}",review
wonderful app,5,2025-06-30 09:17:43,Google Play,POSITIVE,0.9998787641525269,['wonderful app'],surprise,{'wonderful app': 'Positive'},review
help full,5,2025-06-30 08:46:23,Google Play,POSITIVE,0.9875345230102539,[],neutral,{},review
very good ap,5,2025-06-30 07:05:29,Google Play,POSITIVE,0.999860405921936,['very good ap'],neutral,{'very good ap': 'Positive'},review
good.,5,2025-06-30 00:30:32,Google Play,POSITIVE,0.9998157620429993,[],neutral,{},review
good,5,2025-06-29 23:35:12,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
very slow and difficult,1,2025-06-29 22:47:01,Google Play,NEGATIVE,-0.9996504783630371,[],sadness,{},review
Super,5,2025-06-29 21:25:44,Google Play,POSITIVE,0.998783528804779,['super'],neutral,{'super': 'Positive'},review
nice app,5,2025-06-29 19:35:31,Google Play,POSITIVE,0.9998061060905457,['nice app'],neutral,{'nice app': 'Positive'},review
excellent,5,2025-06-29 19:16:38,Google Play,POSITIVE,0.9998434782028198,[],joy,{},review
good application it's helpful,5,2025-06-29 18:47:25,Google Play,POSITIVE,0.9998419284820557,['good application'],joy,{'good application': 'Positive'},review
"i am very thankful for the election commission because this application made my voter id card and epic no. just before the election, so that's the reason i cast my first vote ever in the election. 😀 Thanks",5,2025-06-29 16:33:46,Google Play,POSITIVE,0.9969462752342224,"['the election commission', 'this application', 'the election', 'the reason', 'my first vote', 'the election', '😀 thanks']",joy,"{'the election commission': 'Positive', 'this application': 'Positive', 'the election': 'Positive', 'the reason': 'Positive', 'my first vote': 'Positive', '😀 thanks': 'Positive'}",review
Very.useful,5,2025-06-29 14:21:51,Google Play,POSITIVE,0.9997895359992981,[],joy,{},review
nice,4,2025-06-29 12:06:46,Google Play,POSITIVE,0.9998552799224854,[],neutral,{},review
Good,5,2025-06-29 11:53:55,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
excellent,5,2025-06-29 11:22:01,Google Play,POSITIVE,0.9998434782028198,[],joy,{},review
very nice and use full,5,2025-06-29 09:48:35,Google Play,POSITIVE,0.9998650550842285,[],joy,{},review
"I received my EPIC number 8 months ago, but still haven’t received the PVC voter ID card. The biggest issue is that no tracking number is provided after the EPIC is generated. Without it, there’s no way to track the delivery or raise a complaint with India Post. Sometimes, the card reaches the local post office but doesn’t get delivered to the person. A tracking number would help in following up and ensuring proper delivery. What’s the use of a feature if it doesn’t actually help?",1,2025-06-29 07:49:52,Google Play,NEGATIVE,-0.9979992508888245,"['my epic number', 'the pvc voter id card', 'the biggest issue', 'no tracking number', 'the epic', 'no way', 'the delivery', 'a complaint', 'india post', 'the card', 'the local post office', 'the person', 'a tracking number', 'proper delivery', 'the use', 'a feature']",neutral,"{'my epic number': 'Neutral', 'the pvc voter id card': 'Negative', 'the biggest issue': 'Negative', 'no tracking number': 'Negative', 'the epic': 'Negative', 'no way': 'Negative', 'the delivery': 'Negative', 'a complaint': 'Negative', 'india post': 'Negative', 'the card': 'Negative', 'the local post office': 'Negative', 'the person': 'Negative', 'a tracking number': 'Negative', 'proper delivery': 'Negative', 'the use': 'Negative', 'a feature': 'Negative'}",bug_report
good,5,2025-06-29 04:58:31,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
good,5,2025-06-28 21:59:14,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
👍🏻,4,2025-06-28 21:41:40,Google Play,NEGATIVE,-0.6970566511154175,[],neutral,{},review
"excellent App to update the voter details, linking of aadhaar from home. I am able perform corrections for my 2 family members today. Happy to use it. Need more awareness among public. ... Happy to say that we have received the updated new voter I'd cards by post. appreciate the good work!!!",5,2025-06-28 20:55:24,Google Play,POSITIVE,0.9998101592063904,"['excellent app', 'the voter details', 'aadhaar', 'home', 'corrections', 'my 2 family members', 'more awareness', 'public', 'the updated new voter', 'post', 'the good work']",joy,"{'excellent app': 'Positive', 'the voter details': 'Positive', 'aadhaar': 'Positive', 'home': 'Positive', 'corrections': 'Positive', 'my 2 family members': 'Positive', 'more awareness': 'Positive', 'public': 'Positive', 'the updated new voter': 'Positive', 'post': 'Positive', 'the good work': 'Positive'}",review
verry nice app,4,2025-06-28 20:53:27,Google Play,POSITIVE,0.9996646642684937,['nice app'],joy,{'nice app': 'Positive'},review
5 STAR,5,2025-06-28 19:25:48,Google Play,POSITIVE,0.9964116215705872,['5 star'],neutral,{'5 star': 'Positive'},review
very useful,5,2025-06-28 19:18:04,Google Play,POSITIVE,0.999798595905304,[],joy,{},review
nice,3,2025-06-28 19:09:57,Google Play,POSITIVE,0.9998552799224854,[],neutral,{},review
every time logout problem and no otp. what's the issue?,1,2025-06-28 17:46:13,Google Play,NEGATIVE,-0.9967269897460938,"['problem', 'no otp', 'the issue']",neutral,"{'problem': 'Negative', 'no otp': 'Negative', 'the issue': 'Negative'}",bug_report
Good working,5,2025-06-28 16:29:10,Google Play,POSITIVE,0.999843955039978,['good working'],neutral,{'good working': 'Positive'},review
My Voter ID successful,5,2025-06-28 14:33:47,Google Play,POSITIVE,0.9997851252555847,[],joy,{},review
Good App,5,2025-06-28 13:45:47,Google Play,POSITIVE,0.9998493194580078,['good app'],neutral,{'good app': 'Positive'},review
Very Usefull App,5,2025-06-28 11:45:13,Google Play,POSITIVE,0.9993637204170227,['very usefull app'],neutral,{'very usefull app': 'Positive'},review
good 👍,5,2025-06-28 09:32:37,Google Play,POSITIVE,0.9998576641082764,[],joy,{},review
"Not showing my application status,says records not found",1,2025-06-28 09:25:17,Google Play,NEGATIVE,-0.9994912147521973,"['my application status', 'records']",sadness,"{'my application status': 'Negative', 'records': 'Negative'}",review
I am fully satisfied it is a fantastic app,5,2025-06-28 08:55:17,Google Play,POSITIVE,0.9998652935028076,['a fantastic app'],joy,{'a fantastic app': 'Positive'},review
❤️,5,2025-06-28 08:33:14,Google Play,NEGATIVE,-0.6970566511154175,[],neutral,{},review
good aap,5,2025-06-28 07:11:23,Google Play,POSITIVE,0.9998424053192139,['good aap'],joy,{'good aap': 'Positive'},review
development needed,2,2025-06-28 06:20:59,Google Play,POSITIVE,0.9677896499633789,['development'],neutral,{'development': 'Negative'},review
good 👍👍👍,5,2025-06-27 23:04:28,Google Play,POSITIVE,0.9998576641082764,[],joy,{},review
very fantastic app,5,2025-06-27 22:15:47,Google Play,POSITIVE,0.999864935874939,['very fantastic app'],joy,{'very fantastic app': 'Positive'},review
best app,5,2025-06-27 22:11:29,Google Play,POSITIVE,0.999686598777771,['best app'],neutral,{'best app': 'Positive'},review
wow nice,5,2025-06-27 22:06:16,Google Play,POSITIVE,0.9998618364334106,[],surprise,{},review
best,5,2025-06-27 21:58:50,Google Play,POSITIVE,0.9997941851615906,[],neutral,{},review
"Government apps are don't deserve to be exist they are pathetic, there developers are pathetic. Never work properly.",1,2025-06-27 21:25:20,Google Play,NEGATIVE,-0.9997897744178772,"['government apps', 'developers']",sadness,"{'government apps': 'Negative', 'developers': 'Negative'}",review
सभी भारतीयों के लिए ये ऐप बहुत ही अच्छा है क्योंकि इस ऐप में सभी सुविधाएं है जो एक वोटर कार्ड यूजर को चाहिए जैसे कि..... 1. नया वोटर कार्ड बनाना किसी का भी 2. वोटर कार्ड में हर तरह का सुधार जैसे कि.. (a) मोबाइल नंबर जोड़ना या बदलना (b) नाम सुधारना अपना या पापा चाचा का (c) पता बदलना या वर्तमान पते में SPELLING सुधारना (d) Date of Birth सुधारना (e) अपना फोटो मन मुताबिक बदलना 3. आप अपने क्षेत्र के निर्वाचन स्थान का पता जान सकते है 4. BLO ऑफिसर की जानकारी मिले,4,2025-06-27 19:12:47,Google Play,NEGATIVE,-0.9335071444511414,"['सभी भारतीयों', 'अच्छा है', 'का सुधार', '.. (a) मोबाइल नंबर जोड़ना या बदलना (b', 'नाम', 'सुधारना अपना या पापा', 'वर्तमान पते में spelling', 'date', 'birth', ') अपना फोटो मन मुताबिक बदलना', 'अपने', 'क्षेत्र के निर्वाचन स्थान', 'पता जान', 'blo ऑफिसर की']",neutral,"{'सभी भारतीयों': 'Positive', 'अच्छा है': 'Positive', 'का सुधार': 'Positive', '.. (a) मोबाइल नंबर जोड़ना या बदलना (b': 'Positive', 'नाम': 'Positive', 'सुधारना अपना या पापा': 'Positive', 'वर्तमान पते में spelling': 'Positive', 'date': 'Positive', 'birth': 'Positive', ') अपना फोटो मन मुताबिक बदलना': 'Positive', 'अपने': 'Positive', 'क्षेत्र के निर्वाचन स्थान': 'Positive', 'पता जान': 'Positive', 'blo ऑफिसर की': 'Positive'}",review
"Amazed!!! I got a reply within 10 minutes of posting a query through this App. Many, many thanks to the gentleman called me.",5,2025-06-27 19:04:49,Google Play,POSITIVE,0.9936622381210327,"['a reply', '10 minutes', 'a query', 'this app', 'many, many thanks', 'the gentleman']",surprise,"{'a reply': 'Positive', '10 minutes': 'Positive', 'a query': 'Positive', 'this app': 'Positive', 'many, many thanks': 'Positive', 'the gentleman': 'Positive'}",review
nice,5,2025-06-27 18:20:40,Google Play,POSITIVE,0.9998552799224854,[],neutral,{},review
great application I'm using it for last 5 years,5,2025-06-27 17:03:30,Google Play,POSITIVE,0.9991738200187683,"['great application', 'last 5 years']",joy,"{'great application': 'Positive', 'last 5 years': 'Positive'}",review
ok,5,2025-06-27 17:02:14,Google Play,POSITIVE,0.9997851252555847,[],neutral,{},review
very smooth interface and provide solution with ease,5,2025-06-27 16:48:55,Google Play,POSITIVE,0.9997699856758118,"['very smooth interface', 'solution', 'ease']",neutral,"{'very smooth interface': 'Positive', 'solution': 'Positive', 'ease': 'Positive'}",review
good,5,2025-06-27 16:01:29,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
helpful,5,2025-06-27 15:20:25,Google Play,POSITIVE,0.9997673630714417,[],neutral,{},review
nice,5,2025-06-27 14:52:02,Google Play,POSITIVE,0.9998552799224854,[],neutral,{},review
Good app for voter id.. My name is a mistake and I have corrected its. I got new voter id card,5,2025-06-27 14:19:45,Google Play,NEGATIVE,-0.9940561056137085,"['good app', 'voter', 'my name', 'a mistake', 'new voter id card']",sadness,"{'good app': 'Positive', 'voter': 'Positive', 'my name': 'Negative', 'a mistake': 'Positive', 'new voter id card': 'Positive'}",review
It has been more than 3 months since my voter card was made but it has not reached my home yet,1,2025-06-27 13:49:10,Google Play,NEGATIVE,-0.9992762207984924,"['more than 3 months', 'my voter card', 'my home']",sadness,"{'more than 3 months': 'Neutral', 'my voter card': 'Negative', 'my home': 'Neutral'}",review
I like this aap,5,2025-06-27 13:14:48,Google Play,POSITIVE,0.9996567964553833,['this aap'],joy,{'this aap': 'Positive'},review
"Every time Required for updating ,, Bad Experience with Voter helpline",1,2025-06-27 12:34:24,Google Play,NEGATIVE,-0.9996920824050903,"['every time required for updating ,, bad experience', 'voter helpline']",sadness,"{'every time required for updating ,, bad experience': 'Negative', 'voter helpline': 'Negative'}",review
thanks voter helpline,5,2025-06-27 11:20:58,Google Play,POSITIVE,0.9993059635162354,['thanks voter helpline'],neutral,{'thanks voter helpline': 'Positive'},review
4 din se uninstall hi ho raha hai,5,2025-06-27 11:17:28,Google Play,NEGATIVE,-0.9612471461296082,['hi ho raha hai'],neutral,{'hi ho raha hai': 'Neutral'},review
nice app help full,5,2025-06-27 08:07:52,Google Play,POSITIVE,0.9996172189712524,['nice app help'],neutral,{'nice app help': 'Positive'},review
login problem zayada hoti hai aur to sab theek hai,1,2025-06-27 00:47:01,Google Play,NEGATIVE,-0.9891190528869629,"['login problem zayada hoti hai aur', 'theek hai']",neutral,"{'login problem zayada hoti hai aur': 'Negative', 'theek hai': 'Negative'}",bug_report
thank,5,2025-06-26 23:09:40,Google Play,POSITIVE,0.9998283386230469,[],neutral,{},review
nice earning,5,2025-06-26 22:58:43,Google Play,POSITIVE,0.9998714923858643,['nice earning'],joy,{'nice earning': 'Positive'},review
good,5,2025-06-26 21:16:16,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
Excellent,5,2025-06-26 14:08:21,Google Play,POSITIVE,0.9998434782028198,[],neutral,{},review
poor system 😭😭😭😭😭,1,2025-06-26 13:52:49,Google Play,NEGATIVE,-0.9997645020484924,['poor system'],sadness,{'poor system': 'Negative'},review
got my voter id,5,2025-06-26 11:37:46,Google Play,NEGATIVE,-0.9330015182495117,['my voter'],neutral,{'my voter': 'Positive'},review
"how to track the voter card , where is reference number ???",1,2025-06-26 10:10:31,Google Play,NEGATIVE,-0.9990686774253845,"['the voter card', 'reference number']",neutral,"{'the voter card': 'Neutral', 'reference number': 'Negative'}",review
good,4,2025-06-26 07:43:02,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
there is no option if u forget your tracking number,1,2025-06-25 22:22:24,Google Play,NEGATIVE,-0.9974194765090942,"['no option', 'your tracking number']",neutral,"{'no option': 'Negative', 'your tracking number': 'Negative'}",review
good,4,2025-06-25 17:38:34,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
it is best app for users and it is good to use,5,2025-06-25 17:15:18,Google Play,POSITIVE,0.9997263550758362,"['best app', 'users']",joy,"{'best app': 'Positive', 'users': 'Positive'}",review
"If there was a zero I would have given that only . Unable to register my number everytime I try to. After entering OTP and other details it always shows something went wrong now I don't know what's wrong, earlier before the update everything was fine and working . Please fix the bug and then I may change the ratings",1,2025-06-25 12:47:16,Google Play,NEGATIVE,-0.9993712306022644,"['my number', 'other details', 'the update', 'the bug', 'the ratings']",neutral,"{'my number': 'Negative', 'other details': 'Negative', 'the update': 'Negative', 'the bug': 'Negative', 'the ratings': 'Negative'}",bug_report
nice 👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,5,2025-06-25 11:40:10,Google Play,POSITIVE,0.9998424053192139,['nice 👍'],neutral,{'nice 👍': 'Positive'},review
good,5,2025-06-25 09:10:28,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
very nice 👍,5,2025-06-25 07:31:18,Google Play,POSITIVE,0.9998577833175659,[],joy,{},review
Mostly the server is down. Didn't get OTP in mail on time. instructions in the forms are not clear you have to figure it out yourself. No tracking option of your application can't use the reference number of applications anywhere.,1,2025-06-25 00:14:08,Google Play,NEGATIVE,-0.9996576309204102,"['the server', 'mail', 'time', 'instructions', 'the forms', 'no tracking option', 'your application', 'the reference number', 'applications']",neutral,"{'the server': 'Negative', 'mail': 'Negative', 'time': 'Negative', 'instructions': 'Negative', 'the forms': 'Negative', 'no tracking option': 'Negative', 'your application': 'Negative', 'the reference number': 'Negative', 'applications': 'Neutral'}",review
good,5,2025-06-24 22:14:50,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
Excellent service,5,2025-06-24 16:28:56,Google Play,POSITIVE,0.9998576641082764,['excellent service'],neutral,{'excellent service': 'Positive'},review
baler developer ke die korale arkm baler i app hbe,1,2025-06-24 12:34:27,Google Play,NEGATIVE,-0.988353431224823,['baler developer ke'],neutral,{'baler developer ke': 'Positive'},review
मैं इस ऐप को 5 रेटिंग देता हूं क्योंकि यह एक शानदार ऐप है और बहुत ही मददगार साबित हुआ है लोगों के लिए,5,2025-06-24 08:22:14,Google Play,NEGATIVE,-0.834628164768219,"['5 रेटिंग देता', 'क्योंकि यह एक शानदार', 'ही मददगार साबित', 'है लोगों', 'लिए']",neutral,"{'5 रेटिंग देता': 'Positive', 'क्योंकि यह एक शानदार': 'Positive', 'ही मददगार साबित': 'Positive', 'है लोगों': 'Positive', 'लिए': 'Positive'}",review
👎,1,2025-06-23 17:21:19,Google Play,NEGATIVE,-0.6970566511154175,[],neutral,{},review
viry nice,4,2025-06-23 10:49:42,Google Play,POSITIVE,0.9995500445365906,['viry nice'],neutral,{'viry nice': 'Positive'},review
login problem 😔 please fix app,1,2025-06-23 08:29:15,Google Play,NEGATIVE,-0.9974998831748962,['app'],neutral,{'app': 'Positive'},bug_report
always says server error server error what is this,1,2025-06-23 08:15:04,Google Play,NEGATIVE,-0.9996815919876099,['server error server error'],neutral,{'server error server error': 'Negative'},bug_report
"form fill kar rha tha pura form fill jaise hi Kiya , phir done kara tabhi , apne aap logout kar diya app ne aur bola phir se login Karo , phir login kara toh koi data hi nahi bacha , aab kya wapas form bharu pura , arre intana time laga ke bhara tha , apna APP ki quality sahi karo , harr 15 mins mei login karte rahege kya",1,2025-06-22 22:15:04,Google Play,NEGATIVE,-0.9979629516601562,"['form', 'kar rha tha pura form fill jaise hi kiya', 'phir', 'kara tabhi', 'kar diya app ne aur bola phir se login karo', 'phir login', 'toh koi data', 'hi nahi bacha', 'aab kya wapas', 'bharu pura', 'app ki quality sahi karo', 'harr', 'mei login karte rahege kya']",neutral,"{'form': 'Negative', 'kar rha tha pura form fill jaise hi kiya': 'Negative', 'phir': 'Negative', 'kara tabhi': 'Negative', 'kar diya app ne aur bola phir se login karo': 'Negative', 'phir login': 'Negative', 'toh koi data': 'Negative', 'hi nahi bacha': 'Negative', 'aab kya wapas': 'Negative', 'bharu pura': 'Negative', 'app ki quality sahi karo': 'Negative', 'harr': 'Negative', 'mei login karte rahege kya': 'Negative'}",review
Doesn't show the birth year 2007,2,2025-06-22 21:53:54,Google Play,NEGATIVE,-0.9912904500961304,['the birth year'],neutral,{'the birth year': 'Neutral'},review
it's a very useful app,5,2025-06-22 18:29:28,Google Play,POSITIVE,0.9996535778045654,['a very useful app'],joy,{'a very useful app': 'Positive'},review
excellent,5,2025-06-22 17:11:04,Google Play,POSITIVE,0.9998434782028198,[],joy,{},review
verry good,5,2025-06-22 12:51:38,Google Play,POSITIVE,0.9998464584350586,[],joy,{},review
ok,5,2025-06-22 12:45:52,Google Play,POSITIVE,0.9997851252555847,[],neutral,{},review
not work properly,1,2025-06-22 08:57:14,Google Play,NEGATIVE,-0.9997901320457458,[],sadness,{},review
very good app,5,2025-06-22 02:26:18,Google Play,POSITIVE,0.9998675584793091,['very good app'],joy,{'very good app': 'Positive'},review
good,4,2025-06-21 20:49:29,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
good 👍,4,2025-06-21 20:14:22,Google Play,POSITIVE,0.9998576641082764,[],joy,{},review
Nice,5,2025-06-21 19:20:12,Google Play,POSITIVE,0.9998552799224854,[],neutral,{},review
please upgrade upcomming 18 years old boys upgrade 2007 boys for making new voter id,1,2025-06-21 18:37:59,Google Play,NEGATIVE,-0.9221641421318054,"['18 years old boys', '2007 boys', 'new voter i']",neutral,"{'18 years old boys': 'Negative', '2007 boys': 'Negative', 'new voter i': 'Negative'}",review
very good app,5,2025-06-21 18:05:21,Google Play,POSITIVE,0.9998675584793091,['very good app'],joy,{'very good app': 'Positive'},review
👍👌,5,2025-06-21 18:03:23,Google Play,NEGATIVE,-0.6970566511154175,[],neutral,{},review
good,4,2025-06-21 17:45:03,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
please 🥺 add 2007 calendar in app becouse they also adult and won't to add and name in voting list and vote in election.,4,2025-06-21 16:54:51,Google Play,NEGATIVE,-0.9844805598258972,"['2007 calendar', 'app becouse', 'voting list', 'election']",neutral,"{'2007 calendar': 'Neutral', 'app becouse': 'Negative', 'voting list': 'Neutral', 'election': 'Neutral'}",feature_request
good,4,2025-06-21 16:00:37,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
change of address application to takes forever,1,2025-06-21 10:52:00,Google Play,POSITIVE,0.9479045271873474,"['change', 'address application']",neutral,"{'change': 'Negative', 'address application': 'Negative'}",feature_request
worst app OTP not recieving. I requested OTP for more than three times but didn't get OTP.,1,2025-06-21 09:29:49,Google Play,NEGATIVE,-0.9993211030960083,"['worst app', 'more than three times']",disgust,"{'worst app': 'Negative', 'more than three times': 'Negative'}",feature_request
OTP isn't coming. How do i even register,1,2025-06-21 06:43:00,Google Play,NEGATIVE,-0.9996371269226074,['otp'],neutral,{'otp': 'Negative'},review
this application real,5,2025-06-20 22:27:42,Google Play,POSITIVE,0.9997840523719788,['this application'],neutral,{'this application': 'Positive'},review
good,5,2025-06-20 21:56:08,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
