review,rating,date,source,sentiment_label,sentiment_score,topics,emotion,aspect_sentiments,category
every thinks is good. but it's don't have important anime like attack on titan. don't have one peace full anime and many other best Animes. but it's good to watch,2,2025-08-02 21:14:54,Google Play,POSITIVE,0.9994686245918274,"['important anime', 'attack', 'titan', 'one peace']",sadness,"{'important anime': 'Negative', 'attack': 'Positive', 'titan': 'Neutral', 'one peace': 'Negative'}",review
"I have an issue with the mobile version of the app, every time I come out of something I'm watching, it crashes my phone, and I know it's not an issue with the phone, because the PlayStation full version of the app works perfectly fine, and when I use the app on my older phone, for some strange reason it does not crash. if there is an issue with the app, could you please fix it?",3,2025-08-02 21:13:26,Google Play,NEGATIVE,-0.9771501421928406,"['an issue', 'the mobile version', 'the app', 'my phone', 'an issue', 'the phone', 'the playstation full version', 'the app', 'the app', 'my older phone', 'some strange reason', 'an issue', 'the app']",surprise,"{'an issue': 'Negative', 'the mobile version': 'Negative', 'the app': 'Negative', 'my phone': 'Negative', 'the phone': 'Negative', 'the playstation full version': 'Positive', 'my older phone': 'Negative', 'some strange reason': 'Negative'}",bug_report
Dubb everything in Hindi,4,2025-08-02 20:56:22,Google Play,NEGATIVE,-0.8862313628196716,['hindi'],neutral,{'hindi': 'Negative'},review
amazing app,5,2025-08-02 20:50:56,Google Play,POSITIVE,0.9998670816421509,['amazing app'],joy,{'amazing app': 'Positive'},review
I can't change my age restriction 😭 I have a year subscription and I can't watch animes due to age restriction....,1,2025-08-02 20:42:18,Google Play,NEGATIVE,-0.9764229655265808,"['my age restriction', 'a year subscription', 'animes', 'age restriction']",sadness,"{'my age restriction': 'Negative', 'a year subscription': 'Neutral', 'animes': 'Negative', 'age restriction': 'Negative'}",review
need to add more anime and addition of new episode,4,2025-08-02 20:41:54,Google Play,NEGATIVE,-0.9969978332519531,"['more anime', 'addition', 'new episode']",sadness,"{'more anime': 'Negative', 'addition': 'Positive', 'new episode': 'Neutral'}",feature_request
tamil not available,1,2025-08-02 20:27:23,Google Play,NEGATIVE,-0.9995515942573547,['tamil'],sadness,{'tamil': 'Negative'},review
best aap,1,2025-08-02 20:24:19,Google Play,POSITIVE,0.9998045563697815,['best aap'],neutral,{'best aap': 'Positive'},review
it's very great,5,2025-08-02 20:17:19,Google Play,POSITIVE,0.9998722076416016,[],joy,{},review
I've used crunchyroll for years. Great company.,5,2025-08-02 20:13:50,Google Play,POSITIVE,0.999846339225769,"['crunchyroll', 'years', 'great company']",neutral,"{'crunchyroll': 'Neutral', 'years': 'Neutral', 'great company': 'Positive'}",review
Anime best quality of this app,5,2025-08-02 19:48:16,Google Play,POSITIVE,0.9981613755226135,"['best quality', 'this app']",neutral,"{'best quality': 'Positive', 'this app': 'Positive'}",review
nice,5,2025-08-02 19:39:38,Google Play,POSITIVE,0.9998552799224854,[],neutral,{},review
good 😊 . . . ... . .. .. .. .. ....,5,2025-08-02 19:33:25,Google Play,POSITIVE,0.9990400671958923,[],neutral,{},review
🌚😻,5,2025-08-02 19:04:52,Google Play,NEGATIVE,-0.6970566511154175,[],neutral,{},review
my own 💯🏆🥇🎗️,5,2025-08-02 19:01:17,Google Play,POSITIVE,0.9893144369125366,['my own 💯'],neutral,{'my own 💯': 'Positive'},review
dont ask me for a rating in the middle of an episode,1,2025-08-02 18:56:11,Google Play,NEGATIVE,-0.9935941100120544,"['a rating', 'the middle', 'an episode']",neutral,"{'a rating': 'Neutral', 'the middle': 'Negative', 'an episode': 'Neutral'}",review
I like Crunchyroll... It's a good app for watching anime 🙂,5,2025-08-02 18:48:15,Google Play,POSITIVE,0.9996659755706787,"['crunchyroll', 'a good app', 'anime 🙂']",joy,"{'crunchyroll': 'Positive', 'a good app': 'Positive', 'anime 🙂': 'Neutral'}",review
"i ABSOLUTELY HATE how everytime i get ads its always 4. DARN. ADS. and also, why are some episodes requiring premium? On top of that, we have to get premium JUST FOR THE ENGLISH DUB. Netflix is better than this.",1,2025-08-02 18:26:50,Google Play,NEGATIVE,-0.563434362411499,"['ads', 'ads', 'some episodes', 'premium', 'premium', 'the english dub', 'netflix']",anger,"{'ads': 'Negative', 'some episodes': 'Negative', 'premium': 'Negative', 'the english dub': 'Negative', 'netflix': 'Positive'}",review
anime love like song? all good 😊,5,2025-08-02 18:20:34,Google Play,POSITIVE,0.9994876384735107,"['anime love', 'song']",joy,"{'anime love': 'Positive', 'song': 'Positive'}",review
"after a few days of using the app, it just stops showing me the subtitles, and it causes me to not be able to understand what the story is about in each anime, please fix this problem so i can watch again, because the animes on this app has alot of variation and ATON of animes that i enjoy and animes that i want to watch, i already bought the mega fan subscription, so please let me watch anime with the subtitles again thank you 🙏🏻",1,2025-08-02 18:17:18,Google Play,NEGATIVE,-0.9982896447181702,"['a few days', 'the app', 'the subtitles', 'the story', 'each anime', 'this problem', 'the animes', 'this app', 'alot', 'variation', 'aton', 'animes', 'animes', 'the mega fan subscription', 'anime', 'the subtitles']",neutral,"{'a few days': 'Negative', 'the app': 'Negative', 'the subtitles': 'Negative', 'the story': 'Negative', 'each anime': 'Negative', 'this problem': 'Negative', 'the animes': 'Positive', 'this app': 'Negative', 'alot': 'Negative', 'variation': 'Positive', 'aton': 'Positive', 'animes': 'Negative', 'the mega fan subscription': 'Negative', 'anime': 'Negative'}",bug_report
it's good,5,2025-08-02 17:55:12,Google Play,POSITIVE,0.9998360872268677,[],joy,{},review
super app,5,2025-08-02 17:20:58,Google Play,POSITIVE,0.9932268261909485,['super app'],neutral,{'super app': 'Positive'},review
The real deal of the ❤️🤔💖Best,4,2025-08-02 17:16:23,Google Play,POSITIVE,0.9997338652610779,"['the real deal', 'the ❤️🤔💖']",neutral,"{'the real deal': 'Positive', 'the ❤️🤔💖': 'Positive'}",review
"1 star because this stupid survey popped up in the middle of my show ruining a paid experience, ontop of the firestick app being glitchy cheeks, only anime monopolization could cause this level of arrogance",1,2025-08-02 17:11:25,Google Play,NEGATIVE,-0.9997569918632507,"['this stupid survey', 'the middle', 'my show', 'a paid experience', 'ontop', 'the firestick app', 'glitchy cheeks', 'only anime monopolization', 'this level', 'arrogance']",anger,"{'this stupid survey': 'Negative', 'the middle': 'Negative', 'my show': 'Negative', 'a paid experience': 'Negative', 'ontop': 'Negative', 'the firestick app': 'Negative', 'glitchy cheeks': 'Negative', 'only anime monopolization': 'Negative', 'this level': 'Negative', 'arrogance': 'Negative'}",bug_report
good,5,2025-08-02 17:10:41,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
this shirt buggin,4,2025-08-02 16:38:16,Google Play,NEGATIVE,-0.9996572732925415,['this shirt buggin'],neutral,{'this shirt buggin': 'Positive'},bug_report
❤,5,2025-08-02 16:34:51,Google Play,NEGATIVE,-0.6970566511154175,[],neutral,{},review
good,5,2025-08-02 16:20:41,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
this is the best app for anime ever I love the feature were you watch ads to watch anime I'd recommend this app to anyone because you can watch the latest anime it's the best and better then waiting a whole 3 years on Netflix for something to come out and btw try not to make things I could watch on Netflix free because it doesn't make sense I should lay when I have a subscription just focus on the ones not on Netflix or other streaming platforms,5,2025-08-02 16:12:24,Google Play,POSITIVE,0.9956194758415222,"['the best app', 'anime', 'the feature', 'ads', 'anime', 'this app', 'the latest anime', 'netflix', 'things', 'netflix', 'sense', 'a subscription', 'the ones', 'netflix', 'other streaming platforms']",joy,"{'the best app': 'Positive', 'anime': 'Positive', 'the feature': 'Positive', 'ads': 'Positive', 'this app': 'Positive', 'the latest anime': 'Positive', 'netflix': 'Positive', 'things': 'Positive', 'sense': 'Positive', 'a subscription': 'Positive', 'the ones': 'Positive', 'other streaming platforms': 'Positive'}",feature_request
Naruto Shippuden audio not available in Hindi,2,2025-08-02 16:08:13,Google Play,NEGATIVE,-0.9993234872817993,"['naruto shippuden audio', 'hindi']",neutral,"{'naruto shippuden audio': 'Negative', 'hindi': 'Negative'}",review
love,5,2025-08-02 16:01:53,Google Play,POSITIVE,0.9998735189437866,['love'],sadness,{'love': 'Positive'},review
"Please provide the playback speed option atleast for the premium users, otherwise everything is good.",2,2025-08-02 15:39:59,Google Play,POSITIVE,0.9992092847824097,"['the playback speed option atleast', 'the premium users']",neutral,"{'the playback speed option atleast': 'Negative', 'the premium users': 'Neutral'}",review
best app,5,2025-08-02 15:39:11,Google Play,POSITIVE,0.999686598777771,['best app'],neutral,{'best app': 'Positive'},review
Why are there so many apps you can even skip the that's my point you would be stuck just watching almost 6 ads. But the annoying part is you have to watch a ad for 50 seconds so ya it's bad dumbass who ever made it.,1,2025-08-02 15:33:46,Google Play,NEGATIVE,-0.9992726445198059,"['so many apps', 'my point', 'almost 6 ads', 'the annoying part', 'a ad', '50 seconds', 'bad dumbass']",disgust,"{'so many apps': 'Negative', 'my point': 'Negative', 'almost 6 ads': 'Negative', 'the annoying part': 'Negative', 'a ad': 'Negative', '50 seconds': 'Negative', 'bad dumbass': 'Negative'}",review
"anything past the 3rd or 4th episode requires a subscription. so if you came here to avoid hulu and Netflix, you wasted your time.",2,2025-08-02 15:24:05,Google Play,NEGATIVE,-0.9997914433479309,"['the 3rd or 4th episode', 'a subscription', 'hulu', 'netflix', 'your time']",neutral,"{'the 3rd or 4th episode': 'Neutral', 'a subscription': 'Neutral', 'hulu': 'Negative', 'netflix': 'Negative', 'your time': 'Negative'}",review
nice broker,5,2025-08-02 15:08:16,Google Play,POSITIVE,0.9996969699859619,['nice broker'],neutral,{'nice broker': 'Positive'},review
very good 👍,5,2025-08-02 15:05:16,Google Play,POSITIVE,0.999870777130127,[],joy,{},review
app smart,5,2025-08-02 15:04:52,Google Play,POSITIVE,0.9996943473815918,['app'],neutral,{'app': 'Positive'},review
so much ads and almost all episodes are primium.,1,2025-08-02 14:47:38,Google Play,NEGATIVE,-0.99860018491745,"['so much ads', 'almost all episodes', 'primium']",neutral,"{'so much ads': 'Negative', 'almost all episodes': 'Positive', 'primium': 'Positive'}",review
best app for watching anime at a affordable price really loved it 🥰❤️,5,2025-08-02 14:43:45,Google Play,POSITIVE,0.998714804649353,"['best app', 'anime', 'a affordable price']",joy,"{'best app': 'Positive', 'anime': 'Positive', 'a affordable price': 'Positive'}",review
Worth the money and very entertaining.,5,2025-08-02 14:35:58,Google Play,POSITIVE,0.9998911619186401,[],joy,{},review
best anime app,5,2025-08-02 14:25:28,Google Play,POSITIVE,0.999721348285675,['best anime app'],joy,{'best anime app': 'Positive'},review
I think it's all goods but please try and get the full show not just 1 or 2 seasons if a show has 5 or 6.,4,2025-08-02 14:09:35,Google Play,NEGATIVE,-0.9957863688468933,"['all goods', 'the full show', 'not just 1 or 2 seasons', 'a show']",neutral,"{'all goods': 'Positive', 'the full show': 'Positive', 'not just 1 or 2 seasons': 'Positive', 'a show': 'Neutral'}",review
good time ...😎,4,2025-08-02 13:50:12,Google Play,POSITIVE,0.9998600482940674,['good time'],joy,{'good time': 'Positive'},review
it is very good,5,2025-08-02 13:41:39,Google Play,POSITIVE,0.9998561143875122,[],joy,{},review
"Crunchyroll is the best anime app,It has all the animes and even the latest animes I really love this app and you can even download the animes you'd like to re-watch",5,2025-08-02 13:37:22,Google Play,POSITIVE,0.9998462200164795,"['crunchyroll', 'the best anime app', 'all the animes', 'even the latest animes', 'this app', 'the animes']",joy,"{'crunchyroll': 'Positive', 'the best anime app': 'Positive', 'all the animes': 'Positive', 'even the latest animes': 'Positive', 'this app': 'Positive', 'the animes': 'Positive'}",review
"a lot of language options, full quality, smooth playback and stable optimized app. Some anime are not available.",5,2025-08-02 13:33:30,Google Play,POSITIVE,0.8445348739624023,"['a lot', 'language options', 'full quality', 'smooth playback', 'stable optimized app', 'some anime']",neutral,"{'a lot': 'Positive', 'language options': 'Positive', 'full quality': 'Positive', 'smooth playback': 'Positive', 'stable optimized app': 'Positive', 'some anime': 'Negative'}",review
this is very nice platform for watching anime.I suggest to watch thankyou,5,2025-08-02 13:09:09,Google Play,POSITIVE,0.9997904896736145,"['very nice platform', 'anime.i']",joy,"{'very nice platform': 'Positive', 'anime.i': 'Positive'}",review
good,4,2025-08-02 12:15:20,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
i support telugu anime dubbers,5,2025-08-02 12:11:51,Google Play,POSITIVE,0.9695671796798706,['telugu anime dubbers'],joy,{'telugu anime dubbers': 'Positive'},review
"server issue all time, it is not working properly, login issue every second",1,2025-08-02 12:08:43,Google Play,NEGATIVE,-0.9997546076774597,"['server issue', 'login issue']",sadness,"{'server issue': 'Negative', 'login issue': 'Negative'}",bug_report
best app ever,5,2025-08-02 11:42:54,Google Play,POSITIVE,0.9997490048408508,['best app'],neutral,{'best app': 'Positive'},review
the best app if you don't wanna read the English 🤙🤯💯,5,2025-08-02 11:20:48,Google Play,POSITIVE,0.9995778203010559,"['the best app', 'the english 🤙🤯💯']",neutral,"{'the best app': 'Positive', 'the english 🤙🤯💯': 'Neutral'}",review
it's nice becase I love anime so much but indians have a disandvatage becase it's not work in hindi,5,2025-08-02 11:02:34,Google Play,NEGATIVE,-0.9992067217826843,"['indians', 'a disandvatage', 'work', 'hindi']",joy,"{'indians': 'Negative', 'a disandvatage': 'Negative', 'work': 'Neutral', 'hindi': 'Negative'}",review
in the middle anime please,4,2025-08-02 10:21:21,Google Play,POSITIVE,0.9993076324462891,['the middle anime'],neutral,{'the middle anime': 'Positive'},review
I've been using Crunchyroll on and off since 2011. it has continued to improve and be awesome. keep it up! I love it!,5,2025-08-02 10:17:16,Google Play,POSITIVE,0.9998829364776611,['crunchyroll'],joy,{'crunchyroll': 'Positive'},review
anime is peak,5,2025-08-02 09:54:20,Google Play,POSITIVE,0.9945663213729858,['anime'],surprise,{'anime': 'Positive'},review
AWESOMENESS,5,2025-08-02 09:50:47,Google Play,POSITIVE,0.9998668432235718,[],neutral,{},review
"downloading rarely works for me. seems like I have to do one episode at a time and even then it takes forever. my Internet is NOT the issue. perhaps it is my tablet? decent selection. over priced for sure. but little an American can do if you're a fan of anime. there are other services but those have limited selection. I appreciate the medium and want those creators to be compensated, but things were better for me when I just streamed from Russia or wherever. Give it a try",3,2025-08-02 09:49:53,Google Play,NEGATIVE,-0.9955493211746216,"['one episode', 'a time', 'my internet', 'the issue', 'my tablet', 'decent selection', 'little an american', 'a fan', 'anime', 'other services', 'limited selection', 'the medium', 'those creators', 'things', 'russia', 'a try']",neutral,"{'one episode': 'Negative', 'a time': 'Positive', 'my internet': 'Negative', 'the issue': 'Negative', 'my tablet': 'Neutral', 'decent selection': 'Positive', 'little an american': 'Negative', 'a fan': 'Neutral', 'anime': 'Positive', 'other services': 'Neutral', 'limited selection': 'Negative', 'the medium': 'Positive', 'those creators': 'Positive', 'things': 'Positive', 'russia': 'Neutral', 'a try': 'Neutral'}",bug_report
Very basic ux flaw with the tv app: There is no easy way to watch an episode other than the latest one of a show in the 'continue watching' section. This is because there is no way to view all the episodes of a show once you're inside the player. On TV (android tv and Samsung tizen) the only way to do this is to exit the player ->search for the show->select a different episode. On mobile it's slightly easier but still annoying : minimize player/switch to portrait mode -> view episode list.,4,2025-08-02 09:44:59,Google Play,NEGATIVE,-0.9994522929191589,"['the tv app', 'no easy way', 'an episode', 'a show', ""the 'continue watching' section"", 'no way', 'all the episodes', 'a show', 'the player', 'android tv', 'samsung tizen', 'the only way', 'the player', 'the show->select', 'a different episode', 'mobile', 'player/switch', 'mode -> view episode list']",neutral,"{'the tv app': 'Negative', 'no easy way': 'Negative', 'an episode': 'Negative', 'a show': 'Negative', ""the 'continue watching' section"": 'Negative', 'no way': 'Negative', 'all the episodes': 'Negative', 'the player': 'Negative', 'android tv': 'Neutral', 'samsung tizen': 'Neutral', 'the only way': 'Negative', 'the show->select': 'Negative', 'a different episode': 'Negative', 'mobile': 'Negative', 'player/switch': 'Negative', 'mode -> view episode list': 'Negative'}",review
it is very amazing.,5,2025-08-02 09:33:09,Google Play,POSITIVE,0.9998831748962402,[],surprise,{},review
Best platform to watch anime,5,2025-08-02 09:24:58,Google Play,POSITIVE,0.9997891783714294,['best platform'],neutral,{'best platform': 'Positive'},review
could hav3 animation,4,2025-08-02 09:01:26,Google Play,NEGATIVE,-0.9845939874649048,['animation'],neutral,{'animation': 'Negative'},review
"Too expensive, always buffers, subs are on my TV, not on the app, still hasn't made a PiP mode for Samsung phones while pirates do, audio crashes, resets progression of episode if you exit app for too long as well as not keeping up, constant removal of features, reccomends many shows that i have already watched, customer service is very bad to non-existant, can set profiles but not add passwords to them, still no button to go back an episode unless you press the button to see all the episodes.",1,2025-08-02 08:52:59,Google Play,NEGATIVE,-0.9991382360458374,"['always buffers', 'subs', 'my tv', 'the app', 'a pip mode', 'samsung phones', 'pirates', 'progression', 'episode', 'app', ', constant removal', 'features', 'reccomends', 'customer service', 'profiles', 'passwords', 'an episode', 'the button', 'all the episodes']",sadness,"{'always buffers': 'Positive', 'subs': 'Neutral', 'my tv': 'Neutral', 'the app': 'Negative', 'a pip mode': 'Neutral', 'samsung phones': 'Neutral', 'pirates': 'Neutral', 'progression': 'Negative', 'episode': 'Neutral', 'app': 'Negative', ', constant removal': 'Negative', 'features': 'Negative', 'reccomends': 'Positive', 'customer service': 'Negative', 'profiles': 'Neutral', 'passwords': 'Negative', 'an episode': 'Neutral', 'the button': 'Negative', 'all the episodes': 'Neutral'}",bug_report
I love anime,5,2025-08-02 08:36:10,Google Play,POSITIVE,0.9995185136795044,[],joy,{},review
greatest anime streaming service,5,2025-08-02 08:33:04,Google Play,POSITIVE,0.999776303768158,['greatest anime streaming service'],joy,{'greatest anime streaming service': 'Positive'},review
I love anime and this app has more graphics good so I love see in this,5,2025-08-02 08:28:33,Google Play,POSITIVE,0.9996671676635742,"['anime', 'this app', 'more graphics']",joy,"{'anime': 'Positive', 'this app': 'Positive', 'more graphics': 'Positive'}",review
best,5,2025-08-02 08:20:17,Google Play,POSITIVE,0.9997941851615906,[],neutral,{},review
"still need some upgrades, but it's fine as an app",4,2025-08-02 08:19:06,Google Play,POSITIVE,0.9997357726097107,"['some upgrades', 'an app']",neutral,"{'some upgrades': 'Negative', 'an app': 'Positive'}",review
"it's server is very bad, not sending me reset link and keep showing me wrong password when it's is correct one, what a waste of time and money",1,2025-08-02 08:18:45,Google Play,NEGATIVE,-0.9990837574005127,"['server', 'reset link', 'wrong password', 'time', 'money']",sadness,"{'server': 'Negative', 'reset link': 'Negative', 'wrong password': 'Negative', 'time': 'Negative', 'money': 'Negative'}",review
come on I wanted to watch chainsaw man and I can only watch 3 episodes without getting the premium I hate that you are selfish I want to watch chainsaw man for free and have all of the episodes I hate you guys 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,1,2025-08-02 08:14:58,Google Play,NEGATIVE,-0.9916675686836243,"['chainsaw man', '3 episodes', 'the premium', 'chainsaw man', 'the episodes']",anger,"{'chainsaw man': 'Negative', '3 episodes': 'Negative', 'the premium': 'Negative', 'the episodes': 'Positive'}",review
it's great without commercials,5,2025-08-02 07:53:23,Google Play,POSITIVE,0.9998611211776733,['commercials'],joy,{'commercials': 'Negative'},review
"always glitching,extremely problematic",1,2025-08-02 07:21:14,Google Play,NEGATIVE,-0.9985571503639221,[],sadness,{},bug_report
so far no complaints,5,2025-08-02 07:20:44,Google Play,POSITIVE,0.9687395095825195,['so far no complaints'],anger,{'so far no complaints': 'Positive'},review
I'm just here for the animation.,5,2025-08-02 06:41:58,Google Play,POSITIVE,0.9961347579956055,['the animation'],neutral,{'the animation': 'Positive'},review
Nice app 👌,5,2025-08-02 06:34:07,Google Play,POSITIVE,0.9996724128723145,['nice app'],neutral,{'nice app': 'Positive'},review
Been with Crunchyroll for 12 years and It just keeps getting better every 3 months!,5,2025-08-02 06:29:50,Google Play,POSITIVE,0.6414799690246582,"['crunchyroll', '12 years']",surprise,"{'crunchyroll': 'Positive', '12 years': 'Neutral'}",review
ok,5,2025-08-02 06:26:40,Google Play,POSITIVE,0.9997851252555847,[],neutral,{},review
epic,5,2025-08-02 06:18:04,Google Play,POSITIVE,0.9997552037239075,[],surprise,{},review
I to mach like this app,5,2025-08-02 06:13:58,Google Play,POSITIVE,0.9966496825218201,['this app'],neutral,{'this app': 'Positive'},review
I love the app it gives me more than netflix ever could its a really good app,5,2025-08-02 05:39:40,Google Play,POSITIVE,0.9998291730880737,"['the app', 'netflix']",joy,"{'the app': 'Positive', 'netflix': 'Neutral'}",review
love it,5,2025-08-02 05:26:19,Google Play,POSITIVE,0.9998753070831299,[],neutral,{},review
In my opinion this app is the greatest to watch anime >:),5,2025-08-02 05:23:26,Google Play,POSITIVE,0.9997479319572449,"['my opinion', 'this app', 'anime']",joy,"{'my opinion': 'Positive', 'this app': 'Positive', 'anime': 'Positive'}",review
"The content is freaking amazing!! But this app is trash!!! It takes forever to load on any of my devices, every time I try to navigate into chapters/seasons looking for specific episodes it freezes, and it won't cast to either of my TVs' Firesticks. Such a bummer😓 it will cause me to end my subscription, again 😢",1,2025-08-02 05:09:28,Google Play,NEGATIVE,-0.997524082660675,"['the content', 'this app', 'my devices', 'chapters/seasons', 'specific episodes', ""my tvs' firesticks"", 'such a bummer', 'my subscription']",sadness,"{'the content': 'Positive', 'this app': 'Negative', 'my devices': 'Negative', 'chapters/seasons': 'Negative', 'specific episodes': 'Negative', ""my tvs' firesticks"": 'Negative', 'such a bummer': 'Negative', 'my subscription': 'Negative'}",review
terrible they keep killing other anime site just to not have that of a big anime catalog tried to watch detective connan for the first time it jump from episode 4 to 129 and only got 9 episode on the site,1,2025-08-02 04:49:28,Google Play,NEGATIVE,-0.9992092847824097,"['other anime site', 'a big anime catalog', 'detective connan', 'the first time', 'episode', '9 episode', 'the site']",disgust,"{'other anime site': 'Negative', 'a big anime catalog': 'Negative', 'detective connan': 'Neutral', 'the first time': 'Negative', 'episode': 'Negative', '9 episode': 'Negative', 'the site': 'Negative'}",review
cant change video quality,1,2025-08-02 04:48:56,Google Play,NEGATIVE,-0.7814236879348755,['video quality'],neutral,{'video quality': 'Negative'},review
great not a bot just tired of it asking me to rate it,5,2025-08-02 04:41:31,Google Play,NEGATIVE,-0.851017951965332,[],surprise,{},review
"The app feels clunky, and the lack of a speed up feature really hindures the enjoyment of some anime",2,2025-08-02 04:30:12,Google Play,NEGATIVE,-0.9987233281135559,"['the app', 'the lack', 'a speed up feature', 'the enjoyment', 'some anime']",sadness,"{'the app': 'Negative', 'the lack': 'Negative', 'a speed up feature': 'Negative', 'the enjoyment': 'Negative', 'some anime': 'Neutral'}",feature_request
"Achei que fosse um evento isolado no android mas se sou assinante premium o mínimo que quero é não ver um ""AD"", aconteceu uns dias atrás e achei que fosse bug, hj fui ver pelo app de Novo e deu a mesma coisa, antes de começar o anime vem um trailer FULL RANDOM de introdução de outro anime, sei la, Pago isso pra nada pelo jeito, prox vez que acontecer to cancelando a assinatura. É trivial ? com ctz, 10s de AD, mas Pago justamente pra não ter isso na Minha tela por achar insuportável.",1,2025-08-02 04:25:00,Google Play,NEGATIVE,-0.9984163045883179,"['achei que fosse', 'isolado', 'no android', 'não ver', 'aconteceu', 'dias atrás e achei que fosse bug', 'de novo', 'a mesma coisa', 'de começar o', 'anime vem um trailer', 'sei la', 'pago', 'pra nada pelo jeito', 'prox vez que acontecer', 'a assinatura', 'é trivial', 'mas', 'pra não ter isso', 'tela por achar insuportável']",neutral,"{'achei que fosse': 'Negative', 'isolado': 'Negative', 'no android': 'Negative', 'não ver': 'Negative', 'aconteceu': 'Negative', 'dias atrás e achei que fosse bug': 'Negative', 'de novo': 'Negative', 'a mesma coisa': 'Negative', 'de começar o': 'Negative', 'anime vem um trailer': 'Negative', 'sei la': 'Negative', 'pago': 'Negative', 'pra nada pelo jeito': 'Negative', 'prox vez que acontecer': 'Negative', 'a assinatura': 'Negative', 'é trivial': 'Negative', 'mas': 'Negative', 'pra não ter isso': 'Negative', 'tela por achar insuportável': 'Negative'}",bug_report
ilove it,5,2025-08-02 04:03:47,Google Play,POSITIVE,0.9966289401054382,[],neutral,{},review
"Downloaded this two months ago, loved the selections, but for so.e reason, keep being charged twice every month.wrote last month to complain, even erase extra payment options from google, yet this month was charge twice again. So canceling subscription... 🥺",3,2025-08-02 03:56:08,Google Play,NEGATIVE,-0.9990745782852173,"['the selections', 'so.e reason', 'extra payment options', 'google', 'this month', 'charge', 'subscription']",sadness,"{'the selections': 'Positive', 'so.e reason': 'Negative', 'extra payment options': 'Negative', 'google': 'Negative', 'this month': 'Negative', 'charge': 'Negative', 'subscription': 'Negative'}",review
"Great app, only suggestion would be to finish full series and add more xD a couple of series I know are incomplete yet the series are definitely out there",5,2025-08-02 03:54:03,Google Play,POSITIVE,0.997622549533844,"['great app', 'only suggestion', 'full series', 'a couple', 'series', 'the series']",neutral,"{'great app': 'Positive', 'only suggestion': 'Negative', 'full series': 'Negative', 'a couple': 'Negative', 'series': 'Negative', 'the series': 'Negative'}",feature_request
v.good,5,2025-08-02 03:13:18,Google Play,POSITIVE,0.994877278804779,['v.good'],neutral,{'v.good': 'Positive'},review
👍,5,2025-08-02 03:10:34,Google Play,NEGATIVE,-0.6970566511154175,[],neutral,{},review
slow,3,2025-08-02 03:07:57,Google Play,NEGATIVE,-0.9997313618659973,[],neutral,{},review
"Anime Life Is an Cool With This App ,",5,2025-08-02 02:54:52,Google Play,POSITIVE,0.9996795654296875,"['anime life', 'this app']",joy,"{'anime life': 'Positive', 'this app': 'Positive'}",review
count less connection errors whats the point of watching half a anime if one week after you make it premium for no reason this is frustrating you can't find a nice entire series for free cuz yall just change prices every week whats wrong with yall 😒 not to mention the amount of ads is ridiculous I cant watch 3 episodes without it taking a century to load or getting a bunch of annoying adds and the captions suck like it's so bad netflix is way better omg 😤,1,2025-08-02 02:43:48,Google Play,NEGATIVE,-0.9997734427452087,"['less connection errors', 'the point', 'half a anime', 'no reason', 'a nice entire series', 'prices', 'the amount', 'ads', '3 episodes', 'a century', 'a bunch', 'annoying adds', 'the captions', 'so bad netflix', 'omg']",sadness,"{'less connection errors': 'Negative', 'the point': 'Negative', 'half a anime': 'Negative', 'no reason': 'Negative', 'a nice entire series': 'Negative', 'prices': 'Negative', 'the amount': 'Negative', 'ads': 'Negative', '3 episodes': 'Negative', 'a century': 'Negative', 'a bunch': 'Negative', 'annoying adds': 'Negative', 'the captions': 'Negative', 'so bad netflix': 'Negative', 'omg': 'Negative'}",bug_report
rando ads with paid sub and glitches interface lots of average anime too,3,2025-08-02 02:39:26,Google Play,NEGATIVE,-0.9949197173118591,"['rando ads', 'paid sub', 'glitches interface lots', 'average anime']",neutral,"{'rando ads': 'Neutral', 'paid sub': 'Negative', 'glitches interface lots': 'Neutral', 'average anime': 'Neutral'}",bug_report
good,5,2025-08-02 02:33:40,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
"way too many ads. kinda unusable without the premium subscription. 16 ads in a 25 min episode, it's like im watching more ad then anime. And with how much they push the premium subscription I doubt they *need* that many ads. you can only watch 1 season of an anime before u have to go premium (sometimes only 3 episodes if its a new or popular anime). Will say tho, the premium is pretty reasonably priced. Only £4.99/month at the cheapest, but goes up to £5.99 for more perks. Good selection and UI",3,2025-08-02 02:24:13,Google Play,NEGATIVE,-0.8902995586395264,"['way too many ads', 'the premium subscription', 'a 25 min episode', 'more ad', 'the premium subscription', 'that many ads', '1 season', 'an anime', 'premium', 'tho', 'the premium', 'only £4.99/month', 'more perks', 'good selection']",neutral,"{'way too many ads': 'Negative', 'the premium subscription': 'Negative', 'a 25 min episode': 'Negative', 'more ad': 'Negative', 'that many ads': 'Negative', '1 season': 'Negative', 'an anime': 'Negative', 'premium': 'Negative', 'tho': 'Negative', 'the premium': 'Negative', 'only £4.99/month': 'Negative', 'more perks': 'Negative', 'good selection': 'Negative'}",review
