reviewId,review,rating,cleaned_review,sentiment_score,sentiment
4071bd5b-342a-4678-ac65-924870677688,thanks for your help,5,thanks help,0.6808,positive
e7e2da52-8b1c-4ab7-b48b-d2d59b016080,good app,5,good app,0.4404,positive
56c90805-77b7-4dcb-ba39-53d0688206c2,very nice,5,nice,0.4215,positive
947bb237-a835-423b-aa87-8a6daaa342e2,it help me secure my profile I love this app 🥰🥹👌✅,5,help secure profile love app,0.8519,positive
593ec984-cbae-458d-8610-15dfae16bff5,wow such a good app,5,wow good app,0.7717,positive
ad3e91ee-37a7-42c7-85a1-244cfc82fede,Cool app. Lightweight. Fun.,5,cool app lightweight fun,0.6808,positive
50ade5b7-13af-43c0-86be-4e35a836e6bd,Learning,5,learning,0.0,neutral
3e7d079a-f666-479b-8aa6-63bc23ebf7d8,very nice,4,nice,0.4215,positive
fd82bd3c-abdd-4860-a3a7-d767803f3ca1,good,5,good,0.4404,positive
fbcebdca-8060-4da5-86a2-6bf870e0965e,@Nilesh MAMANANI,5,nilesh mamanani,0.0,neutral
c86057a2-773a-4df3-ada0-7b539667eae1,Good,5,good,0.4404,positive
65b6ea00-1e18-42fc-8c02-829767e5bc65,"I love it vvery much, only if you could involve Video call(Conference)",4,love vvery much could involve video callconference,0.6369,positive
cebe23d7-b7b3-40d5-b05d-f73f9815066b,cool,5,cool,0.3182,positive
e925abcb-6f0d-4513-97ce-a7376f705e5d,Good evening,5,good evening,0.4404,positive
3af7ba61-4541-423b-9149-335cd851e3df,very good,5,good,0.4404,positive
1d732fe2-4e36-46d5-adf5-1a2267542f84,Good,5,good,0.4404,positive
7f0ead96-61f5-4c4f-857a-1910d3169630,খুব ভালো,5,,0.0,neutral
ca0139df-949a-4d13-bb54-b2d33d553ce8,Rahabbe chalimbana,5,rahabbe chalimbana,0.0,neutral
7c4f851f-881a-44a0-bd78-e2e0a90e674e,faceboo k,4,faceboo,0.0,neutral
280c953c-6b72-47a1-8e8a-2f00162fadc9,deori hai,2,deori hai,0.0,neutral
7553bd1f-c186-4ade-8b29-c9f1e4358184,good apps,5,good apps,0.4404,positive
62424416-4e76-4310-87f0-60e6636d7e39,best app,5,best app,0.6369,positive
2bc86c50-71d2-47f3-adbd-f8e8e1c04a10,good app,1,good app,0.4404,positive
363e99f0-1d69-4fca-a24b-f11d5779623b,Because is not fo teens,5,teen,0.0,neutral
9bc4b369-242c-411e-9f84-9d7be7d2518b,"It is getting better and less confusing in the ""settings"" section !",4,getting better less confusing setting section,0.3167,positive
16e46245-4d01-4b45-bca9-4c74529d08b1,the best app with more experience,5,best app experience,0.6369,positive
54979c2b-2a8d-4a0b-b317-176ba83b2876,little slow only but is good one lite,4,little slow good one lite,0.3862,positive
63cd9c02-f70b-4047-856d-ac532b189721,such a delightful way of meeting one another,5,delightful way meeting one another,0.5859,positive
ae507c6d-5ef3-414a-aff9-5d1dc781c515,cool it's feel comfortable using lite,1,cool feel comfortable using lite,0.6808,positive
ed546e3f-7aa2-43dc-bfd1-904e049c667b,Hi there,5,,0.0,neutral
851cff70-def6-4e97-ae1d-b3dea9e41dab,Best app,5,best app,0.6369,positive
fe8c6fa5-8871-4871-9428-3117b1d9306d,best of the best,5,best best,0.8555,positive
f64dc999-7c67-411f-bda0-d8b9d099210d,good app,1,good app,0.4404,positive
cb647c2c-05b0-45d7-8ad8-89201c4e674d,good,5,good,0.4404,positive
03e56406-049d-44b1-9447-83d4d1249778,Facebook has a good standard,4,facebook good standard,0.4404,positive
5dcdcdce-fa8e-430b-81f9-fd7eb3a5e981,it is good,3,good,0.4404,positive
bfae0638-7abe-43b7-a2a4-ea7b63c4aa39,It's very crucial application,5,crucial application,0.0,neutral
b539b92d-1184-42b8-8c4e-2fb16d19c018,great.,4,great,0.6249,positive
a0498fe8-4b69-4951-85a5-b40b8aeba4c4,best feeling,5,best feeling,0.6908,positive
9db80a3b-acfb-4cb4-aabe-b2a46c3cbbfb,i think Facebook is a most loved in my phone,5,think facebook loved phone,0.5994,positive
02ac58f2-7dc8-417b-b1b9-9e27c53af58e,Success Richard 🙌,5,success richard,0.5719,positive
a9f74bd6-5362-4424-b2ce-27e2ffd9067a,Just wow,5,wow,0.5859,positive
78b9aacc-76ee-4801-8128-f4f1f1caa483,I can't chat with my friends help,1,cant chat friend help,-0.5975,negative
3dcebbd0-37f4-48f8-be47-b72aa890967b,i love it,5,love,0.6369,positive
38b37c4d-91f0-4ed2-b11b-9fa8da5ae0bf,good,1,good,0.4404,positive
6f7f8988-19e3-4abe-8ef3-7d76daf0a793,nice 👍,1,nice,0.4215,positive
9a30de67-78b7-4aa7-bdde-ecdddd8818e0,no more FB. thanks,1,thanks,0.4404,positive
6560456d-f040-43ae-ab79-dbbae2551024,Saaniiabbabuilee,5,saaniiabbabuilee,0.0,neutral
ccd3166e-f0b0-4dc4-b0e1-04f47092ae7a,hiiko Aliyyi,4,hiiko aliyyi,0.0,neutral
120482dd-4d76-4643-aa91-44a5ad6f55e1,Fair App,2,fair app,0.3182,positive
6e429add-3078-4850-85ec-c7fe396b3fab,good,5,good,0.4404,positive
159a64b0-1472-4815-9c44-23729e25ac1d,good 👍,5,good,0.4404,positive
cb9b04b4-cc52-423b-8ffd-f36bd768dbbe,It's good,4,good,0.4404,positive
b8dafb6e-0ec2-4f36-8a8d-fee7c85115db,meri I'd bar bar suspended hoti hai bekar app hai facebook,1,meri bar bar suspended hoti hai bekar app hai facebook,-0.4767,negative
c11072a8-e7e4-42a4-9a8a-187ed7f2e760,good 👍,5,good,0.4404,positive
5c96f54b-8af9-4281-be52-4ad0518f641a,very good,5,good,0.4404,positive
a518f236-f8df-490c-babf-57242d0e78fb,great,5,great,0.6249,positive
12b035e0-5c24-45ba-a51f-b9258c4b351a,wow,5,wow,0.5859,positive
216a667f-e2f1-4c27-a7ec-34516d3bfcfe,Good night,5,good night,0.4404,positive
15846b61-f30c-411a-86ff-c2cd4a7f71b1,Nice,5,nice,0.4215,positive
ac4e632d-02dd-4ada-96af-3d9a95e1cae7,Facebook is good,5,facebook good,0.4404,positive
602b2588-a46b-44df-ade6-70f215fc4348,I can't open my messages,1,cant open message,0.0,neutral
e3e26200-6094-42a7-9f96-221cee0992c3,l like it,5,like,0.3612,positive
c3bc6cae-4b18-488d-bd27-4dd562394390,good,5,good,0.4404,positive
e299c13d-bc46-457b-9d47-2342fdb9b4c4,Good,1,good,0.4404,positive
8f379de3-9e9a-48c8-a720-d7009ffb3f11,this is wrong pahle Delhi crime roko,5,wrong pahle delhi crime roko,-0.765,negative
707be7de-2897-4a7c-8c77-05c8db85f52b,the best social media app 👌,5,best social medium app,0.6369,positive
197169fe-7980-40ed-989b-659e9ed01a35,love Facebook lite because it will it will help us with our community and more a round the world with one another 😀 keep with friends each other,5,love facebook lite help community round world one another keep friend,0.8779,positive
76cb0a6c-b3f5-49fd-a6e4-7802be573fa2,❤️❤️❤️❤️,5,,0.0,neutral
e97efb50-c432-439b-8a5b-eb875cbc29da,Gd app,5,app,0.0,neutral
a378effe-9b97-4f27-8c09-91a0db344e75,can you please open my messages,2,please open message,0.3182,positive
490231d3-1d75-43e6-817f-83888773792d,wow 😲😲,5,wow,0.5859,positive
26e81749-9a5f-498b-84d8-ed6ecf44b58d,good,5,good,0.4404,positive
fe046a97-7bdd-42cf-9397-00d49afa3422,good,5,good,0.4404,positive
6b8ec6cc-ca22-4a29-b4fa-8011f72b61df,just wow....easy to access..but just fix people loging in my account without my permission,4,woweasy accessbut fix people loging account without permission,0.0,neutral
9b97c64b-5457-46b7-8414-e3e67df914f5,I have to say this app is not bad at all I helps connect with friends and family I recommend this app for everyone,4,say app bad help connect friend family recommend app everyone,0.5994,positive
58676ef6-aa08-4446-a057-c6c5734e222b,best,5,best,0.6369,positive
ac1fc694-9d5c-499a-9df6-334cc26df76e,great,5,great,0.6249,positive
2c63aefb-132c-4be3-976c-4732c5dcca97,very good,5,good,0.4404,positive
3802aef6-2b7b-4f98-9f49-269566c18e5f,excellent,5,excellent,0.5719,positive
d660d63a-2c79-44a4-abf0-976fafc03fb0,"simple,fast and reliable with information",5,simplefast reliable information,0.0,neutral
88d1f019-c34d-418f-8052-85da99a3b774,good,5,good,0.4404,positive
074bc450-0a26-414c-8d98-06f2fb1a8cfd,Nice,5,nice,0.4215,positive
36d17c8a-7523-4595-9d86-2f5899b2f45d,So good,5,good,0.4404,positive
906d0cc1-9193-479e-90bd-c7d36456d0e3,it works very nice💗,5,work nice,0.4215,positive
446d6709-c891-40a2-956b-766c8add9463,good meta 😊,5,good meta,0.4404,positive
8be59bee-8619-4317-9bef-1b8dbb765aa4,I love this app,5,love app,0.6369,positive
4429e1ff-edbf-42fa-9a16-b56d821199c7,good,5,good,0.4404,positive
ad2f1323-7b38-4f63-a740-b8b5df4f53e9,good,5,good,0.4404,positive
da12de9d-ec7a-4569-9094-5d4dc3bba5e9,cool,5,cool,0.3182,positive
d2fad44c-e0ca-4732-ae26-2033df82b945,Not entering my messages.,2,entering message,0.0,neutral
e4836fa2-b8ae-4865-b0b9-32ea0a0e994e,Excellent 👍,5,excellent,0.5719,positive
6d18ac5a-0bdb-4bea-9b18-54c0394cb880,garzalibaharari,5,garzalibaharari,0.0,neutral
c1cb6be3-7680-49a5-882b-aeea9f26c94a,অনেক সুন্দর লাগছে,5,অনক সনদর লগছ,0.0,neutral
0166304e-4df5-4b95-8713-60ddc22d6d72,good app,5,good app,0.4404,positive
5643547d-7421-4ae9-8576-509009b5280a,fantastic app,5,fantastic app,0.5574,positive
2e91f634-1a32-43a3-afc0-f5f486968086,its a very nice app with advanced security and privacy,5,nice app advanced security privacy,0.7351,positive
7fa7833d-8eb9-485c-ab53-6fe26216fc95,this is really a useful app,5,really useful app,0.4927,positive
7f047378-d5aa-452c-93c8-2a84f121864d,Good,2,good,0.4404,positive
5c0c7af4-8879-4dc8-bdfc-7068f4e71318,🤍🖤,5,,0.0,neutral
8e8fd964-396f-46d4-b834-6f0ca2dddc5f,।।,4,,0.0,neutral
756b8c1e-47d6-481f-b0d8-7b3c5f95d2b4,good working with this app,4,good working app,0.4404,positive
0562cb73-6be8-4d7d-a763-5fbbdb5eefd2,Superb,5,superb,0.6249,positive
58ae477a-a604-44af-b16f-028bc45c0511,beautiful,5,beautiful,0.5994,positive
bbefc99a-ea13-4655-ac4b-469453a43820,Satapraise,5,satapraise,0.0,neutral
acd00cfc-e83d-4a7d-add7-76cef0cdd34a,cool cool cool very cool,5,cool cool cool cool,0.802,positive
78da9e34-4f34-4482-a9e1-e58ee754d7a9,good,5,good,0.4404,positive
5f9261fc-b49a-4559-956e-5fb811cd953a,enjoyful apk,1,enjoyful apk,0.0,neutral
50eb35d1-1c83-4e7d-9a38-de88da6c8dfe,nice Facebook,5,nice facebook,0.4215,positive
2684f827-5123-4b8f-a737-97e94e758aa9,🥰,5,,0.0,neutral
50572772-b127-436f-aa91-c8ac1855a32a,🤩🤩🤩🤩🤩🤩,5,,0.0,neutral
8ce306b3-30c3-42f6-8f8d-05f217b73b0b,👍 nice app,5,nice app,0.4215,positive
f5b5ce31-3fe9-452b-b2d8-73ff44b6734c,👍👍👍👍👍,5,,0.0,neutral
b58a61af-513a-4378-9b09-213ab1f54e93,famous,5,famous,0.0,neutral
39f13b02-37dc-400f-a051-c7dd830f664e,Facebook lite is so better to use try it. Broad!!!,5,facebook lite better use try broad,0.4404,positive
ec483748-5e34-45f0-9843-d0e0ca9230e5,love it,5,love,0.6369,positive
1c433374-8d02-4c74-b854-7b41372091c2,nice,5,nice,0.4215,positive
3e2357bd-5265-40fc-baaa-be64c6c6d51d,I have tried many times to reach my family members I have failed but when I got Facebook I managed to reach,5,tried many time reach family member failed got facebook managed reach,-0.4767,negative
a39ad428-ad55-40dd-94ff-96a6339c1b66,👾😳😳😳😳😳😳😖😡😣😣😠,5,,0.0,neutral
b807cfc9-db46-4955-a12f-befe34b88306,23 years,5,year,0.0,neutral
41b4e70e-d4b1-41cc-8193-24e9cb80e5fb,it's amazing,5,amazing,0.5859,positive
abc42cd9-5ee7-4aa7-88a9-f5cb5d23a903,"it's a connection to communicate, like an sharing ,god bless the creator n staff for love n caring app,god bless u guys I m proud of you n ammeeennnn!!!!!!!!!!!!!!!!!",5,connection communicate like sharing god bless creator staff love caring appgod bless guy proud ammeeennnn,0.9702,positive
ffe25922-6f92-4707-af08-34efdbbc0f37,nice,5,nice,0.4215,positive
d421a27f-4be4-49dd-91e2-6d482fba4c98,good,5,good,0.4404,positive
5ea5c1e4-6721-4952-a624-3847b7df01c9,Easy to use,5,easy use,0.4404,positive
611b6252-398c-4a1a-ad49-e7130412739a,More reliable,1,reliable,0.0,neutral
82044c87-a2a9-48e0-81aa-fd18813ecc77,have bought data but is not working yet and have been using it before,4,bought data working yet using,0.0,neutral
da75430a-d102-4de0-9f09-dc9264b1652e,I am really proud about fb,5,really proud,0.5256,positive
16318ef4-d356-4f53-8883-ccc393b1847c,perfect,5,perfect,0.5719,positive
ab4d16bf-2ac3-4a6d-8f28-b165a794ab56,good appps,5,good appps,0.4404,positive
7261e088-85dc-4599-bdc9-c18aac282463,very helpful and easy when it's comes to communicate people,5,helpful easy come communicate people,0.6908,positive
401a8ed4-a3ea-4e87-aa3b-e36e02aee7af,What is their community standards and how they work will always remain a mystery. worst experience.,1,community standard work always remain mystery worst experience,-0.6249,negative
137b8ea4-becc-45c1-934b-fded2e8e7bd4,good,5,good,0.4404,positive
80e1c4fd-ab09-4412-8cd4-7b2d7ac34974,life,5,life,0.0,neutral
7971918a-d549-4615-a2be-12f829495d36,Good,5,good,0.4404,positive
56d116ed-4c97-4f6e-b883-4e2c1870dece,Totine,4,totine,0.0,neutral
15e2e57e-30b1-4587-89af-05bd243572ad,nice,5,nice,0.4215,positive
42e8cacf-3427-42e1-851e-4804493801d5,good,5,good,0.4404,positive
ffcae7b3-daed-455b-8f9a-cb1d69fd938b,love it,5,love,0.6369,positive
77e14a74-1580-4181-ba3d-33be1b9547be,❤️,5,,0.0,neutral
85eb1ac7-d9ef-49f6-9217-b78937bf9dde,awesome experience,5,awesome experience,0.6249,positive
c2dd74eb-1c85-4655-bc84-cdf4e5865387,Hello guys,5,hello guy,0.0,neutral
89f55d5e-efff-4ec2-bf6f-44acadf278f4,good,5,good,0.4404,positive
af8c0d99-1477-42ab-85a4-af08152d7243,not good,2,good,0.4404,positive
9bfc5aa8-6f40-424b-a8dc-788918bc76ae,ok,1,,0.0,neutral
02f6a9a3-cb4e-44c0-abda-fecb5d96688e,Great,5,great,0.6249,positive
4c47dae1-3167-421e-8f6f-249460391bce,its soo cool 😎,5,soo cool,0.3182,positive
fd53c1c4-09f0-42ec-8fd4-4001fd7a3ead,thank you Facebook 🥰🥰,5,thank facebook,0.3612,positive
b4500934-8d05-432b-8cca-e1f36a5deb3e,so emotional,1,emotional,0.1531,positive
133892d7-0527-4633-a7e8-25e23014d817,"Hi team, one problem facing in facebook lite. during the video plying if we try to forwarding play video stop it. please check and correct",3,team one problem facing facebook lite video plying try forwarding play video stop please check correct,-0.0516,neutral
a1aa16b4-e54b-4eb5-a691-65d6d03ecc96,Danger guy,5,danger guy,-0.5267,negative
356cb1a6-62be-4eac-9911-3d29dfa7dbbd,Nice,5,nice,0.4215,positive
4c807396-cdec-4836-8287-710dab012ab8,good,5,good,0.4404,positive
6c2945c9-9bae-4991-8c21-d586e0210545,excellent,5,excellent,0.5719,positive
036b328d-c959-475a-80ca-561f75cbc59e,so soweet,5,soweet,0.0,neutral
f297a88c-3c3d-4975-bc03-3f36e518f263,Money,5,money,0.0,neutral
58220d61-f6e4-45ca-8574-b33e4f117992,Facebook i's good but lite i's the best 🌺🖤,5,facebook good lite best,0.7964,positive
aa5ab1fe-6b5a-47f4-a154-fa7ad5471cec,❤️,5,,0.0,neutral
4bc75e3a-7b8f-4da0-bef7-04a09d10c47a,GOOD,5,good,0.4404,positive
3ed4465f-0e33-4d1b-9960-4c8d75bd4724,Great app,4,great app,0.6249,positive
794f2550-5cdc-49dd-bae3-1a320e371e8e,the page is very informative and reliable 👍,5,page informative reliable,0.0,neutral
f85ec184-d206-4824-a2b2-0ac40dafb3c8,nice,5,nice,0.4215,positive
8e9b8523-4b19-4189-82a7-7fc03887a007,goid app,5,goid app,0.0,neutral
40fb783d-41fb-49fb-9bef-3af69694ff18,ok,5,,0.0,neutral
5b73d3b5-6a7c-405b-8572-70f24cac8fea,Beshram,5,beshram,0.0,neutral
034147c3-e45e-472a-95cb-d0b91c068fc2,santuBeniya,5,santubeniya,0.0,neutral
7433722f-4d70-4293-a0cd-a21ca14ef5f2,👍👍👍,5,,0.0,neutral
ab6e7d7b-9312-4d03-9891-5fb8a69cc59b,Good,5,good,0.4404,positive
3ec9366c-d25c-4565-98ce-42086c332c95,good,5,good,0.4404,positive
16dfece3-8325-4282-8ca0-aaf423bc4516,nice,5,nice,0.4215,positive
92401665-3435-4e1b-817e-edae944fc445,good much 🥰,5,good much,0.4404,positive
c967a7c9-b383-4a3f-acd3-00b29b49e8dc,Best app Ever,5,best app ever,0.6369,positive
5fd92b3e-7d8a-4401-bf37-3bb3ac6a3970,this is wow,5,wow,0.5859,positive
e7796c03-e27c-434e-858a-ff5dfdea0584,Mark🦿add that to your leg and run anytime you see me face to face,5,markadd leg run anytime see face face,0.0,neutral
679ff908-05ac-4cee-86ee-85cf8e67d5d5,Love you 😘😘😘,5,love,0.6369,positive
bf0adbdf-98df-4520-a792-42f51acfb54d,Tarifa extra arriba Externa tarifa extra Lord animal ex nowland,5,tarifa extra arriba externa tarifa extra lord animal nowland,0.0,neutral
d03f6359-903b-4fa9-82cb-be5e5e735c30,Poor to download my apps,5,poor download apps,-0.4767,negative
fa98a722-0d09-4fa0-8364-bc74037112d4,ᴏᴏᴏ,5,ᴏᴏᴏ,0.0,neutral
3a9d4e52-b1de-4bf3-940f-574f43e6ab76,Veyr impotabhs,5,veyr impotabhs,0.0,neutral
e0b6fe7c-0823-45c3-a945-895d20e2c9e3,good,5,good,0.4404,positive
6f9a0ec4-925d-4b06-9a7b-2e30b29ddad3,nice 👍,5,nice,0.4215,positive
2ed09def-936b-4692-9500-ae6be6fea938,ফেসবুক,5,ফসবক,0.0,neutral
e6dc3a67-646a-40ba-82a8-f251099b838d,start a job,5,start job,0.0,neutral
e2790501-75f9-475c-a55c-f3093e0fd0b5,gret,5,gret,0.0,neutral
56770595-eeff-4b25-8420-bd4ddf3cbe2d,I put in for help I hope it is real for all of us and put in for help God bless you all,5,put help hope real put help god bless,0.9042,positive
17afd60f-64b1-4c72-b027-b723e0176216,ever good app,5,ever good app,0.4404,positive
456df0d0-ea6d-4e5b-a505-30ad8368e987,Love,5,love,0.6369,positive
52cd86d6-0dda-48b0-b89e-9120aaa3b116,best,5,best,0.6369,positive
ed362422-5957-4dd9-9c14-330384da7e75,krulykkytt,5,krulykkytt,0.0,neutral
c2a4b198-31c4-448a-8ee8-4d4b27cfb982,excellent,5,excellent,0.5719,positive
ed9497b9-761e-4b37-a9e8-46770f8f2602,My id of Facebook which i used about 10 years is lost please 🥺 help .. I can't recovering,2,facebook used year lost please help cant recovering,0.4019,positive
a7eea68c-1e3d-4485-a889-7e47d6b60c13,Jass Preet Singh,5,jass preet singh,0.0,neutral
21b0f373-9fc8-45b6-98a6-27a25af7e034,May been454,5,may been454,0.0,neutral
b862e1a9-f993-4586-b91e-ffe97ee656dc,Agha Sheraz there is many options are Missing no chat heads no media pics,1,agha sheraz many option missing chat head medium pic,-0.296,negative
df1357df-52e8-44fe-a007-928263d42a30,😘😘😘😘,5,,0.0,neutral
2aa4917d-e7ee-467a-b876-4cb695900070,ILOVE. THOMAS. SELLECK. THERE. IS. ONLY. ONE. MAN. LIKE. THEM. MY. LOVE,5,ilove thomas selleck one man like love,0.7717,positive
524cda68-a004-4bd3-b83b-65efeb8bce0e,"this app is the most wonderful app I've ever used u can use it to meet alot of friends chat with them get trending updates and lots more. Infact there is a lot about this app that l can't even finish enumerating, one just need to download it and check it out lest I forget it saves data 😍😍",4,app wonderful app ive ever used use meet alot friend chat get trending update lot infact lot app cant even finish enumerating one need download check lest forget save data,0.8481,positive
fa199e57-599f-4f6d-bcab-84f478e70bdc,❤️,5,,0.0,neutral
f0ec067f-95ff-4da0-a4e4-947b16583017,Salamat😍😍,5,salamat,0.0,neutral
9dea9aac-f82b-4db2-84dc-69f1b5b3078f,ndyayithanda le'way 😩❤️‍🩹,5,ndyayithanda leway,0.0,neutral
2429daad-d8ad-4134-aa41-ba069915b889,It is a good app were you can chart with your friend.,4,good app chart friend,0.7269,positive
623c1a27-2688-41b3-b7b0-dd5cb04fb42c,good 👍,4,good,0.4404,positive
5a761e6e-7c66-48d3-a9c6-0cba5a08cdad,Exclent 100%,5,exclent 100,0.0,neutral
9a3ee643-3e0f-464e-91d3-0a0b0cde05ed,bad,1,bad,-0.5423,negative
06d72f3d-d6fe-48f2-a913-80801d42edd9,good,5,good,0.4404,positive
a777df09-01d6-445b-8006-5c83bf7e39f5,nice app,4,nice app,0.4215,positive
3385c582-157e-4ca4-b814-3d28ace6edf3,hi what's going on I can't access my messages on Facebook why whenever I open whenever I open my message they will tell me to continue using Facebook that they are preparing my message I am not happy about this,2,whats going cant access message facebook whenever open whenever open message tell continue using facebook preparing message happy,0.5719,positive
a1f23242-abef-482e-aec0-2ee19d703374,aung,5,aung,0.0,neutral
787e1a5d-c6e2-4077-a97a-bb2cbff090f4,Best ever,5,best ever,0.6369,positive
48fac51b-40ca-498f-8fd0-de91d919ae8f,so good,5,good,0.4404,positive
fef7b591-b829-4a82-9524-83ae6af4b8fd,best world aap in mostly used,5,best world aap mostly used,0.6369,positive
9057ef75-5cb2-4b7c-9e99-8018c10a50a6,sobai support Korean,5,sobai support korean,0.4019,positive
3f23de44-1311-4f2b-b259-fb7c341a5346,it's me ybn,5,ybn,0.0,neutral
c31f6a3f-37e1-4e93-8f8d-1a0f8a5bc7f7,nice,5,nice,0.4215,positive
e4c4b8a5-ea1f-48e8-b79c-ff52eb5205ec,very good,3,good,0.4404,positive
ee01cbeb-fc7f-49ff-99f5-50e1dab1cfcf,Nice,5,nice,0.4215,positive
97551d47-4939-4d27-86c6-2990f31e2e6e,It's easy to use. Not so complicated.,5,easy use complicated,0.4404,positive
2611db08-1713-4904-83f3-cdade6bf43ff,Good! I'm speechless 👌🏾👌🏾👌🏾,5,good speechless,0.4404,positive
9880da1c-1b03-49df-91d0-6c3bbf2b0219,profile,5,profile,0.0,neutral
533a44c6-e01a-4c06-9279-c5d6ad982145,wrong,1,wrong,-0.4767,negative
9a777566-6c4e-42ac-8329-302e22af10a0,Ericmapits,4,ericmapits,0.0,neutral
72cd5061-aa1b-4ff0-b2d1-57d218668007,Facebook lite is a very great and excellent app,1,facebook lite great excellent app,0.8316,positive
40764dc5-c8e3-48e4-9bc9-c385f0f8d188,user friendly app,2,user friendly app,0.4939,positive
fa43a072-c881-4637-8cf5-2ff8be566fbc,rabbi,5,rabbi,0.0,neutral
54e6877e-2584-497a-97eb-4a8778af67d3,Fantastic,5,fantastic,0.5574,positive
de6776c7-53b5-4b94-a341-406456441eec,It's for easier conversation,1,easier conversation,0.4215,positive
0bc3bf5e-714d-4fc9-8f84-53f852150a9b,fast and reliable.😁,5,fast reliable,0.0,neutral
473bad34-f910-4d18-ac6f-285f954992af,good app,5,good app,0.4404,positive
22ec412d-0205-4c7a-ae43-94cd988cb07e,Not download,2,download,0.0,neutral
b5860dbf-10f7-4ef9-9f6c-f256211a8484,why my facebook don't work,5,facebook dont work,0.0,neutral
ca0c8733-391d-4449-bc46-1b62df997492,so good I'm really enjoying the app,5,good really enjoying app,0.7645,positive
6682e1a6-6415-4099-bb83-b0f64b1ab164,live facebook thanks,5,live facebook thanks,0.4404,positive
c1005d1d-48bf-4e1b-baa5-bc12f5f7ce2b,proving its worth,5,proving worth,0.2263,positive
cc6c5fc5-b346-48b4-a3de-ad803535d537,very helpful,5,helpful,0.4215,positive
10e4258a-7b24-440b-9c75-67545834ec5b,please help have caption in my story,1,please help caption story,0.6124,positive
3b1ea632-4649-431a-8fd3-1a518c84faa9,Wow,5,wow,0.5859,positive
af774ab4-01ce-4f5a-8d91-cf1858ca1c19,good,5,good,0.4404,positive
c5bc773b-d0e5-42f5-b6b5-992df84a82fb,good,5,good,0.4404,positive
9a9ec1f2-9dbb-44b4-b82f-f21294e7afaf,i like Facebook,5,like facebook,0.3612,positive
90b97853-4ab5-4eb9-89f4-58365907b912,Top class,5,top class,0.2023,positive
f0829d0b-1ebc-4824-bb75-b6e382474caf,Very nice,1,nice,0.4215,positive
27f4830e-50ec-4a34-882f-8abe34a3278c,so be it,5,,0.0,neutral
2737a80a-381b-465c-ada2-b38c35d5c71b,very nice,2,nice,0.4215,positive
9d5f1779-d190-4b56-89ef-45c5dee93658,panget sya!!,1,panget sya,0.0,neutral
e8763b63-720f-4170-b771-eae0920795b6,nice app,5,nice app,0.4215,positive
f2ea7232-d3c8-489a-bc30-2c29cb9fa5db,outstanding,4,outstanding,0.6124,positive
5d45a032-d7af-4f87-9912-2e724a5a63ad,Nur,5,nur,0.0,neutral
b759693d-d413-4c2a-a0bc-bf10b951f85c,good,4,good,0.4404,positive
0df9d72c-3245-4fd1-9526-33a6eb9efb79,nice,5,nice,0.4215,positive
2842455f-fbb5-49c9-9a9c-75444c8ce2fe,good job bro 👍,5,good job bro,0.4404,positive
d6d91f03-2741-4bc5-aec9-6e9b917c7abc,please my account isn't well working,1,please account isnt well working,0.1245,positive
f74790cb-af8e-46fa-afc9-07f1517f4d6f,good,5,good,0.4404,positive
5bc91148-28f6-4702-af5e-8aa6dbefa97c,The best app 🥰🥰,5,best app,0.6369,positive
8a4c94ff-d335-48c9-a0d3-e69cd6c8b135,Very good,5,good,0.4404,positive
6599c47c-9904-4339-8df0-60e47ce39ea2,I love the feedback,5,love feedback,0.6369,positive
5d2d8b07-ef5b-466e-b128-59c1332760ba,❤️😘,5,,0.0,neutral
47cae388-6929-4e98-85fe-75144799cfff,it is nice,5,nice,0.4215,positive
64dfd774-08a0-4b00-9af5-92a9463d54b7,Good 👍,5,good,0.4404,positive
0abddded-35bf-4d8a-bb74-e3149dacb985,Like 💙💜 Follow,5,like follow,0.3612,positive
570a2155-7402-46d6-815a-0cc15802beff,রাফিন,5,রফন,0.0,neutral
74570dfc-db94-47a2-8716-c2b84381a3e4,am it's okay,5,okay,0.2263,positive
27574795-e68a-46eb-8b37-5bb7ed23072b,good,5,good,0.4404,positive
c7717593-dfaf-4108-8cb6-fab77299781c,Nice,5,nice,0.4215,positive
6aace718-e617-453b-85da-98c2ed798fda,Nice,4,nice,0.4215,positive
f1c58ca7-0ce9-44ad-92f9-659da2ba8dbb,nice 👍,4,nice,0.4215,positive
56b9c44b-7246-4575-b2be-080956750b76,thanks again we talked about,3,thanks talked,0.4404,positive
a4f3f20c-6aa2-4a2a-80a0-a8a1afa9130b,Really Good App for chatting and specifically AI ❤️❤️❤️❤️❤️❤️🐕‍🦺,5,really good app chatting specifically,0.4927,positive
75b54546-ae0c-4aa7-a74e-2dd1d08222dc,good,5,good,0.4404,positive
6eb162a4-45f7-4dfd-b854-ab3c336d4e67,to much time to lode,1,much time lode,0.0,neutral
8e21deb6-04f0-48ba-821a-7f0cfe48ae1d,awais,5,awais,0.0,neutral
09d4b2b0-d94d-4e36-b5ad-7809c20c4b09,good,5,good,0.4404,positive
9c01d933-fb7d-4ea2-a245-a78e96824111,nice,5,nice,0.4215,positive
ea4eafc9-8b4b-448f-b67f-869ee7b1d137,vry nice,5,vry nice,0.4215,positive
cff63b00-2bbc-47f1-9210-b8f02b655daf,Good,5,good,0.4404,positive
e48afb13-be7f-45f1-96d4-443136bb2191,Best,5,best,0.6369,positive
