review,rating,date,source,sentiment_label,sentiment_score,topics
good,5,2025-07-28 13:48:14,Google Play,POSITIVE,0.9998161196708679,[]
i lost my 100k followers account without any reason,1,2025-07-28 13:47:09,Google Play,NEGATIVE,-0.9997739195823669,"['my 100k followers', 'any reason']"
fantastic,5,2025-07-28 13:46:56,Google Play,POSITIVE,0.9998743534088135,['fantastic']
very good,5,2025-07-28 13:46:35,Google Play,POSITIVE,0.9998520612716675,[]
addictive,2,2025-07-28 13:46:25,Google Play,POSITIVE,0.9870347380638123,['addictive']
best app in history of mankind,5,2025-07-28 13:45:58,Google Play,POSITIVE,0.9998093247413635,"['best app', 'history', 'mankind']"
good,5,2025-07-28 13:45:46,Google Play,POSITIVE,0.9998161196708679,[]
op👍👍,5,2025-07-28 13:44:39,Google Play,NEGATIVE,-0.6970566511154175,[]
THANKS🌹❤🙏 BECAUSE HOW MUCH WORDS NEEDED TO DESCRIBE IT'S BESTNESS YOU ALL KNOW AFTER DOWNLOAD 💪💥✅,5,2025-07-28 13:44:08,Google Play,POSITIVE,0.9861522912979126,"['thanks', 'how much words', ""it's bestness"", 'download']"
I am facing problem of share list my share list is changed completely and I am also enable to send reels to my frnd,1,2025-07-28 13:43:37,Google Play,NEGATIVE,-0.9536261558532715,"['problem', 'share list', 'my share list', 'reels', 'my frnd']"
good,5,2025-07-28 13:43:37,Google Play,POSITIVE,0.9998161196708679,[]
The app is user friendly,5,2025-07-28 13:43:21,Google Play,POSITIVE,0.9899662733078003,"['the app', 'user']"
bad app for scholars,3,2025-07-28 13:43:21,Google Play,NEGATIVE,-0.9997221827507019,"['bad app', 'scholars']"
please unlink my email id to associated with instagram account. remove my email with this instagram account,1,2025-07-28 13:43:06,Google Play,NEGATIVE,-0.9980048537254333,"['my email', 'instagram account', 'my email', 'this instagram account']"
goggle assistant keep on crashing while using insta can't even share screenshot using goggle assistant anymore,1,2025-07-28 13:42:50,Google Play,NEGATIVE,-0.99897301197052,"['goggle assistant', 'insta', 'screenshot', 'goggle assistant']"
very good,5,2025-07-28 13:42:48,Google Play,POSITIVE,0.9998520612716675,[]
it good,5,2025-07-28 13:42:22,Google Play,POSITIVE,0.9998427629470825,[]
yyy nicee fantastic,5,2025-07-28 13:41:58,Google Play,POSITIVE,0.9998064637184143,['yyy nicee fantastic']
very best app,5,2025-07-28 13:41:39,Google Play,POSITIVE,0.9998177886009216,['very best app']
i log out my accouct and when i login my id it did not opening my acc and when i try others phone then my acc login but in my phone it did not soo what can i doo for login in my accc,2,2025-07-28 13:41:21,Google Play,NEGATIVE,-0.9963124394416809,"['my accouct', 'my i', 'my acc', 'my acc login', 'my phone', 'login', 'my accc']"
my channel on Instagram is (ptomsharma.) it's the best app for earning and becoming famous.,5,2025-07-28 13:40:35,Google Play,POSITIVE,0.9996768236160278,"['my channel', 'instagram', '(ptomsharma', 'the best app']"
Best,5,2025-07-28 13:40:07,Google Play,POSITIVE,0.9997941851615906,[]
nice for vid edits,5,2025-07-28 13:39:22,Google Play,POSITIVE,0.9954498410224915,['vid edits']
Not good anymore.like it used to.,4,2025-07-28 13:39:04,Google Play,NEGATIVE,-0.9997053742408752,[]
this app is just magnificent 😍,5,2025-07-28 13:38:32,Google Play,POSITIVE,0.9998401403427124,"['this app', 'magnificent 😍']"
❤️‍🩹,5,2025-07-28 13:37:43,Google Play,NEGATIVE,-0.6970566511154175,['️\u200d🩹']
I love this app,1,2025-07-28 13:36:13,Google Play,POSITIVE,0.9998608827590942,['this app']
fantastic!,5,2025-07-28 13:34:04,Google Play,POSITIVE,0.9998747110366821,[]
nice,3,2025-07-28 13:33:51,Google Play,POSITIVE,0.9998552799224854,[]
Please don't waist your time brother 💙,1,2025-07-28 13:33:50,Google Play,NEGATIVE,-0.9512584805488586,['your time']
good,4,2025-07-28 13:33:47,Google Play,POSITIVE,0.9998161196708679,[]
The app gotta be the best social media platform in the world...it's simply spectacular,5,2025-07-28 13:32:42,Google Play,POSITIVE,0.9996402263641357,"['the app', 'the best social media platform', 'the world']"
this is the good app in the world,5,2025-07-28 13:32:16,Google Play,POSITIVE,0.9998666048049927,"['the good app', 'the world']"
superb experience,5,2025-07-28 13:31:10,Google Play,POSITIVE,0.9998694658279419,['superb experience']
love this,3,2025-07-28 13:30:15,Google Play,POSITIVE,0.9998822212219238,[]
besttt,5,2025-07-28 13:29:54,Google Play,POSITIVE,0.995230495929718,['besttt']
nice,5,2025-07-28 13:29:32,Google Play,POSITIVE,0.9998552799224854,[]
through my years of using instruments I have find it more interesting than. any other meta apps. join Instagram ⭐ I will rate them five ⭐⭐⭐⭐⭐,5,2025-07-28 13:29:19,Google Play,POSITIVE,0.9260434508323669,"['my years', 'instruments', 'any other meta apps', 'join']"
super,4,2025-07-28 13:29:04,Google Play,POSITIVE,0.998783528804779,['super']
it's app was very nice to me I am message my friend and my family,5,2025-07-28 13:27:56,Google Play,POSITIVE,0.9996223449707031,['app']
best app,5,2025-07-28 13:27:00,Google Play,POSITIVE,0.999686598777771,['best app']
good,5,2025-07-28 13:26:57,Google Play,POSITIVE,0.9998161196708679,[]
very supportive for use,5,2025-07-28 13:26:44,Google Play,POSITIVE,0.9996104836463928,['use']
Great 👍🏻,4,2025-07-28 13:26:16,Google Play,POSITIVE,0.9997692704200745,['great 👍']
good,5,2025-07-28 13:26:06,Google Play,POSITIVE,0.9998161196708679,[]
am getting low views on this the system is cheating me,1,2025-07-28 13:24:19,Google Play,NEGATIVE,-0.9997367262840271,"['low views', 'the system']"
video post kar rhe hai to nhi play ho rha hai help kijiye kuchh reel atak jata hai,1,2025-07-28 13:24:04,Google Play,NEGATIVE,-0.987459659576416,"['video post', 'kar rhe', 'hai', 'nhi', 'ho rha hai help', 'kijiye kuchh', 'atak jata hai']"
ok,5,2025-07-28 13:21:57,Google Play,POSITIVE,0.9997851252555847,[]
❤️❤️,5,2025-07-28 13:21:55,Google Play,NEGATIVE,-0.6970566511154175,[]
Best 😇😊,5,2025-07-28 13:21:02,Google Play,POSITIVE,0.9997019171714783,['best 😇']
It's a very good platform to share & socialise,5,2025-07-28 13:20:03,Google Play,POSITIVE,0.9998700618743896,['a very good platform']
auto scrolling update,5,2025-07-28 13:19:14,Google Play,POSITIVE,0.6917201280593872,['auto scrolling update']
gorgeous 😍,5,2025-07-28 13:18:05,Google Play,POSITIVE,0.9998594522476196,['gorgeous 😍']
It is the Best social media platform that I ever played,5,2025-07-28 13:17:19,Google Play,POSITIVE,0.999825656414032,['the best social media platform']
this app is incredible. 🤩🤩🤩,5,2025-07-28 13:16:58,Google Play,POSITIVE,0.999861478805542,"['this app', '🤩🤩🤩']"
super,5,2025-07-28 13:15:47,Google Play,POSITIVE,0.998783528804779,['super']
request you why more suggest show me who's blocked I'm and they block me why I don't remove permanently please solve this problem and remove permanently to more suggest I'd,1,2025-07-28 13:15:09,Google Play,NEGATIVE,-0.9997029900550842,['this problem']
hey guys 👋 I using Instagram a long time this application is a very good to found people and friends so please join ☺️,5,2025-07-28 13:15:03,Google Play,POSITIVE,0.9993200302124023,"['instagram', 'this application', 'people', 'friends']"
nice,5,2025-07-28 13:14:14,Google Play,POSITIVE,0.9998552799224854,[]
comments are sorted by new and this cannot be changed.,1,2025-07-28 13:14:08,Google Play,NEGATIVE,-0.9803708791732788,['comments']
good 😊,4,2025-07-28 13:13:19,Google Play,POSITIVE,0.9998576641082764,[]
Worst App,1,2025-07-28 13:12:08,Google Play,NEGATIVE,-0.9997863173484802,['worst app']
"yeah I've been using this app for over a year and for no reason i got suspended 4 days ago. I appealed and eventually got my account back but got suspended again a few hours later. it's very frustrating how i have appealed again and it doesn't respond. I love this app and i have important information saved in it. i need you to give me my account ""zestylime.cvnt"" back. i have a linked Facebook profile and another insta account. please recover my account as soon as possible.",1,2025-07-28 13:12:07,Google Play,POSITIVE,0.6108032464981079,"['this app', 'over a year', 'no reason', 'my account', 'this app', 'important information', 'my account ""zestylime.cvnt', 'a linked facebook profile', 'another insta account', 'my account']"
Super,5,2025-07-28 13:12:06,Google Play,POSITIVE,0.998783528804779,['super']
this app is God,5,2025-07-28 13:11:58,Google Play,POSITIVE,0.9834216237068176,"['this app', 'god']"
l like this app very much,5,2025-07-28 13:11:38,Google Play,POSITIVE,0.9996219873428345,['this app']
love,5,2025-07-28 13:11:19,Google Play,POSITIVE,0.9998735189437866,['love']
I just have fallen in love What really the interface and many more e......,5,2025-07-28 13:11:05,Google Play,POSITIVE,0.9983634352684021,['love']
my favourite,5,2025-07-28 13:09:45,Google Play,POSITIVE,0.9993423819541931,[]
very good app,5,2025-07-28 13:09:16,Google Play,POSITIVE,0.9998675584793091,['very good app']
خووووووببببششششش,5,2025-07-28 13:09:10,Google Play,NEGATIVE,-0.9227064847946167,['خووووووببببششششش']
my experience on ig so far has really been amazing..,4,2025-07-28 13:08:27,Google Play,POSITIVE,0.9998663663864136,['my experience']
good,4,2025-07-28 13:08:15,Google Play,POSITIVE,0.9998161196708679,[]
Out standing,5,2025-07-28 13:07:04,Google Play,POSITIVE,0.9872983694076538,[]
super my id satya_avlogs ko support me,4,2025-07-28 13:06:39,Google Play,POSITIVE,0.5362317562103271,['super my id']
it's good and simple to share a life story 😊,5,2025-07-28 13:06:36,Google Play,POSITIVE,0.9998786449432373,['a life story']
reel nahi Banta hai,1,2025-07-28 13:05:43,Google Play,NEGATIVE,-0.9166710376739502,['reel nahi banta hai']
this is best,5,2025-07-28 13:05:14,Google Play,POSITIVE,0.9996936321258545,[]
good,5,2025-07-28 13:05:05,Google Play,POSITIVE,0.9998161196708679,[]
good,5,2025-07-28 13:04:22,Google Play,POSITIVE,0.9998161196708679,[]
I like it. The world best social media. When you enter to the insta world you have no problems in your life or in your body because it has all solution for all problem. Have fun and laugh.,5,2025-07-28 13:04:18,Google Play,POSITIVE,0.9998615980148315,"['the world best social media', 'the insta world', 'no problems', 'your life', 'your body', 'all solution', 'all problem', 'fun', 'laugh']"
gud,5,2025-07-28 13:03:14,Google Play,NEGATIVE,-0.8956557512283325,['gud']
good work,4,2025-07-28 13:03:12,Google Play,POSITIVE,0.9998413324356079,['good work']
please support,5,2025-07-28 13:03:00,Google Play,POSITIVE,0.9998185038566589,[]
good 👍,5,2025-07-28 13:02:59,Google Play,POSITIVE,0.9998576641082764,[]
good,5,2025-07-28 13:01:21,Google Play,POSITIVE,0.9998161196708679,[]
Nor working nor creating an account,1,2025-07-28 12:59:03,Google Play,NEGATIVE,-0.9996378421783447,['an account']
Good app,5,2025-07-28 12:58:55,Google Play,POSITIVE,0.9998493194580078,['good app']
good,3,2025-07-28 12:58:35,Google Play,POSITIVE,0.9998161196708679,[]
good,2,2025-07-28 12:58:31,Google Play,POSITIVE,0.9998161196708679,[]
this app is very efficient and nice if you haven't download this app you're missing alot,5,2025-07-28 12:57:05,Google Play,POSITIVE,0.9994654059410095,"['this app', 'this app', 'alot']"
very good,5,2025-07-28 12:56:22,Google Play,POSITIVE,0.9998520612716675,[]
Good app 👍,1,2025-07-28 12:56:07,Google Play,POSITIVE,0.999788224697113,['good app']
mast app,5,2025-07-28 12:55:36,Google Play,NEGATIVE,-0.99687659740448,['mast app']
excellent and nice,5,2025-07-28 12:54:55,Google Play,POSITIVE,0.9998701810836792,[]
super,5,2025-07-28 12:54:18,Google Play,POSITIVE,0.998783528804779,['super']
bhuttt shandar apk,4,2025-07-28 12:54:08,Google Play,POSITIVE,0.7218146920204163,['bhuttt shandar apk']
I love instagram,5,2025-07-28 12:53:49,Google Play,POSITIVE,0.9994757771492004,['instagram']
super,5,2025-07-28 12:53:30,Google Play,POSITIVE,0.998783528804779,['super']
All reels video vlog,5,2025-07-28 12:52:57,Google Play,NEGATIVE,-0.990842342376709,['all reels video vlog']
instagram chatting begraund chenge wallpaper a personal photo add new instagram update,5,2025-07-28 12:52:27,Google Play,NEGATIVE,-0.991353452205658,"['begraund chenge wallpaper', 'a personal photo', 'new instagram update']"
keep suspending my account,1,2025-07-28 12:52:25,Google Play,NEGATIVE,-0.9994211196899414,['my account']
enjoying this app and find out the best thing to do it for anything else 🙂,5,2025-07-28 12:50:16,Google Play,POSITIVE,0.9985835552215576,"['this app', 'the best thing']"
what is this thing even for ?,1,2025-07-28 12:50:00,Google Play,NEGATIVE,-0.9962077140808105,['this thing']
Ok. ❤,5,2025-07-28 12:49:46,Google Play,POSITIVE,0.9992938041687012,[]
it's an amazing platform for all ❤,5,2025-07-28 12:49:32,Google Play,POSITIVE,0.9998722076416016,['an amazing platform']
lovely 😍,5,2025-07-28 12:49:15,Google Play,POSITIVE,0.9998557567596436,['lovely 😍']
good,5,2025-07-28 12:48:06,Google Play,POSITIVE,0.9998161196708679,[]
Nice 👍,5,2025-07-28 12:47:25,Google Play,POSITIVE,0.9998424053192139,[]
App sahi hai per aadat lgne ki aasha hai,5,2025-07-28 12:47:14,Google Play,NEGATIVE,-0.7426745891571045,"['app sahi hai', 'aadat lgne']"
good,1,2025-07-28 12:47:07,Google Play,POSITIVE,0.9998161196708679,[]
nice meeting u,5,2025-07-28 12:47:07,Google Play,POSITIVE,0.9998252987861633,['nice meeting']
best app ever,5,2025-07-28 12:46:52,Google Play,POSITIVE,0.9997490048408508,['best app']
My id not working password please check help you,1,2025-07-28 12:46:09,Google Play,NEGATIVE,-0.9960165619850159,"['my i', 'not working password']"
😉,4,2025-07-28 12:46:04,Google Play,NEGATIVE,-0.6970566511154175,[]
waw,5,2025-07-28 12:46:03,Google Play,NEGATIVE,-0.7346174120903015,['waw']
naic,5,2025-07-28 12:45:27,Google Play,NEGATIVE,-0.9817408919334412,[]
instagram is a verry verry good app,5,2025-07-28 12:45:04,Google Play,POSITIVE,0.9977912902832031,"['instagram', 'a verry verry good app']"
good time pass,5,2025-07-28 12:44:54,Google Play,POSITIVE,0.9998194575309753,['good time']
ammizing,5,2025-07-28 12:42:10,Google Play,POSITIVE,0.9973082542419434,[]
nice app,5,2025-07-28 12:41:45,Google Play,POSITIVE,0.9998061060905457,['nice app']
Update: IG has banned me for no reason! I have lost all my pictures and memories! I will be joining a class action suit against them.,1,2025-07-28 12:41:10,Google Play,NEGATIVE,-0.9997175335884094,"['no reason', 'all my pictures', 'memories', 'a class action suit']"
lovely,5,2025-07-28 12:41:05,Google Play,POSITIVE,0.9998601675033569,[]
nice 👍👍👍,5,2025-07-28 12:40:26,Google Play,POSITIVE,0.9998424053192139,['nice 👍']
it's myhh fav app whole day I used to scroll reels🫠,5,2025-07-28 12:40:21,Google Play,POSITIVE,0.8968881368637085,['myhh fav app']
excellent,5,2025-07-28 12:39:55,Google Play,POSITIVE,0.9998434782028198,[]
always there's a glitch or bug,1,2025-07-28 12:39:00,Google Play,NEGATIVE,-0.9995168447494507,"['a glitch', 'bug']"
nice,5,2025-07-28 12:38:28,Google Play,POSITIVE,0.9998552799224854,[]
Really enjoy using Instagram especially posting reels cuz in fact i rarely text someone .,5,2025-07-28 12:37:36,Google Play,POSITIVE,0.9492710828781128,"['instagram', 'reels', 'fact']"
Just learning how it works but seems to have options I haven't seen yet,5,2025-07-28 12:37:26,Google Play,NEGATIVE,-0.9927438497543335,['options']
so you guys got new looser engineers at instagram cause everytime I open someone's profile i can't go back to previous page,1,2025-07-28 12:37:17,Google Play,NEGATIVE,-0.9954687356948853,"['you guys', 'new looser engineers', 'instagram cause', ""someone's profile"", 'previous page']"
Fun and informative and making many friends,5,2025-07-28 12:37:06,Google Play,POSITIVE,0.9998859167098999,['many friends']
nice,5,2025-07-28 12:36:53,Google Play,POSITIVE,0.9998552799224854,[]
dope,5,2025-07-28 12:36:44,Google Play,NEGATIVE,-0.9434124231338501,['dope']
good,5,2025-07-28 12:36:15,Google Play,POSITIVE,0.9998161196708679,[]
"Lots of changes made without your knowledge. For instance, for about an entire year my comments were sorted by new and I could never read the top comments or any pinned comments either. Then one random day it was fixed. another example: one day the font was changed. no changelogs, no notice, no anything. just... randomly the font is different now. why? why not just tell me what's new?",1,2025-07-28 12:35:56,Google Play,NEGATIVE,-0.998292863368988,"['lots', 'changes', 'your knowledge', 'instance', 'about an entire year', 'my comments', 'the top comments', 'any pinned comments', 'another example', 'the font', 'no changelogs', 'no notice', 'the font']"
this is amazing,5,2025-07-28 12:35:50,Google Play,POSITIVE,0.9998784065246582,[]
nice experience 👍,5,2025-07-28 12:35:25,Google Play,POSITIVE,0.9998537302017212,['nice experience']
great,5,2025-07-28 12:34:39,Google Play,POSITIVE,0.9998630285263062,[]
nice,5,2025-07-28 12:34:22,Google Play,POSITIVE,0.9998552799224854,[]
good,5,2025-07-28 12:34:12,Google Play,POSITIVE,0.9998161196708679,[]
very good,5,2025-07-28 12:33:09,Google Play,POSITIVE,0.9998520612716675,[]
App was getting lage every time,5,2025-07-28 12:32:57,Google Play,NEGATIVE,-0.9996442794799805,"['app', 'lage']"
good 👍,5,2025-07-28 12:31:39,Google Play,POSITIVE,0.9998576641082764,[]
Best 🤙,5,2025-07-28 12:31:32,Google Play,POSITIVE,0.9997019171714783,['best 🤙']
Please Remove That New Like Button Animation I Don't Like It At All Old One Was so Much Better,5,2025-07-28 12:30:08,Google Play,NEGATIVE,-0.996590256690979,['button animation']
nice app,5,2025-07-28 12:29:41,Google Play,POSITIVE,0.9998061060905457,['nice app']
perfect,5,2025-07-28 12:28:57,Google Play,POSITIVE,0.9998517036437988,[]
Good instagram,5,2025-07-28 12:28:44,Google Play,POSITIVE,0.9998471736907959,['good instagram']
like notification,5,2025-07-28 12:28:40,Google Play,POSITIVE,0.8950538039207458,['notification']
My Instagram mein gift ka option nahin hai,4,2025-07-28 12:27:59,Google Play,NEGATIVE,-0.578152060508728,"['my instagram mein gift ka option', 'nahin hai']"
awesome,5,2025-07-28 12:27:13,Google Play,POSITIVE,0.9998682737350464,[]
instagram is good 💯💯😊😊😊,5,2025-07-28 12:26:22,Google Play,POSITIVE,0.9995941519737244,['instagram']
👍,5,2025-07-28 12:26:01,Google Play,NEGATIVE,-0.6970566511154175,[]
good,5,2025-07-28 12:25:34,Google Play,POSITIVE,0.9998161196708679,[]
I love this app,5,2025-07-28 12:25:29,Google Play,POSITIVE,0.9998608827590942,['this app']
very beautiful very wonderful Instagram,5,2025-07-28 12:25:18,Google Play,POSITIVE,0.9998893737792969,['very beautiful very wonderful instagram']
Nice,5,2025-07-28 12:25:09,Google Play,POSITIVE,0.9998552799224854,[]
good app,5,2025-07-28 12:24:43,Google Play,POSITIVE,0.9998493194580078,['good app']
Very good,5,2025-07-28 12:24:05,Google Play,POSITIVE,0.9998520612716675,[]
nice,5,2025-07-28 12:23:47,Google Play,POSITIVE,0.9998552799224854,[]
good,3,2025-07-28 12:23:40,Google Play,POSITIVE,0.9998161196708679,[]
Es genial e interesante explorar el mundo bien y ayuda a conocer a más personas,5,2025-07-28 12:23:38,Google Play,POSITIVE,0.6291770935058594,"['es genial e interesante explorar el mundo bien y ayuda', 'a conocer', 'a más personas']"
very good,5,2025-07-28 12:23:18,Google Play,POSITIVE,0.9998520612716675,[]
besttt forever for meehh 🫦🫵💕,5,2025-07-28 12:23:13,Google Play,POSITIVE,0.9743590950965881,"['besttt', 'meehh 🫦🫵']"
so cool an useful,5,2025-07-28 12:23:10,Google Play,POSITIVE,0.9998084902763367,[]
Like the Instagram app tutorial.,5,2025-07-28 12:23:06,Google Play,NEGATIVE,-0.9705295562744141,['the instagram app tutorial']
best aap,5,2025-07-28 12:22:57,Google Play,POSITIVE,0.9998045563697815,['best aap']
good,5,2025-07-28 12:21:55,Google Play,POSITIVE,0.9998161196708679,[]
nice,1,2025-07-28 12:20:56,Google Play,POSITIVE,0.9998552799224854,[]
Nice ✨️,5,2025-07-28 12:20:20,Google Play,POSITIVE,0.9998424053192139,[]
good,1,2025-07-28 12:20:19,Google Play,POSITIVE,0.9998161196708679,[]
Good,5,2025-07-28 12:20:17,Google Play,POSITIVE,0.9998161196708679,[]
good,5,2025-07-28 12:18:04,Google Play,POSITIVE,0.9998161196708679,[]
very good 😊👍👍👍👍,3,2025-07-28 12:17:18,Google Play,POSITIVE,0.999870777130127,[]
smart,5,2025-07-28 12:16:41,Google Play,POSITIVE,0.9998456239700317,[]
good,5,2025-07-28 12:16:06,Google Play,POSITIVE,0.9998161196708679,[]
I ❤️ instagram my favorite application I'm spending maximum time on it..,5,2025-07-28 12:15:37,Google Play,NEGATIVE,-0.8714720010757446,"['️ instagram', 'my favorite application', 'maximum time']"
I don't know why instagram suspended my account? I want my account back,1,2025-07-28 12:14:49,Google Play,NEGATIVE,-0.999579131603241,"['instagram', 'my account', 'my account']"
koi larky reply Hy nhi dety 😭 bakwas app,1,2025-07-28 12:13:43,Google Play,NEGATIVE,-0.9868264198303223,"['larky reply hy nhi dety', 'app']"
super,5,2025-07-28 12:13:20,Google Play,POSITIVE,0.998783528804779,['super']
good,5,2025-07-28 12:13:14,Google Play,POSITIVE,0.9998161196708679,[]
good aap,2,2025-07-28 12:12:23,Google Play,POSITIVE,0.9998424053192139,['good aap']
super app,5,2025-07-28 12:12:00,Google Play,POSITIVE,0.9932268261909485,['super app']
nice platform,5,2025-07-28 12:11:45,Google Play,POSITIVE,0.9998669624328613,['nice platform']
nice,5,2025-07-28 12:11:06,Google Play,POSITIVE,0.9998552799224854,[]
excellent,5,2025-07-28 12:08:23,Google Play,POSITIVE,0.9998434782028198,[]
good,4,2025-07-28 12:07:49,Google Play,POSITIVE,0.9998161196708679,[]
i love this app,5,2025-07-28 12:07:13,Google Play,POSITIVE,0.9998608827590942,['this app']
exceptional experience I've had!!,4,2025-07-28 12:06:55,Google Play,POSITIVE,0.9998550415039062,['exceptional experience']
I don't like Instagram no more it suspended my account but idk I haven't been on my account I was really mad bc that's how I text my family members and friends 😭,1,2025-07-28 12:06:20,Google Play,NEGATIVE,-0.9976582527160645,"['instagram', 'my account', 'my account', 'really mad bc', 'my family members', 'friends']"
help me,5,2025-07-28 12:05:39,Google Play,NEGATIVE,-0.9101362228393555,[]
excellent,5,2025-07-28 12:05:05,Google Play,POSITIVE,0.9998434782028198,[]
network problem 🙏,5,2025-07-28 12:04:30,Google Play,NEGATIVE,-0.9979137778282166,['network problem']
so beautiful,5,2025-07-28 12:03:41,Google Play,POSITIVE,0.9998823404312134,[]
glitches,1,2025-07-28 12:02:58,Google Play,NEGATIVE,-0.998855471611023,['glitches']
😊,4,2025-07-28 12:02:38,Google Play,NEGATIVE,-0.6970566511154175,[]
Good,5,2025-07-28 12:02:01,Google Play,POSITIVE,0.9998161196708679,[]
my Instagram has recently started to hang,3,2025-07-28 12:01:54,Google Play,NEGATIVE,-0.9131430983543396,['my instagram']
good,5,2025-07-28 12:01:37,Google Play,POSITIVE,0.9998161196708679,[]
"Creative, Inspiring & Addictively Fun! Instagram is the perfect platform for expressing creativity and staying inspired. Whether it's sharing photos, reels, or stories — everything feels smooth and intuitive. I love how easy it is to connect with friends, explore trends, and discover amazing content from around the world. The editing tools, filters, and music options make every post stand out. Reels have become my favorite feature — short, fun, and full of energy!",5,2025-07-28 12:01:32,Google Play,POSITIVE,0.999834418296814,"['creative, inspiring & addictively fun! instagram', 'the perfect platform', 'creativity', 'staying', 'photos', 'reels', 'stories', 'friends', 'trends', 'amazing content', 'the world', 'the editing tools', 'filters', 'music options', 'every post', 'reels', 'my favorite feature', 'fun', 'energy']"
good app,5,2025-07-28 12:00:55,Google Play,POSITIVE,0.9998493194580078,['good app']
"GIVE ""ADD YOURS"" FEATURE BACK TO MY ACOUNT",5,2025-07-28 12:00:24,Google Play,POSITIVE,0.9918013215065002,"['feature', 'my acount']"
nice,5,2025-07-28 12:00:23,Google Play,POSITIVE,0.9998552799224854,[]
very good future,5,2025-07-28 12:00:13,Google Play,POSITIVE,0.9998745918273926,['very good future']
good,3,2025-07-28 11:59:44,Google Play,POSITIVE,0.9998161196708679,[]
good 😊😊😊😊😘😘😘😘😘🥰🥰🥰🥰🥰,1,2025-07-28 11:59:31,Google Play,POSITIVE,0.9998576641082764,['good 😊😊😊😊😘😘😘😘😘🥰🥰🥰🥰🥰']
Needs development to fully accommodate the images & in the writing field,1,2025-07-28 11:59:20,Google Play,NEGATIVE,-0.9951569437980652,"['development', 'the images', 'the writing field']"
good 👍😊,5,2025-07-28 11:58:14,Google Play,POSITIVE,0.9998576641082764,['good 👍']
super,5,2025-07-28 11:58:13,Google Play,POSITIVE,0.998783528804779,['super']
nice app,5,2025-07-28 11:57:27,Google Play,POSITIVE,0.9998061060905457,['nice app']
very nice,5,2025-07-28 11:55:51,Google Play,POSITIVE,0.9998563528060913,[]
Why i cant see the Achievements tab?,4,2025-07-28 11:53:35,Google Play,POSITIVE,0.9486269950866699,['the achievements']
awsome here we can express our feelngs with all known and unknown friends ❤️❤️❤️,5,2025-07-28 11:53:15,Google Play,POSITIVE,0.9748117327690125,"['our feelngs', 'all known and unknown friends']"
Very good👍😊,5,2025-07-28 11:52:30,Google Play,POSITIVE,0.8243634104728699,[]
پرفکت,5,2025-07-28 11:50:35,Google Play,POSITIVE,0.6842731833457947,['پرفکت']
I love this 😀,5,2025-07-28 11:47:57,Google Play,POSITIVE,0.9998722076416016,[]
good,5,2025-07-28 11:47:52,Google Play,POSITIVE,0.9998161196708679,[]
good,5,2025-07-28 11:47:22,Google Play,POSITIVE,0.9998161196708679,[]
💗💗🐼,5,2025-07-28 11:46:53,Google Play,NEGATIVE,-0.6970566511154175,[]
🥰🥰🥰,5,2025-07-28 11:46:41,Google Play,NEGATIVE,-0.6970566511154175,['🥰🥰🥰']
"Dear Instagram Support Team, On 3rd June 2025 at around 2:20 AM, I received an email stating that someone had logged into my Instagram account. Unfortunately, I saw the message only in the morning. When I later tried to log into my Instagram account, I received a notification saying that my account had been disabled.",1,2025-07-28 11:45:33,Google Play,NEGATIVE,-0.9989402890205383,"['dear instagram support team', '3rd june', 'around 2:20 am', 'an email', 'my instagram account', 'the message', 'the morning', 'my instagram account', 'a notification', 'my account']"
"So glitchy now. tapping on the ""...more"" in a caption freezes a video, screen goes to black, and doesn't even expand.",3,2025-07-28 11:44:44,Google Play,NEGATIVE,-0.9997687935829163,"['a caption', 'a video', 'screen']"
meri ID recover nahi kar rahe hain Instagram wale 😭😭,5,2025-07-28 11:44:23,Google Play,NEGATIVE,-0.9923086166381836,['kar rahe hain instagram wale 😭']
amazing 👏,5,2025-07-28 11:43:48,Google Play,POSITIVE,0.9998632669448853,['amazing 👏']
"I'm hating the current update. I didn't even update the app and the auto update feature is switched off, still it has been updated. The fonts are in bold and no italics, which is very ugly. The chats section has moved down. The pictures on my profile don't have the 4x4 dimensions. The update is really irritating. I tried to uninstall and reinstall to remove the update but in vain. So, now I'm uninstalling the app completely. I'm really disappointed by the updates. I hope you can fix it ASAP",1,2025-07-28 11:43:45,Google Play,NEGATIVE,-0.9996639490127563,"['the current update', 'the app', 'the auto update feature', 'the fonts', 'no italics', 'the chats section', 'the pictures', 'my profile', 'the 4x4 dimensions', 'the update', 'the update', 'the app', 'the updates']"
Best,5,2025-07-28 11:43:06,Google Play,POSITIVE,0.9997941851615906,[]
Instagram I love it this app it's amazing,4,2025-07-28 11:42:45,Google Play,POSITIVE,0.9998829364776611,[]
Nice 💗,5,2025-07-28 11:41:54,Google Play,POSITIVE,0.9998424053192139,['nice 💗']
nice app 👍,5,2025-07-28 11:39:47,Google Play,POSITIVE,0.9996724128723145,['nice app']
nice,5,2025-07-28 11:39:45,Google Play,POSITIVE,0.9998552799224854,[]
I am very interested,5,2025-07-28 11:39:26,Google Play,POSITIVE,0.9998136162757874,[]
nice aap,5,2025-07-28 11:39:20,Google Play,POSITIVE,0.9998094439506531,['nice aap']
it has a bug in the app or on the server that the post does not show the all post properly,5,2025-07-28 11:38:53,Google Play,NEGATIVE,-0.9997991919517517,"['a bug', 'the app', 'the server', 'the post', 'the all post']"
