date,review,rating,thumbs_up,cleaned_review,sentiment_label,sentiment_score,sentiment
2025-07-15 15:21:12,ok,5,0,,POSITIVE,0.7481208443641663,positive
2025-07-15 15:09:10,good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-15 15:03:39,ok,5,0,,POSITIVE,0.7481208443641663,positive
2025-07-15 15:03:16,app good,5,0,app good,POSITIVE,0.9998369216918945,positive
2025-07-15 14:40:12,unable to open the next window after installation of app. even app icon is not showing after download.,1,0,unable open window installation app app icon show download,NEGATIVE,-0.9987555742263794,negative
2025-07-15 14:31:09,good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-15 14:29:48,nice,5,0,nice,POSITIVE,0.9998552799224854,positive
2025-07-15 14:27:34,thik app is Not open installed and uninstall there apk not Use full please Check bug Report this app,1,0,thik app open instal uninstall apk use check bug report app,NEGATIVE,-0.9871296286582947,negative
2025-07-15 14:26:28,good app,5,0,good app,POSITIVE,0.9998493194580078,positive
2025-07-15 14:18:45,good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-15 14:18:15,Indian app always best,5,0,indian app well,POSITIVE,0.999363362789154,positive
2025-07-15 14:15:12,good app,5,0,good app,POSITIVE,0.9998493194580078,positive
2025-07-15 14:09:29,supar he,5,0,supar,POSITIVE,0.85847008228302,positive
2025-07-15 14:02:22,nice,5,0,nice,POSITIVE,0.9998552799224854,positive
2025-07-15 14:00:33,Super,5,0,super,POSITIVE,0.998783528804779,positive
2025-07-15 13:54:07,good app,4,0,good app,POSITIVE,0.9998493194580078,positive
2025-07-15 13:47:25,best app,5,0,good app,POSITIVE,0.9998493194580078,positive
2025-07-15 13:37:19,"Read clearly about this app , it will not show in our mobile, but it works in Indian oil app",5,0,read clearly app mobile work indian oil app,POSITIVE,0.9048168659210205,positive
2025-07-15 12:59:23,ap instol hone k badh open he nhi hote,1,0,instol hone badh open nhi hote,NEGATIVE,-0.9931313395500183,negative
2025-07-15 12:58:53,ok,5,0,,POSITIVE,0.7481208443641663,positive
2025-07-15 12:55:43,good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-15 12:53:12,nice,5,0,nice,POSITIVE,0.9998552799224854,positive
2025-07-15 12:48:33,nice good,5,0,nice good,POSITIVE,0.9998525381088257,positive
2025-07-15 12:41:05,is very very good app and his future,5,0,good app future,POSITIVE,0.9998408555984497,positive
2025-07-15 12:37:45,mere phone me chl nhi rha,1,0,mere phone chl nhi rha,NEGATIVE,-0.9967622756958008,negative
2025-07-15 12:13:08,good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-15 12:07:26,nahin Raha Hai Kya Karen,1,0,nahin raha hai kya karen,POSITIVE,0.5802310705184937,positive
2025-07-15 11:59:30,the is veri nice eplikesan,1,0,veri nice eplikesan,POSITIVE,0.9966877102851868,positive
2025-07-15 11:59:03,not working this app,1,0,work app,POSITIVE,0.9781266450881958,positive
2025-07-15 11:56:47,outstanding experience,5,0,outstanding experience,POSITIVE,0.9998637437820435,positive
2025-07-15 11:51:10,good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-15 11:50:56,disappointed,1,0,disappoint,NEGATIVE,-0.9995203018188477,negative
2025-07-15 11:50:43,Good application,4,0,good application,POSITIVE,0.999854564666748,positive
2025-07-15 11:39:40,good,1,0,good,POSITIVE,0.9998161196708679,positive
2025-07-15 11:24:10,Very good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-15 11:20:36,sukh gass service,5,0,sukh gass service,NEGATIVE,-0.789553701877594,negative
2025-07-15 11:15:17,application is not open,1,0,application open,POSITIVE,0.9993670582771301,positive
2025-07-15 11:10:57,Good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-15 11:10:18,nice,5,0,nice,POSITIVE,0.9998552799224854,positive
2025-07-15 11:03:09,"It is the duty of the app provider to mention prominently that this app is not meant for the general public and is only meant to those who deals with Kyc etc. one thing is very evident from the comments section, that people jump into making their own conclusion and download apps after seeng any news in social media, nobody had the patience to read the description of this app. please read description of any app before you blindly download.",2,0,duty app provider mention prominently app mean general public mean deal kyc etc thing evident comment section people jump make conclusion download app seeng news social medium patience read description app read description app blindly download,NEGATIVE,-0.9968583583831787,negative
2025-07-15 10:54:45,good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-15 10:51:49,veryverybad app,1,0,veryverybad app,POSITIVE,0.5046034455299377,positive
2025-07-15 10:51:00,very good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-15 10:47:32,beautiful aap,5,0,beautiful aap,POSITIVE,0.9998834133148193,positive
2025-07-15 10:46:52,good service good service,5,0,good service good service,POSITIVE,0.9998372793197632,positive
2025-07-15 10:44:39,thank,5,0,thank,POSITIVE,0.9998283386230469,positive
2025-07-15 10:41:06,good,4,0,good,POSITIVE,0.9998161196708679,positive
2025-07-15 10:31:32,good 👍,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-15 10:14:37,nice,4,0,nice,POSITIVE,0.9998552799224854,positive
2025-07-15 09:50:28,excellent,5,0,excellent,POSITIVE,0.9998434782028198,positive
2025-07-15 09:35:47,Kam hona chaiye Bhai,3,0,kam hona chaiye bhai,NEGATIVE,-0.6485111713409424,negative
2025-07-15 09:25:44,nice,5,0,nice,POSITIVE,0.9998552799224854,positive
2025-07-15 09:24:32,very useful this application government,5,0,useful application government,POSITIVE,0.9984526634216309,positive
2025-07-15 09:23:33,best,5,0,well,POSITIVE,0.9995703101158142,positive
2025-07-15 09:12:53,👍,5,0,,POSITIVE,0.7481208443641663,positive
2025-07-15 08:56:07,"This app is designed must be a fool, it is not opening",1,0,app design fool open,NEGATIVE,-0.9994462132453918,negative
2025-07-15 08:47:12,VERY GOOD,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-15 08:44:35,nice,5,0,nice,POSITIVE,0.9998552799224854,positive
2025-07-15 08:43:23,good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-15 08:29:46,not working aap,1,0,work aap,POSITIVE,0.9321616291999817,positive
2025-07-15 08:27:39,very very useful interesting helping,5,0,useful interesting helping,POSITIVE,0.9997743964195251,positive
2025-07-15 08:26:16,not working,3,0,work,POSITIVE,0.9994449019432068,positive
2025-07-15 08:07:46,app not warking please help me,5,0,app warke help,NEGATIVE,-0.5120826959609985,negative
2025-07-15 08:06:40,app not opening,1,0,app open,POSITIVE,0.9981480836868286,positive
2025-07-15 07:57:26,"no installed, bed",1,0,instal bed,POSITIVE,0.6319334506988525,positive
2025-07-15 07:38:49,nice,5,0,nice,POSITIVE,0.9998552799224854,positive
2025-07-15 07:33:13,best,5,0,well,POSITIVE,0.9995703101158142,positive
2025-07-15 07:29:16,good to use,5,0,good use,POSITIVE,0.9997795224189758,positive
2025-07-15 06:53:16,not update in my mobile,5,0,update mobile,POSITIVE,0.9350581765174866,positive
2025-07-15 06:43:23,nice,4,0,nice,POSITIVE,0.9998552799224854,positive
2025-07-15 05:59:59,very good 👍,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-15 04:27:13,help,5,0,help,POSITIVE,0.9892712831497192,positive
2025-07-15 03:14:05,not work sapot,5,0,work sapot,NEGATIVE,-0.9991798996925354,negative
2025-07-14 23:53:17,not good,1,0,good,POSITIVE,0.9998161196708679,positive
2025-07-14 23:33:35,best work,4,0,good work,POSITIVE,0.9998413324356079,positive
2025-07-14 23:08:53,it is very good aap.,5,0,good aap,POSITIVE,0.9998424053192139,positive
2025-07-14 22:37:03,good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-14 22:35:01,good,2,0,good,POSITIVE,0.9998161196708679,positive
2025-07-14 22:25:24,Best,5,0,well,POSITIVE,0.9995703101158142,positive
2025-07-14 22:13:40,good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-14 21:45:21,wowo,2,0,wowo,POSITIVE,0.9995512366294861,positive
2025-07-14 21:24:52,ye ap install nhi ho Raha h open ka option nhi aa raha ha,1,0,install nhi raha open option nhi raha,NEGATIVE,-0.9821944832801819,negative
2025-07-14 21:20:49,Good 👍,3,0,good,POSITIVE,0.9998161196708679,positive
2025-07-14 21:16:51,good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-14 20:45:52,Mujhe is app ki jarurat h,1,0,mujhe app jarurat,POSITIVE,0.5406817197799683,positive
2025-07-14 20:23:23,Excellent,5,0,excellent,POSITIVE,0.9998434782028198,positive
2025-07-14 20:03:28,गुड,5,0,गुड,POSITIVE,0.830912709236145,positive
2025-07-14 20:02:33,Good 👍,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-14 19:57:03,good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-14 19:51:58,good app,4,0,good app,POSITIVE,0.9998493194580078,positive
2025-07-14 19:32:28,very good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-14 19:31:59,excellent,5,0,excellent,POSITIVE,0.9998434782028198,positive
2025-07-14 19:17:30,install nahin ho raha hai,1,0,install nahin raha hai,NEGATIVE,-0.9834239482879639,negative
2025-07-14 19:16:58,poor,1,0,poor,NEGATIVE,-0.9997912049293518,negative
2025-07-14 19:12:27,Best,5,0,well,POSITIVE,0.9995703101158142,positive
2025-07-14 18:45:38,आगे उपयोग करना है इसके बाद rate देंगे।,1,0,आगे उपयोग करना इसके बाद rate देंगे,NEGATIVE,-0.6871297359466553,negative
2025-07-14 18:44:27,that's good for ourself declaration I want to rate 5 out of 5,5,0,good ourself declaration want rate,POSITIVE,0.9976170659065247,positive
2025-07-14 18:35:17,good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-14 18:24:55,doesn't work properly so many errors,1,0,work properly error,NEGATIVE,-0.9824066162109375,negative
2025-07-14 18:16:17,good experience,5,0,good experience,POSITIVE,0.9998599290847778,positive
2025-07-14 18:04:48,super,3,0,super,POSITIVE,0.998783528804779,positive
2025-07-14 18:01:31,good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-14 17:55:53,Mera Aadhar face rddownload nahi ho raha hai isko kripya bataen kaise hoga ki Ho nahin pa Raha main pareshan hun install nahin ho raha hai,5,0,mera aadhar face rddownload nahi raha hai isko kripya bataen kaise hoga nahin raha main pareshan hun install nahin raha hai,NEGATIVE,-0.9952306151390076,negative
2025-07-14 17:50:30,not working,1,0,work,POSITIVE,0.9994449019432068,positive
2025-07-14 17:50:26,good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-14 17:33:16,good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-14 17:11:26,best experience,5,0,good experience,POSITIVE,0.9998599290847778,positive
2025-07-14 17:01:38,good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-14 16:52:38,Good 👍🏻,4,0,good,POSITIVE,0.9998161196708679,positive
2025-07-14 15:43:57,Good....,4,0,good,POSITIVE,0.9998161196708679,positive
2025-07-14 15:33:03,nice app,5,0,nice app,POSITIVE,0.9998061060905457,positive
2025-07-14 15:31:41,ok,1,0,,POSITIVE,0.7481208443641663,positive
2025-07-14 15:24:11,nice,5,0,nice,POSITIVE,0.9998552799224854,positive
2025-07-14 15:13:23,mere mobile me ye app download nahi ho pa Raha ha kuch kijeya please 🙏🥺 es app ke jarurat ha mujha,1,0,mere mobile app download nahi raha kuch kijeya app jarurat mujha,NEGATIVE,-0.9978188276290894,negative
2025-07-14 14:57:25,very good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-14 14:57:02,Good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-14 14:51:34,good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-14 14:20:14,good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-14 14:08:29,good,4,0,good,POSITIVE,0.9998161196708679,positive
2025-07-14 14:03:29,"⭐☆☆☆☆ ""This app is extremely disappointing. It’s full of bugs, crashes frequently, and doesn't work as advertised. The user interface is confusing, and there are too many ads. I do not recommend downloading it — total waste of time and storage.""",1,1,app extremely disappointing bug crash frequently work advertise user interface confusing ad recommend download total waste time storage,NEGATIVE,-0.9996703863143921,negative
2025-07-14 14:00:12,good,4,0,good,POSITIVE,0.9998161196708679,positive
2025-07-14 13:50:34,स्टॉल nhi ho rha h,2,0,स्टॉल nhi rha,NEGATIVE,-0.5588048696517944,negative
2025-07-14 13:25:57,Good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-14 13:25:29,nice,5,0,nice,POSITIVE,0.9998552799224854,positive
2025-07-14 13:25:22,good,1,0,good,POSITIVE,0.9998161196708679,positive
2025-07-14 13:21:46,best,5,0,well,POSITIVE,0.9995703101158142,positive
2025-07-14 13:17:50,face not detecting,1,0,face detect,NEGATIVE,-0.8342887163162231,negative
2025-07-14 13:09:24,very good app,5,0,good app,POSITIVE,0.9998493194580078,positive
2025-07-14 13:03:21,very bad serive,5,0,bad serive,NEGATIVE,-0.9997944235801697,negative
2025-07-14 12:54:23,nice app,5,0,nice app,POSITIVE,0.9998061060905457,positive
2025-07-14 12:39:59,great,4,0,great,POSITIVE,0.9998630285263062,positive
2025-07-14 12:37:05,good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-14 12:23:50,install avadam ledhu,1,0,install avadam ledhu,POSITIVE,0.5881972312927246,positive
2025-07-14 12:22:53,good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-14 12:22:07,good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-14 12:20:20,very good,3,0,good,POSITIVE,0.9998161196708679,positive
2025-07-14 12:14:21,👍,5,0,,POSITIVE,0.7481208443641663,positive
2025-07-14 11:51:10,Good,1,0,good,POSITIVE,0.9998161196708679,positive
2025-07-14 11:36:18,good,3,0,good,POSITIVE,0.9998161196708679,positive
2025-07-14 11:32:10,lovely,5,0,lovely,POSITIVE,0.9998601675033569,positive
2025-07-14 11:19:45,best in best easily services,4,0,well good easily service,POSITIVE,0.9998424053192139,positive
2025-07-14 11:11:50,good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-14 11:04:32,not opning adher sestem,1,0,opne adher sestem,NEGATIVE,-0.6326681971549988,negative
2025-07-14 11:04:27,best,5,0,well,POSITIVE,0.9995703101158142,positive
2025-07-14 10:58:36,Naice,5,0,naice,NEGATIVE,-0.8413465023040771,negative
2025-07-14 10:57:47,duper,5,0,duper,NEGATIVE,-0.9993124008178711,negative
2025-07-14 10:57:14,very good app,5,0,good app,POSITIVE,0.9998493194580078,positive
2025-07-14 10:49:11,very nice choice,5,0,nice choice,POSITIVE,0.999836802482605,positive
2025-07-14 10:47:46,good 👍,1,0,good,POSITIVE,0.9998161196708679,positive
2025-07-14 10:47:19,good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-14 10:46:11,it may be helpful .,5,0,helpful,POSITIVE,0.9997673630714417,positive
2025-07-14 10:33:52,this app not supported,1,0,app support,POSITIVE,0.9967432618141174,positive
2025-07-14 10:32:40,good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-14 10:31:40,good,4,0,good,POSITIVE,0.9998161196708679,positive
2025-07-14 09:55:18,this app is very helpful tho thankyou adhaar face RD,5,0,app helpful tho thankyou adhaar face,POSITIVE,0.9989990592002869,positive
2025-07-14 09:36:33,okay,5,0,okay,POSITIVE,0.9997709393501282,positive
2025-07-14 09:21:25,install krne pr install nhi hota,1,0,install krne install nhi hota,NEGATIVE,-0.9921984076499939,negative
2025-07-14 08:49:26,veri good,4,0,veri good,POSITIVE,0.9998242259025574,positive
2025-07-14 08:46:11,bahut Sundar kaam kar raha hai,5,0,bahut sundar kaam kar raha hai,NEGATIVE,-0.624488890171051,negative
2025-07-14 08:08:26,boooo,1,0,boooo,NEGATIVE,-0.7565681338310242,negative
2025-07-14 08:03:25,best,1,0,well,POSITIVE,0.9995703101158142,positive
2025-07-14 07:54:13,error 9708 aa raha h,5,0,error 9708 raha,NEGATIVE,-0.9976357221603394,negative
2025-07-14 07:20:48,good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-14 07:16:55,not open app,1,0,open app,POSITIVE,0.9992517828941345,positive
2025-07-14 07:07:07,this app is not home secrin not installed,1,0,app home secrin instal,NEGATIVE,-0.9806541800498962,negative
2025-07-14 06:50:56,nice app,5,0,nice app,POSITIVE,0.9998061060905457,positive
2025-07-14 05:40:00,open nhi ho rha hai,5,0,open nhi rha hai,POSITIVE,0.978020966053009,positive
2025-07-14 00:20:53,good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-13 23:58:38,nice,5,0,nice,POSITIVE,0.9998552799224854,positive
2025-07-13 23:30:20,good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-13 22:24:38,good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-13 21:45:36,excellent,5,0,excellent,POSITIVE,0.9998434782028198,positive
2025-07-13 20:45:40,good,3,0,good,POSITIVE,0.9998161196708679,positive
2025-07-13 20:31:11,very good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-13 20:30:37,ok,5,0,,POSITIVE,0.7481208443641663,positive
2025-07-13 20:12:56,very nice,5,0,nice,POSITIVE,0.9998552799224854,positive
2025-07-13 19:56:45,yah screen per open nahin ho raha hai,5,0,yah screen open nahin raha hai,POSITIVE,0.9477134346961975,positive
2025-07-13 19:46:17,like,5,0,like,POSITIVE,0.9910564422607422,positive
2025-07-13 19:41:34,good,3,0,good,POSITIVE,0.9998161196708679,positive
2025-07-13 19:39:51,not open this apps,3,0,open app,POSITIVE,0.9992517828941345,positive
2025-07-13 19:39:01,not open app,1,0,open app,POSITIVE,0.9992517828941345,positive
2025-07-13 19:28:27,mne install kiya app ko or open hone ka option hi nhi aa rha,1,0,mne install kiya app open hone option nhi rha,NEGATIVE,-0.9914293885231018,negative
2025-07-13 19:13:56,good,4,0,good,POSITIVE,0.9998161196708679,positive
2025-07-13 18:55:27,very good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-13 18:50:45,ok,5,0,,POSITIVE,0.7481208443641663,positive
2025-07-13 18:49:02,not opening,3,0,open,POSITIVE,0.9997945427894592,positive
2025-07-13 18:26:15,good,4,0,good,POSITIVE,0.9998161196708679,positive
2025-07-13 18:21:54,not working properly,1,0,work properly,POSITIVE,0.9997771382331848,positive
2025-07-13 18:04:16,not opening,5,0,open,POSITIVE,0.9997945427894592,positive
2025-07-13 18:04:05,यह एप्लीकेशन (App) device में install होने के बाद नहीं दिखता है पर जब भी आप facial verification करेंगे तो अपने आप active हो जाएगा,4,0,एप्लीकेशन app device में install होने बाद नहीं दिखता facial verification करेंगे अपने active जाएगा,NEGATIVE,-0.9202508926391602,negative
2025-07-13 17:56:42,kaha se open hota hai vai,1,0,kaha open hota hai vai,POSITIVE,0.9396429657936096,positive
2025-07-13 17:54:28,good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-13 17:45:14,best,4,0,well,POSITIVE,0.9995703101158142,positive
2025-07-13 17:36:24,nice,5,0,nice,POSITIVE,0.9998552799224854,positive
2025-07-13 17:29:39,ye bekar app hai me ssc ki fill karte wakt nahi hua pura waste gaya aur Boht sare dikate hui face id verification ke wakt,1,0,bekar app hai ssc fill karte wakt nahi hua pura waste gaya aur boht sare dikate hui face verification wakt,NEGATIVE,-0.9973326921463013,negative
2025-07-13 17:04:46,face rd app error 9708 problem,1,0,face app error 9708 problem,NEGATIVE,-0.999614953994751,negative
2025-07-13 17:01:23,good,4,0,good,POSITIVE,0.9998161196708679,positive
2025-07-13 16:50:16,Good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-13 16:29:27,ok,5,0,,POSITIVE,0.7481208443641663,positive
2025-07-13 16:27:47,Absolute trash. It's my face and it shows biometric data not matched.,1,0,absolute trash face show biometric datum match,NEGATIVE,-0.999516487121582,negative
2025-07-13 16:13:36,good,3,0,good,POSITIVE,0.9998161196708679,positive
2025-07-13 16:00:07,good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-13 15:31:33,good app,3,0,good app,POSITIVE,0.9998493194580078,positive
2025-07-13 15:30:59,ok,2,0,,POSITIVE,0.7481208443641663,positive
2025-07-13 15:27:30,super,5,0,super,POSITIVE,0.998783528804779,positive
2025-07-13 15:25:48,📍 FaceRD app error 9708,1,0,facerd app error 9708,NEGATIVE,-0.997619092464447,negative
2025-07-13 15:24:42,good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-13 15:22:51,best,5,0,well,POSITIVE,0.9995703101158142,positive
2025-07-13 15:20:24,after installing its not opening,1,0,instal opening,POSITIVE,0.9977922439575195,positive
2025-07-13 15:18:06,not working showing error,1,0,work show error,NEGATIVE,-0.9994637370109558,negative
2025-07-13 15:17:19,nice,5,0,nice,POSITIVE,0.9998552799224854,positive
2025-07-13 15:15:33,good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-13 14:53:37,very waste of time,1,0,waste time,NEGATIVE,-0.9998041987419128,negative
2025-07-13 14:24:36,good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-13 14:15:34,very good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-13 14:10:21,खराब,1,0,खराब,POSITIVE,0.7699190378189087,positive
2025-07-13 14:05:40,very good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-13 13:56:48,nice app,5,0,nice app,POSITIVE,0.9998061060905457,positive
2025-07-13 13:40:33,good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-13 13:36:51,working delicious?,5,0,work delicious,POSITIVE,0.9998824596405029,positive
2025-07-13 13:12:30,nice,5,0,nice,POSITIVE,0.9998552799224854,positive
2025-07-13 13:03:42,बेस्ट,5,0,बेस्ट,POSITIVE,0.9580003023147583,positive
2025-07-13 13:02:24,good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-13 13:01:49,Super,4,0,super,POSITIVE,0.998783528804779,positive
2025-07-13 12:23:31,osm,5,0,osm,NEGATIVE,-0.9950666427612305,negative
2025-07-13 12:09:59,Good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-13 12:04:39,supar app,5,0,supar app,NEGATIVE,-0.8233899474143982,negative
2025-07-13 12:04:28,good,1,0,good,POSITIVE,0.9998161196708679,positive
2025-07-13 12:04:02,very good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-13 11:51:25,good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-13 11:31:20,nice apps,5,0,nice app,POSITIVE,0.9998061060905457,positive
2025-07-13 11:24:49,good,4,0,good,POSITIVE,0.9998161196708679,positive
2025-07-13 11:23:13,Good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-13 11:19:02,not open very bad 😞,1,0,open bad,NEGATIVE,-0.9996323585510254,negative
2025-07-13 11:17:18,good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-13 11:10:31,very good app,5,0,good app,POSITIVE,0.9998493194580078,positive
2025-07-13 11:07:36,it is very good app for face authorticat,5,0,good app face authorticat,POSITIVE,0.9967161417007446,positive
2025-07-13 10:45:16,good aap hi,5,0,good aap,POSITIVE,0.9998424053192139,positive
2025-07-13 10:39:17,Face RD AppError 9708,1,0,face apperror 9708,NEGATIVE,-0.8850600719451904,negative
2025-07-13 10:15:18,good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-13 10:13:21,not properly warking maintenance requirment (technical fault),1,0,properly warke maintenance requirment technical fault,NEGATIVE,-0.9959523677825928,negative
2025-07-13 10:08:37,nice,5,0,nice,POSITIVE,0.9998552799224854,positive
2025-07-13 09:37:35,good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-13 09:29:27,good,3,0,good,POSITIVE,0.9998161196708679,positive
2025-07-13 09:23:46,ok,5,0,,POSITIVE,0.7481208443641663,positive
2025-07-13 09:21:02,lazy work,3,0,lazy work,NEGATIVE,-0.9990957975387573,negative
2025-07-13 09:20:59,"actually this isn't an app it's just a software that we are downloading , it just collaborates with other apps which needs Aadhar based KYC and verifying our face for it. I download it , and seeing no option to open it , I went to the app where I needed this one and pressed proceed and there this app was launched , it showed some guidelines to capture our face and verified my face.",5,1,actually app software download collaborate app need aadhar base kyc verify face download see option open go app need press proceed app launch show guideline capture face verify face,NEGATIVE,-0.9878259301185608,negative
2025-07-13 08:54:27,bestttt,5,0,bestttt,POSITIVE,0.9612607359886169,positive
2025-07-13 08:29:57,useful,5,0,useful,POSITIVE,0.9997634291648865,positive
2025-07-13 08:13:10,apps is very good,5,0,app good,POSITIVE,0.9998369216918945,positive
2025-07-13 07:31:59,good 👍,1,0,good,POSITIVE,0.9998161196708679,positive
2025-07-13 07:24:03,worst do not open,1,0,bad open,NEGATIVE,-0.9997696280479431,negative
2025-07-13 07:22:31,Application is not showing in the one plus device,1,0,application show plus device,POSITIVE,0.9200490713119507,positive
2025-07-13 07:17:28,Mera Aadhaar FaceRd chalu nahi ho rahahai,5,0,mera aadhaar facerd chalu nahi rahahai,NEGATIVE,-0.9858182072639465,negative
2025-07-13 07:14:25,useless app ever,1,0,useless app,NEGATIVE,-0.9997797608375549,negative
2025-07-13 06:45:19,pentastic,5,0,pentastic,NEGATIVE,-0.9674946069717407,negative
2025-07-13 06:17:59,डाउनलोड नहीं हो रहा है,5,0,डाउनलोड नहीं रहा,NEGATIVE,-0.8781060576438904,negative
2025-07-13 05:22:20,not working for next step and update me about my mobile model number wrong not trusted which data it has,1,0,work step update mobile model number wrong trust datum,NEGATIVE,-0.9992178678512573,negative
2025-07-12 23:55:17,good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-12 23:25:24,good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-12 22:49:10,good,3,0,good,POSITIVE,0.9998161196708679,positive
2025-07-12 22:48:58,good app,5,0,good app,POSITIVE,0.9998493194580078,positive
2025-07-12 22:38:08,good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-12 22:34:14,please help,5,0,help,POSITIVE,0.9892712831497192,positive
2025-07-12 21:54:53,nice,5,0,nice,POSITIVE,0.9998552799224854,positive
2025-07-12 21:43:19,excellent,5,0,excellent,POSITIVE,0.9998434782028198,positive
2025-07-12 21:27:29,it is not bast app lock down 👎,1,0,bast app lock,POSITIVE,0.9971400499343872,positive
2025-07-12 21:08:16,nice,1,0,nice,POSITIVE,0.9998552799224854,positive
2025-07-12 20:57:48,ok,3,0,,POSITIVE,0.7481208443641663,positive
2025-07-12 20:42:27,ok,4,0,,POSITIVE,0.7481208443641663,positive
2025-07-12 20:24:31,good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-12 20:14:54,"didn't open, even after trying 100 times ☹️",1,0,open try 100 time,POSITIVE,0.995005190372467,positive
2025-07-12 20:05:34,not open this app,1,0,open app,POSITIVE,0.9992517828941345,positive
2025-07-12 19:41:42,thank,5,0,thank,POSITIVE,0.9998283386230469,positive
2025-07-12 19:36:50,good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-12 19:20:33,good,5,0,good,POSITIVE,0.9998161196708679,positive
2025-07-12 19:11:52,😡,1,0,,POSITIVE,0.7481208443641663,positive
2025-07-12 19:05:09,very nice 👍,5,0,nice,POSITIVE,0.9998552799224854,positive
2025-07-12 18:59:28,well,3,0,,POSITIVE,0.7481208443641663,positive
2025-07-12 18:37:49,good,4,0,good,POSITIVE,0.9998161196708679,positive
2025-07-12 18:34:24,🙏🙏,5,0,,POSITIVE,0.7481208443641663,positive
2025-07-12 18:28:00,nice,4,0,nice,POSITIVE,0.9998552799224854,positive
2025-07-12 17:50:17,best,4,0,well,POSITIVE,0.9995703101158142,positive
2025-07-12 17:37:39,very good app,3,0,good app,POSITIVE,0.9998493194580078,positive
2025-07-12 17:05:54,display par nhi aa Raha hai,1,0,display par nhi raha hai,NEGATIVE,-0.578014612197876,negative
2025-07-12 17:04:33,Very Helpful for Life Certificate,5,0,helpful life certificate,POSITIVE,0.9994888305664062,positive
