review,rating,date,source,sentiment_label,sentiment_score,topics
excellent for toronto area.,5,2024-02-14 20:08:59,Google Play,POSITIVE,0.9998675584793091,['toronto area']
overall great. sometimes you have to enter the right variation of an address to find it and that can be frustrating. very finicky at times,4,2024-02-13 18:37:18,Google Play,POSITIVE,0.9725770354270935,"['the right variation', 'an address', 'very finicky', 'times']"
"There are still bugs (for Android users anyway), the watch map didn't update when new listings are posted even after refreshing. They will show up however if you click on the map. But it's a great app overall.",4,2024-02-12 11:04:32,Google Play,POSITIVE,0.9989381432533264,"['bugs', 'android users', 'the watch map', 'new listings', 'the map', 'a great app']"
My trusted Real estate partner !!!! 5 star,5,2024-02-10 06:28:31,Google Play,POSITIVE,0.9987934827804565,"['my trusted real estate partner', '5 star']"
"My go to app for all my real estate thirst. It's amazing some realtors wonder if I am an agent, with all the information I have on any given property.😊",5,2024-02-09 22:09:51,Google Play,POSITIVE,0.9994024038314819,"['my go', 'all my real estate', 'some realtors', 'an agent', 'all the information', 'any given property']"
the best real estate app,5,2024-02-09 19:25:30,Google Play,POSITIVE,0.9998457431793213,['the best real estate app']
its really good,5,2024-02-07 00:23:38,Google Play,POSITIVE,0.9998441934585571,[]
more details than realtor.ca,5,2024-02-05 06:07:54,Google Play,POSITIVE,0.6676573157310486,['more details']
the sold and lease values are helpful,4,2024-01-28 23:01:04,Google Play,POSITIVE,0.9990148544311523,['the sold and lease values']
Well written app. Everything organized clearly with useful stats and notifications. Especially like being able to explore property history.,5,2024-01-28 22:03:59,Google Play,POSITIVE,0.9994237422943115,"['well written app', 'useful stats', 'notifications', 'property history']"
Great 👍,3,2024-01-24 23:39:07,Google Play,POSITIVE,0.9997692704200745,[]
Just an awesome app. This app works flawlessly. Good work.,5,2024-01-22 21:14:30,Google Play,POSITIVE,0.9998780488967896,"['just an awesome app', 'this app', 'good work']"
Very well documented and updated daily.,5,2024-01-20 07:36:38,Google Play,POSITIVE,0.999855637550354,[]
easy to use and a great resource,4,2024-01-19 18:37:01,Google Play,POSITIVE,0.9998735189437866,['a great resource']
"Why does this app ask me to create an account (with a password) when I already chose the ""sign in with Google"" option???",2,2024-01-16 02:49:46,Google Play,NEGATIVE,-0.9995773434638977,"['this app', 'an account', 'a password', 'the ""sign', 'google"" option']"
"Map out areas of interest, estimated values of houses, selling history, photos of expired listing. Beautiful app, please don't change.",5,2024-01-06 18:33:56,Google Play,NEGATIVE,-0.8597951531410217,"['areas', 'interest', 'estimated values', 'houses', 'history', 'photos', 'beautiful app']"
The best app for rent buy and sell property,5,2024-01-05 05:15:58,Google Play,POSITIVE,0.9996966123580933,"['the best app', 'rent', 'property']"
Best realty app I've used by a large margin.,5,2024-01-04 01:29:49,Google Play,POSITIVE,0.999437153339386,"['best realty app', 'a large margin']"
Website has more listings than the app. App limits to 4 listings for a condo but the site shows all.,1,2024-01-03 03:28:57,Google Play,POSITIVE,0.9082422256469727,"['website', 'more listings', 'the app', 'app limits', '4 listings', 'a condo', 'the site']"
Love this app. A must for any serious home buyer investor. Easy to use. Intuitive. Very good and timely listing info.,5,2024-01-02 07:45:03,Google Play,POSITIVE,0.9998244643211365,"['this app', 'a must', 'any serious home buyer investor', 'intuitive', 'very good and timely listing info']"
all the bells and whistles!,5,2023-12-21 06:01:52,Google Play,POSITIVE,0.9975222945213318,"['all the bells', 'whistles']"
"great application, seriously saves me hours.",5,2023-12-16 00:25:03,Google Play,POSITIVE,0.9986771941184998,"['great application', 'hours']"
good,4,2023-12-13 21:30:56,Google Play,POSITIVE,0.9998161196708679,[]
It's helpful to see previous listing and sale prices. As well as seeing what other houses in the area sold for.,5,2023-11-19 08:01:53,Google Play,POSITIVE,0.9962641596794128,"['previous listing and sale prices', 'other houses', 'the area']"
great app,5,2023-11-16 06:34:22,Google Play,POSITIVE,0.999821126461029,['great app']
Dont need a realtor to look up history of sold prices when you have this app! So many useful info.,5,2023-11-05 10:38:21,Google Play,POSITIVE,0.5817019939422607,"['a realtor', 'history', 'sold prices', 'this app', 'so many useful info']"
"works well for my purposes, has lots of features I don't necessarily need or use bubi could see being helpful to others",5,2023-10-26 05:07:50,Google Play,POSITIVE,0.9989175796508789,"['my purposes', 'lots', 'features', 'bubi']"
good to see the history of a location,5,2023-10-24 23:46:59,Google Play,POSITIVE,0.9998511075973511,"['the history', 'a location']"
Presenting Inaccurate market status.,1,2023-10-19 21:18:40,Google Play,NEGATIVE,-0.9997254014015198,['inaccurate market status']
"Great app, nice to be able to see 7 years sale history, good job!",5,2023-10-15 09:52:37,Google Play,POSITIVE,0.9997816681861877,"['great app', '7 years sale history', 'good job']"
You can find history for all the house that is perfect,5,2023-10-13 23:25:46,Google Play,POSITIVE,0.999882698059082,"['history', 'all the house']"
great,5,2023-09-20 07:32:23,Google Play,POSITIVE,0.9998630285263062,[]
Excellent app,5,2023-09-15 16:20:21,Google Play,POSITIVE,0.9998356103897095,['excellent app']
great insights . analysis and history... customizable options.,5,2023-09-07 23:53:46,Google Play,POSITIVE,0.9998456239700317,"['great insights', 'analysis', 'history', 'customizable options']"
"Good app, just wish for filters I can put the year of the property for my search!",4,2023-09-07 16:38:59,Google Play,POSITIVE,0.9859829545021057,"['good app', 'filters', 'the year', 'the property', 'my search']"
Very thorough,5,2023-09-07 02:30:13,Google Play,POSITIVE,0.9994720816612244,[]
Please add school information,4,2023-09-05 06:06:54,Google Play,POSITIVE,0.9869146943092346,['school information']
One of a kind.,5,2023-09-03 20:43:46,Google Play,POSITIVE,0.9993871450424194,['a kind']
"This app has bug. When there's featured listing in the same building as other listings and when you try to click on other listings on the map, it shows featured listing only. Which is ethically wrong way to promote featured listing while not letting anyone click on other listings in the same building on the map.",1,2023-08-28 02:07:25,Google Play,NEGATIVE,-0.9995354413986206,"['this app', 'bug', 'the same building', 'other listings', 'other listings', 'the map', 'ethically wrong way', 'other listings', 'the same building', 'the map']"
so much great data. a must have!,5,2023-08-21 06:16:28,Google Play,POSITIVE,0.9990665316581726,['so much great data']
like seeing houses in the neighborhood that are sale.,4,2023-08-17 22:04:42,Google Play,POSITIVE,0.9959434866905212,"['houses', 'the neighborhood', 'sale']"
amazing,5,2023-08-12 05:38:32,Google Play,POSITIVE,0.999875545501709,[]
Can't view any properties because the app freezes when I try to accept the terms of use. Website works better than the app.,1,2023-07-27 04:26:07,Google Play,NEGATIVE,-0.7370488047599792,"['any properties', 'the app', 'the terms', 'use', 'website', 'the app']"
easy to use.,5,2023-07-25 05:11:11,Google Play,POSITIVE,0.9991925358772278,[]
"We used this app for two years to help us get some analytics about house prices, market history and other information. Even used the past pictures to see how properties were upgraded over time. We even found our dream home using the watch area function. You need this app and a good agent and your house shopping experience is guaranteed to be hassle free.",5,2023-07-19 18:32:58,Google Play,NEGATIVE,-0.9879373908042908,"['this app', 'two years', 'some analytics', 'house prices', 'market history', 'other information', 'the past pictures', 'properties', 'time', 'the watch area function', 'this app', 'a good agent', 'your house shopping experience']"
the ability to easily search and view sold data is awesome. only improvement (if possible) would be to include attachments like floor plans that show up in the original listing.,5,2023-07-19 17:57:34,Google Play,POSITIVE,0.997787594795227,"['the ability', 'data', 'only improvement', 'attachments', 'floor plans', 'the original listing']"
very good application for home search,5,2023-07-18 20:12:58,Google Play,POSITIVE,0.9996916055679321,"['very good application', 'home search']"
"I need to go hom3 alive. My personal effects go to The Scottish, The One and Only #georgetownpres In GeoHi Sylvia, Michele here. Do you want to fly to Dallas, then drive in my 2023, Audi Q5 SLine Sportback that holds 3 to 4 depending on how much gear we hawl to Utah? Burning hot in Texas. Love always, Michele Please do not tell anyone, but I work in the IC Community. Xoxox",5,2023-07-12 08:48:44,Google Play,NEGATIVE,-0.6699608564376831,"['hom3', 'my personal effects', 'the scottish', 'geohi sylvia', 'michele', 'dallas', 'how much gear', 'texas', 'love', 'michele', 'the ic community', 'xoxox']"
Downloaded and did not work on my chromebook at all..,1,2023-07-12 04:55:44,Google Play,NEGATIVE,-0.9997637867927551,['my chromebook']
"This is extremely helpful data with the house when I plan to sell and where I may be going. I could look through this data all day, but I wouldn't get anything else done! I have a much clearer picture of my own area and also what is going on in places I've considered for a possible new home town.",5,2023-07-11 05:45:30,Google Play,POSITIVE,0.9269313216209412,"['extremely helpful data', 'the house', 'this data', 'a much clearer picture', 'my own area', 'places', 'a possible new home town']"
Easy to use and very detailed! Great app for house hunting 👌,5,2023-07-08 22:57:51,Google Play,POSITIVE,0.9995383024215698,"['great app', 'house hunting']"
Great tool for following the market. so nice to see what properties sold for.,5,2023-07-06 18:56:05,Google Play,POSITIVE,0.9997274279594421,"['great tool', 'the market', 'what properties']"
"Well, I was very excited to try this app out based off all of the reviews. The other main realtor app is absolute trash. Download it. Only good for Toronto. I'm on NB. Having Canada in the title is misleading. It's not Canada. It's Toronto.",1,2023-07-04 01:16:34,Google Play,NEGATIVE,-0.9985986351966858,"['this app', 'the reviews', 'the other main realtor app', 'absolute trash', 'toronto', 'canada', 'the title', 'canada', 'toronto']"
awesome,5,2023-06-28 21:52:06,Google Play,POSITIVE,0.9998682737350464,[]
amazing brokers are scared,5,2023-06-24 08:24:07,Google Play,POSITIVE,0.9900801777839661,['amazing brokers']
"Great application, thank you for your hard work.",5,2023-06-21 20:28:40,Google Play,POSITIVE,0.9998577833175659,"['great application', 'your hard work']"
love it,5,2023-06-19 17:38:35,Google Play,POSITIVE,0.9998753070831299,[]
"Useful, regularly updated information!",5,2023-06-14 06:26:07,Google Play,POSITIVE,0.9998390674591064,"['useful, regularly updated information']"
Phenomenal app especially the sold prices. This is a game changer. One feedback I have is to add more metrics such as $/sqft and others for comparison purposes as well as allow scrolling through photos on the mobile app as now you cannot scroll through the gallery. Thanks!,5,2023-06-13 12:22:08,Google Play,POSITIVE,0.9986660480499268,"['phenomenal app', 'especially the sold prices', 'a game changer', 'one feedback', 'more metrics', 'comparison purposes', 'photos', 'the mobile app', 'the gallery', 'thanks']"
good,5,2023-06-12 12:46:35,Google Play,POSITIVE,0.9998161196708679,[]
Piss poor!,1,2023-06-10 02:20:23,Google Play,NEGATIVE,-0.9997850060462952,[]
amazing app,5,2023-06-05 23:21:08,Google Play,POSITIVE,0.9998670816421509,['amazing app']
the most insightful real estate app for Canadian real estate.,5,2023-05-30 03:40:42,Google Play,POSITIVE,0.999751627445221,"['the most insightful real estate app', 'canadian real estate']"
"Probably 50% of houses sold do not appear on here. They do not respond in their discord when reporting issues with missing data. Too many listings showing as ""this listing is not available to the public"".",1,2023-05-28 04:49:32,Google Play,NEGATIVE,-0.9997314810752869,"['50%', 'houses', 'their discord', 'issues', 'missing data', 'too many listings', 'this listing', 'the public']"
Good,5,2023-05-18 09:20:47,Google Play,POSITIVE,0.9998161196708679,[]
"App is great and easy to use. 4 stars as their representatives, when you message, are idiots. They never answer your questions and never respond when I respond. Just go straight to the listing agent. Lesson learned.",4,2023-05-14 00:46:19,Google Play,NEGATIVE,-0.6732819676399231,"['app', '4 stars', 'their representatives', 'idiots', 'your questions', 'the listing agent', 'lesson']"
"Instantly outdated all other real estate listing sites and apps! Easy to use, lots of options, stable. Most importantly, has information on past sales, how much they were sold for, whether price dropped or was increased. Additionally, has neighborhood information, ratings/estimates for growth and much more! This is like the inside look into real estate broker systems- everything you would wanna know before buying. No other real estate app did this for me.",5,2023-05-11 15:15:38,Google Play,NEGATIVE,-0.9971988201141357,"['all other real estate', 'sites', 'apps', 'easy to use, lots', 'options', 'information', 'past sales', 'price', 'neighborhood information', 'ratings', 'growth', 'the inside look', 'real estate broker', 'no other real estate app']"
Great app EXCEPT on a tablet; devs PLEASE allow the app to run in landscape on a tablet. Other than this the app is very helpful and well laid out.,3,2023-05-07 19:07:20,Google Play,POSITIVE,0.9996315240859985,"['a tablet', 'devs', 'the app', 'landscape', 'a tablet', 'the app']"
your Builder is a syncghostsync,5,2023-05-02 13:15:56,Google Play,NEGATIVE,-0.8891343474388123,"['your builder', 'a syncghostsync']"
Very informative and well rounded,5,2023-05-02 04:58:38,Google Play,POSITIVE,0.9998719692230225,[]
Great app..on the money 💰,5,2023-04-23 14:00:02,Google Play,POSITIVE,0.9994468092918396,"['great app', 'the money']"
"We have been using this app to keep track of market for the past year. Super helpful to see how many times the property has been sold, delisted,etc. A filter I wish they would add is distance from chosen location so it would draw circle on map to show listings inside that area.",4,2023-04-16 23:28:19,Google Play,NEGATIVE,-0.9626023769378662,"['this app', 'track', 'market', 'the past year', 'the property', 'a filter', 'distance', 'chosen location', 'circle', 'map', 'listings', 'that area']"
"This app is awesome, never seen anything similar. The watchlists, practically real time data on sold, delisted, past listings is so great!",5,2023-04-11 02:33:53,Google Play,POSITIVE,0.9996015429496765,"['this app', 'the watchlists', 'practically real time data', 'past listings']"
Slow. Loads faster by far on website.,2,2023-04-10 04:55:30,Google Play,NEGATIVE,-0.9973924160003662,"['loads', 'website']"
Nice app,5,2023-03-23 21:15:04,Google Play,POSITIVE,0.9998061060905457,['nice app']
Wonderful site. Love it 👍👍,5,2023-03-18 02:17:57,Google Play,POSITIVE,0.9998874664306641,['wonderful site']
"Very good app for hous le hunting and surveys. It provides a lot of information and details for any listings, area and more.",4,2023-03-16 01:04:34,Google Play,POSITIVE,0.9993333220481873,"['very good app', 'hous le hunting', 'surveys', 'a lot', 'information', 'details', 'any listings', 'area']"
Great app,5,2023-03-11 11:04:31,Google Play,POSITIVE,0.999821126461029,['great app']
Easy to use and provides good details whether you're buying or selling.,5,2023-02-28 01:50:44,Google Play,POSITIVE,0.9998018145561218,['good details']
Great app!,5,2023-02-21 09:01:03,Google Play,POSITIVE,0.9998462200164795,['great app']
Not like other apps that annoy you before you get any fact!,5,2023-02-08 20:44:02,Google Play,NEGATIVE,-0.9656808972358704,"['other apps', 'any fact']"
New update = garbage I used to use this app everyday to check homes but with the latest update they're missing most new homes that come out on MLS. I can find them on other apps though so I'm not sure what's going on with this app.,1,2023-02-02 19:25:28,Google Play,NEGATIVE,-0.9994609951972961,"['garbage', 'this app', 'homes', 'the latest update', 'most new homes', 'mls', 'other apps', 'this app']"
Great presentation and details,5,2023-02-02 12:38:18,Google Play,POSITIVE,0.9998787641525269,"['great presentation', 'details']"
"Fast and accurate, the best app for looking up new for sale and historical data.",5,2023-02-01 00:10:34,Google Play,POSITIVE,0.9997857213020325,"['fast and accurate, the best app', 'sale and historical data']"
Since the latest build there is an error or something that pops up in Chinese writing. I have no idea why. Annoying. I'm using version 5.0.4.,2,2023-01-27 23:45:07,Google Play,NEGATIVE,-0.9991253018379211,"['the latest build', 'an error', 'chinese writing', 'no idea']"
App is phenomenal to find real estate.,5,2023-01-25 23:49:33,Google Play,POSITIVE,0.9997926354408264,"['app', 'real estate']"
Can not installed.,1,2023-01-15 20:19:13,Google Play,NEGATIVE,-0.9996121525764465,[]
Desperately needs a list view. I'm not gonna tap each home on the map individually...,3,2023-01-13 08:07:25,Google Play,NEGATIVE,-0.9995161294937134,"['a list view', 'each home', 'the map']"
"I loved this app and used it every day. Since the latest upgrade, the app is wonky. I am seeing strange characters, seeing magnified images, not seeing categories that always showed up before (e.g. New Listings) and being asked to log in to see them, even when I am already logged in. This is happening on my phone and tablet.",2,2023-01-10 22:54:22,Google Play,POSITIVE,0.991716206073761,"['this app', 'the latest upgrade', 'the app', 'strange characters', 'magnified images', 'categories', 'e.g. new listings', 'my phone', 'tablet']"
"Recently tried to use this app and nothing loads. There are also error messages that keep popping up in English and Chinese I believe which is strange. I cannot even enter my own address into the search, there are 0 results. What's going on, HouseSigma team? My app is up to date so I am not sure what's happening. I'm currently using a Samsung Galaxy S9+ and it was working before.",1,2023-01-09 13:00:08,Google Play,NEGATIVE,-0.9909437298774719,"['this app', 'error messages', 'english', 'chinese', 'my own address', 'the search', '0 results', 'team', 'my app', 'date', 'a samsung galaxy s9']"
"Amazing app, very informative and easy to use",5,2023-01-08 23:22:20,Google Play,POSITIVE,0.9998612403869629,['amazing app']
Amazing app to find your home,5,2023-01-07 11:16:47,Google Play,POSITIVE,0.9998698234558105,"['amazing app', 'your home']"
Exceptional,5,2023-01-05 18:13:06,Google Play,POSITIVE,0.9998514652252197,[]
It is the best source of information for real estate,5,2023-01-03 04:37:53,Google Play,POSITIVE,0.9997592568397522,"['the best source', 'information', 'real estate']"
It is a great app. Very helpful looking for properties,5,2022-12-30 05:21:10,Google Play,POSITIVE,0.9996026158332825,"['a great app', 'properties']"
Great app,5,2022-12-28 18:53:00,Google Play,POSITIVE,0.999821126461029,['great app']
Since your recent update the app is totally a stretched screen. The update may have been great for Mac but not for Samsung tablet.,2,2022-12-28 00:35:03,Google Play,NEGATIVE,-0.9984663724899292,"['your recent update', 'the app', 'a stretched screen', 'the update', 'mac', 'samsung tablet']"
"The latest update has messed up everything. I am using a samsung TAB S2. Except the detail page of listings, all other areas of the app are unusually magnified to the point that cannot scroll down the pages, specially the login page to hit the login button! It renders the app useless on my device. Hence only one star. Please fix this!!! Otherwise I have been using this app for a long time. It is powerful, and provides a huge amount of information to the buyers and sellers as well.",1,2022-12-27 19:15:42,Google Play,NEGATIVE,-0.992506206035614,"['the latest update', 'a samsung tab s2', 'the detail page', 'listings', 'all other areas', 'the app', 'the point', 'the pages', 'the login button', 'the app', 'my device', 'hence only one star', 'this app', 'a long time', 'a huge amount', 'information', 'the buyers', 'sellers']"
"Awesome, and thank you so much for !",5,2022-12-19 06:54:49,Google Play,POSITIVE,0.999870777130127,[]
"After the Dec 2022 update, it's just a mess. Can't click on anything. Scroll down on any page amd scrolling up would refresh instead of going back up. I have to close and reopen the app everytime i want to click on the for sale or rental icons. Wont go to the next picture when swiped right or left. Using Android on a galaxy note 20 ultra. This app was working great before the recent update. Will change the rating if its fixed in the next couple of weeks. How was this allowed?! Update: issues fix",5,2022-12-14 20:39:14,Google Play,NEGATIVE,-0.9995436072349548,"['the dec 2022 update', 'just a mess', 'any page', 'amd', 'the app everytime', 'the for sale or rental icons', 'the next picture', 'android', 'a galaxy note', '20 ultra', 'this app', 'the recent update', 'the rating', 'the next couple', 'weeks', 'issues']"
Please add section for pre-construction.,5,2022-12-09 05:27:55,Google Play,NEGATIVE,-0.9521462321281433,"['section', 'pre', 'construction']"
"With the recent update, it's not working properly and loading VERY slowly. I am using Galaxy Note 10+",1,2022-12-08 17:52:03,Google Play,NEGATIVE,-0.9996294975280762,"['the recent update', 'galaxy note']"
"great app, but has only BC data. as soon as Alberta gets on here, I'll be downloading it again and likely changing to 5 stars",4,2022-12-06 23:16:53,Google Play,NEGATIVE,-0.9174938797950745,"['great app', 'only bc data', 'alberta', '5 stars']"
Good,5,2022-11-24 07:13:24,Google Play,POSITIVE,0.9998161196708679,[]
Need to expand data analytics. Would love to see all Ontario regions and all of Canada soon! 3/5 bc incomplete data.,3,2022-10-27 16:48:29,Google Play,NEGATIVE,-0.9994930028915405,"['data analytics', 'all ontario regions', 'canada', 'bc incomplete data']"
Good and probably only source for home sale information in Canada.,5,2022-10-27 06:23:27,Google Play,POSITIVE,0.9808415174484253,"['probably only source', 'home sale information', 'canada']"
The best real estate app I've used to date.,5,2022-10-26 23:19:30,Google Play,POSITIVE,0.9997428059577942,"['the best real estate app', 'date']"
Impossible to register. Tried three times and every time I am emailed a four digit confirmation code and return to the app the confirmation code screen automatically disappears and returns to a login screen. Clicking 'back' does nothing.,1,2022-10-16 04:54:23,Google Play,NEGATIVE,-0.9997426867485046,"['a four digit confirmation code', 'the app', 'the confirmation code screen', 'a login screen']"
Great idea for an app. Too bad it doesn't include Alberta.,3,2022-09-29 12:24:08,Google Play,NEGATIVE,-0.9911543130874634,"['great idea', 'an app', 'alberta']"
Very easy to navigate and you can check all information uou need about the properties. Strongly recommend.,5,2022-09-27 19:22:40,Google Play,POSITIVE,0.9997614026069641,"['all information uou', 'the properties']"
Really good app. Great info,5,2022-09-18 08:55:27,Google Play,POSITIVE,0.9998664855957031,"['really good app', 'great info']"
Great app! These guys went and did what MLS should have done a long time ago but deliberately didn't.,5,2022-09-14 17:39:47,Google Play,NEGATIVE,-0.9694878458976746,"['great app', 'these guys', 'mls']"
Best app,5,2022-09-06 05:18:19,Google Play,POSITIVE,0.999686598777771,['best app']
"Should have the option to block/hide houses that you are not interested in. Would make it easier to find new listings instead of seeing the same ones over and over, if you don't check every day.",3,2022-09-03 15:59:03,Google Play,NEGATIVE,-0.9993256330490112,"['the option', 'houses', 'new listings', 'the same ones']"
Timely information means I can make good decisions. Very pleased with this app!,5,2022-09-03 02:30:10,Google Play,POSITIVE,0.9998542070388794,"['timely information', 'good decisions', 'this app']"
Super handy app. Not just an aggregator platform for listings but you can use it to find out about mortgage repayments and rental estimates,5,2022-08-31 06:54:26,Google Play,POSITIVE,0.9926021695137024,"['super handy app', 'not just an aggregator platform', 'listings', 'mortgage repayments', 'rental estimates']"
Absoloutly amazing app for tracking properties and trends. My three suggestions would be 1- Allow us to have multiple watched areas with custom filters for each area instead of one set of filters that transfer to all your watched areas. 2- Allow a list option rather than only being able to pick the property off the map 3- Fix the issue of when you view a property and go back your watched area ends. You have to reset the area everytime you view a property and go back. Great app otherwise.,4,2022-08-31 02:58:05,Google Play,NEGATIVE,-0.8277783393859863,"['absoloutly amazing app', 'tracking properties', 'trends', 'my three suggestions', 'multiple watched areas', 'custom filters', 'each area', 'one set', 'filters', 'all your watched areas', 'a list option', 'the property', 'the map', 'the issue', 'a property', 'your watched area', 'the area', 'a property', 'great app']"
It's an amazing App to check sold price and sell price in the market,5,2022-08-31 01:27:24,Google Play,POSITIVE,0.9998500347137451,"['an amazing app', 'price', 'price', 'the market']"
Easy to use lots of information,5,2022-08-24 10:30:00,Google Play,POSITIVE,0.9972183704376221,"['lots', 'information']"
Best web and mobile app for house hunting. Their user experience and data is unmatched.,5,2022-08-23 06:40:15,Google Play,NEGATIVE,-0.9841462969779968,"['best web', 'mobile app', 'house hunting', 'their user experience', 'data']"
Easy and valuable,5,2022-08-21 20:04:26,Google Play,POSITIVE,0.9998811483383179,[]
Slow and unintuitive.,2,2022-08-19 16:13:04,Google Play,NEGATIVE,-0.9996323585510254,[]
Was neat to see the listing around my area but the app is bugged now and shows ZERO homes listed when there are in fact dozens and dozens in my town.,2,2022-08-14 00:08:12,Google Play,NEGATIVE,-0.9995691180229187,"['the listing', 'my area', 'the app', 'zero homes', 'fact', 'dozens', 'dozens', 'my town']"
Excellent app.,5,2022-08-09 10:06:18,Google Play,POSITIVE,0.9998461008071899,['excellent app']
More helpful than my realtor :),5,2022-08-07 02:19:24,Google Play,POSITIVE,0.9908708930015564,['my realtor']
Awesome app. Definitely a must have if you are tracking the Real Estate market trends and don't have access to what the Realtors do. Recommended!,5,2022-07-27 04:40:39,Google Play,POSITIVE,0.9994785189628601,"['awesome app', 'the real estate market trends', 'access', 'the realtors']"
Best application if you are thinking of buying a house. Make an informed decision,5,2022-07-25 02:20:19,Google Play,POSITIVE,0.9961327314376831,"['best application', 'a house', 'an informed decision']"
Very unprofessional and lousy people. Very poor services and unethical behavior.,1,2022-07-23 07:39:34,Google Play,NEGATIVE,-0.9997879862785339,"['very unprofessional and lousy people', 'very poor services', 'unethical behavior']"
Amazing ... easy and really help ful,5,2022-07-18 07:47:58,Google Play,POSITIVE,0.9998216032981873,[]
Best app ever. The analytics are amazing and the data is always available to help make informed decisions.,5,2022-07-09 17:43:14,Google Play,POSITIVE,0.9998582601547241,"['best app', 'the analytics', 'the data', 'informed decisions']"
E excellent. Gives all past info on sales for each house,5,2022-07-09 01:59:33,Google Play,NEGATIVE,-0.7965725064277649,"['all past info', 'sales', 'each house']"
Really good app,5,2022-07-01 05:43:48,Google Play,POSITIVE,0.9998643398284912,['really good app']
History of assessment value is missing. REW has better information.,2,2022-06-19 20:38:17,Google Play,NEGATIVE,-0.9996114373207092,"['history', 'assessment value', 'rew', 'better information']"
Canada real estate? What a joke. The map that I'm looking at ends in Quebec. I tried typing in my province of Nova Scotia and the app doesn't even seem to recognize that Nova Scotia is a province. It just showed Nova Scotia Ontario which I don't even think exist,1,2022-06-18 09:17:42,Google Play,NEGATIVE,-0.9995142221450806,"['canada real estate', 'what a joke', 'the map', 'ends', 'quebec', 'my province', 'nova scotia', 'the app', 'nova scotia', 'a province', 'nova scotia ontario']"
"It shows the value of the house put up for sale above the list price. For example, it shows $1 million before a house is put on the sale list. if the same house was put up for sale for 1.2 million, it increases the value of the house to 1.3 million. that is, the higher the price you put your house for sale, the higher its value will appear in housesigma. but if you haven't put your home up for sale, housesigma can undervalue your home. therefore, do not trust the information that housesigma give",1,2022-06-17 03:34:07,Google Play,NEGATIVE,-0.9987635612487793,"['the value', 'the house', 'sale', 'the list price', 'example', 'a house', 'the sale list', 'the same house', 'sale', 'the value', 'the house', 'the higher the price', 'your house', 'sale', 'its value', 'housesigma', 'your home', 'sale', 'housesigma', 'your home', 'the information']"
Amazing app..i no longer need agent to check sold prices or exsiting listings,5,2022-06-16 06:39:57,Google Play,POSITIVE,0.9995892643928528,"['amazing app', 'agent', 'prices', 'listings']"
Easy to use and has TONS of useful information to look through. Best Realty App ever!!,5,2022-06-09 03:06:42,Google Play,POSITIVE,0.9998160004615784,"['tons', 'useful information', 'best realty app']"
"Amazing app, great data.",5,2022-06-07 06:11:10,Google Play,POSITIVE,0.9998762607574463,"['amazing app', 'great data']"
Very useful app with tons of analytics. Great for house shopping in Toronto,5,2022-06-02 14:21:32,Google Play,POSITIVE,0.9984569549560547,"['very useful app', 'tons', 'analytics', 'house shopping', 'toronto']"
opposing,5,2022-06-01 07:18:25,Google Play,NEGATIVE,-0.9546052813529968,[]
It says Canada but only H's houses in BC and Ontario. What about Quebec and Nova Scotia?,1,2022-05-26 16:15:18,Google Play,NEGATIVE,-0.9922778606414795,"['canada', ""only h's houses"", 'ontario', 'quebec', 'nova scotia']"
A powerful app indeed! Knowledge is gold. Thanks for pushing through the red tapes to keep this app up.,5,2022-05-26 09:19:51,Google Play,POSITIVE,0.9997746348381042,"['a powerful app', 'knowledge', 'gold', 'thanks', 'the red tapes', 'this app']"
Very informative....,5,2022-05-22 00:49:12,Google Play,POSITIVE,0.9998279809951782,[]
Awesome App. Great way to find houses and compare,5,2022-05-16 03:02:31,Google Play,POSITIVE,0.9998558759689331,"['awesome app', 'great way', 'houses']"
Best there is,5,2022-05-14 07:21:59,Google Play,POSITIVE,0.9990377426147461,[]
"I love that you can see the house, description of the property, asking price and when it sells what it sold for.",5,2022-05-13 21:50:58,Google Play,POSITIVE,0.9998338222503662,"['the house', 'description', 'the property', 'price']"
"Works OK, map keeps crapping out when I try to zoom in. I have to restart app to fix",3,2022-05-13 02:54:35,Google Play,NEGATIVE,-0.9892877340316772,"['map', 'app']"
Outstanding apps as a new buyers in Ontario house market. I like it all the catalyst and options and also the way of show up the information. Superb 👌👌,5,2022-05-12 22:33:20,Google Play,POSITIVE,0.9998183846473694,"['outstanding apps', 'a new buyers', 'ontario house market', 'the information', 'superb']"
Basically a worse version of zillow.,1,2022-05-12 18:52:40,Google Play,NEGATIVE,-0.999812662601471,"['basically a worse version', 'zillow']"
Add the ability to write public comments under the listing! Game changer,5,2022-05-05 06:28:34,Google Play,POSITIVE,0.9981688261032104,"['the ability', 'public comments', 'the listing', 'game changer']"
very helpful.,5,2022-05-03 06:50:10,Google Play,POSITIVE,0.9998071789741516,[]
"I love this app. It's got everything anyone could ever need. Market analysis, home valuation tool, sold data on every house. It's incredible.",5,2022-04-28 08:29:36,Google Play,POSITIVE,0.9998776912689209,"['this app', 'market analysis', 'home valuation tool', 'data', 'every house']"
App works well and I haven't had any problems and the information great!,5,2022-04-21 05:11:06,Google Play,POSITIVE,0.9994592070579529,"['app', 'any problems', 'the information']"
