review,rating,date,source,sentiment_label,sentiment_score,topics
nice app,5,2025-07-28 16:09:23,Google Play,POSITIVE,0.9998061060905457,['nice app']
where is my update version?,1,2025-07-28 16:07:36,Google Play,NEGATIVE,-0.9993566870689392,['my update version']
good sarabia app,5,2025-07-28 16:05:53,Google Play,POSITIVE,0.9998083710670471,['good sarabia app']
it's King 👑,4,2025-07-28 16:05:47,Google Play,POSITIVE,0.9988173842430115,['king']
My account was suspended👹,1,2025-07-28 16:05:47,Google Play,NEGATIVE,-0.9824618697166443,['my account']
a very good app,5,2025-07-28 16:05:24,Google Play,POSITIVE,0.9998689889907837,['a very good app']
best,5,2025-07-28 16:04:12,Google Play,POSITIVE,0.9997941851615906,[]
good♥🌙,5,2025-07-28 16:03:20,Google Play,NEGATIVE,-0.6970566511154175,['good♥🌙']
Lovely 😍🌹,5,2025-07-28 16:02:33,Google Play,POSITIVE,0.9998557567596436,['lovely 😍']
beautiful work 👏,5,2025-07-28 16:02:10,Google Play,POSITIVE,0.9998596906661987,['beautiful work 👏']
exlenent🥰,5,2025-07-28 16:00:03,Google Play,NEGATIVE,-0.6970566511154175,['exlenent']
nice super wonderful,5,2025-07-28 15:59:16,Google Play,POSITIVE,0.9998749494552612,[]
king,5,2025-07-28 15:59:15,Google Play,POSITIVE,0.9992654919624329,['king']
Good,5,2025-07-28 15:59:01,Google Play,POSITIVE,0.9998161196708679,[]
আমার fac book আইডি আনতে পারতেছি না আইডিতে আমার নাম্বার দেওয়া আছে কিন্তু আমি আইডি লগইন করতে পারতেছি না এখন আমি কি করবো আমাকে সাহায্য কর আইডিটি আমার পার্সোনাল আইডি আইডি যথেষ্ট প্রমাণ আছে আমার কাছে,5,2025-07-28 15:57:02,Google Play,NEGATIVE,-0.681991696357727,"['আমার fac book আইডি আনতে', 'নাম্বার দেওয়া আছে কিন্তু আমি আইডি লগইন', 'করতে পারতেছি', 'এখন', 'আমি কি', 'সাহায্য কর আইডিটি আমার পার্সোনাল', 'আইডি আইডি']"
good 👍,5,2025-07-28 15:56:46,Google Play,POSITIVE,0.9998576641082764,[]
good,5,2025-07-28 15:56:24,Google Play,POSITIVE,0.9998161196708679,[]
nice app easy to get..,5,2025-07-28 15:56:11,Google Play,POSITIVE,0.9995847344398499,['nice app']
We love it! Thank you!,5,2025-07-28 15:55:07,Google Play,POSITIVE,0.999879002571106,[]
the feed is hours sometimes s day behind on fb,1,2025-07-28 15:54:12,Google Play,NEGATIVE,-0.9305800795555115,['the feed']
WOW,5,2025-07-28 15:52:55,Google Play,POSITIVE,0.999592125415802,[]
Good,5,2025-07-28 15:52:09,Google Play,POSITIVE,0.9998161196708679,[]
really very good service... hotel.. transport .. and guide honestly realy very good service.... can give 5 stars 🌟... I like to travel... future if I go overseas my 1st choice Aip... can trust to recommend also... tq very much all brothers 🙏,5,2025-07-28 15:50:59,Google Play,POSITIVE,0.9997497200965881,"['really very good service', 'hotel.. transport', 'honestly realy very good service', '5 stars 🌟', 'future']"
very nice,5,2025-07-28 15:49:59,Google Play,POSITIVE,0.9998563528060913,[]
veery good,5,2025-07-28 15:48:52,Google Play,POSITIVE,0.9998094439506531,['veery']
I like you 😍,5,2025-07-28 15:48:06,Google Play,POSITIVE,0.9997890591621399,[]
very bad,1,2025-07-28 15:48:02,Google Play,NEGATIVE,-0.9997884631156921,[]
excellent apss,5,2025-07-28 15:47:41,Google Play,POSITIVE,0.9998499155044556,['excellent apss']
awesome,5,2025-07-28 15:46:48,Google Play,POSITIVE,0.9998682737350464,[]
good,5,2025-07-28 15:46:13,Google Play,POSITIVE,0.9998161196708679,[]
good,5,2025-07-28 15:45:36,Google Play,POSITIVE,0.9998161196708679,[]
good apps,5,2025-07-28 15:45:34,Google Play,POSITIVE,0.9998608827590942,['good apps']
nice,1,2025-07-28 15:45:19,Google Play,POSITIVE,0.9998552799224854,[]
good and perfect,5,2025-07-28 15:45:03,Google Play,POSITIVE,0.9998507499694824,[]
Thanks for letting me,5,2025-07-28 15:44:17,Google Play,POSITIVE,0.9996621608734131,['thanks']
"খুব সুন্দর একটা অ্যাপ,,আউট satnding সবাই ব্যবহার করো, রিলস বাও, আর ফেসবুক এর সাথ জুড়ে থাকো i love facebook",5,2025-07-28 15:44:13,Google Play,POSITIVE,0.8601366877555847,"['সুন্দর একটা অ্যাপ,,আউট', 'সবাই ব্যবহার করো', 'রিলস বাও', 'facebook']"
right 👍👍👍,5,2025-07-28 15:42:30,Google Play,POSITIVE,0.9995836615562439,[]
good,5,2025-07-28 15:41:55,Google Play,POSITIVE,0.9998161196708679,[]
Nice,5,2025-07-28 15:41:45,Google Play,POSITIVE,0.9998552799224854,[]
so cute,5,2025-07-28 15:41:22,Google Play,POSITIVE,0.9998606443405151,[]
good,5,2025-07-28 15:41:07,Google Play,POSITIVE,0.9998161196708679,[]
nice apsen,5,2025-07-28 15:38:57,Google Play,POSITIVE,0.9998200535774231,[]
good 😊,5,2025-07-28 15:36:23,Google Play,POSITIVE,0.9998576641082764,[]
Nice,4,2025-07-28 15:36:10,Google Play,POSITIVE,0.9998552799224854,[]
so greatest,5,2025-07-28 15:35:11,Google Play,POSITIVE,0.9998111128807068,[]
ok,5,2025-07-28 15:34:59,Google Play,POSITIVE,0.9997851252555847,[]
great,5,2025-07-28 15:33:21,Google Play,POSITIVE,0.9998630285263062,[]
Best platform for internet users. Always we Make our friends from hold world. Always get friends life information. Get news and information.,5,2025-07-28 15:33:12,Google Play,POSITIVE,0.9995597004890442,"['best platform', 'internet users', 'our friends', 'hold world', 'friends life information', 'news', 'information']"
nice,5,2025-07-28 15:33:08,Google Play,POSITIVE,0.9998552799224854,[]
nice Ang meta fb,5,2025-07-28 15:31:47,Google Play,POSITIVE,0.9989991784095764,['nice ang meta']
not satisfactory,5,2025-07-28 15:28:54,Google Play,NEGATIVE,-0.9997866749763489,[]
good,5,2025-07-28 15:27:17,Google Play,POSITIVE,0.9998161196708679,[]
so nice,5,2025-07-28 15:25:09,Google Play,POSITIVE,0.9998610019683838,[]
fantastic apps,5,2025-07-28 15:25:00,Google Play,POSITIVE,0.999872088432312,['fantastic apps']
good ap,1,2025-07-28 15:24:42,Google Play,POSITIVE,0.9998272061347961,['good ap']
"My account was wrongly disabled without clear reason. I’ve followed all the guidelines and never violated any rules. I’ve tried appealing but haven’t received proper support. This account is very important to me, and I need help recovering it. I hope Facebook looks into this urgently and reactivates my account. Please review my case again—this is really unfair and stressful. I just want access back.",1,2025-07-28 15:24:39,Google Play,NEGATIVE,-0.8258539438247681,"['my account', 'clear reason', 'all the guidelines', 'any rules', 'proper support', 'this account', 'help', 'facebook', 'my account', 'my case', 'access']"
good,5,2025-07-28 15:24:25,Google Play,POSITIVE,0.9998161196708679,[]
"No one must see or know my personal details,or my account and device information",5,2025-07-28 15:22:02,Google Play,NEGATIVE,-0.9995334148406982,"['my personal details', 'my account and device information']"
good,5,2025-07-28 15:19:54,Google Play,POSITIVE,0.9998161196708679,[]
Super,5,2025-07-28 15:18:22,Google Play,POSITIVE,0.998783528804779,['super']
I love 😘,5,2025-07-28 15:18:21,Google Play,POSITIVE,0.9998080134391785,[]
nice,4,2025-07-28 15:14:24,Google Play,POSITIVE,0.9998552799224854,[]
nice 👍,5,2025-07-28 15:13:49,Google Play,POSITIVE,0.9998424053192139,[]
"Today I just got the first time the request to make a paid account or use for free with ads that use my info... 🤮 Update 28.07.2025 Today is the day I uninstall your app, it wasn't enough that Facebook is full of paid ads and false information now you introduced forced ads that you can't skip 😒... I only hope all the social media platforms will die all together, these practices are gross 🤢🤮 the internet was a much better place before Facebook / social media!",1,2025-07-28 15:13:49,Google Play,NEGATIVE,-0.9994997978210449,"['the first time', 'the request', 'a paid account', 'ads', 'my info', '28.07.2025', 'the day', 'your app', 'that facebook', 'paid ads', 'false information', 'ads', 'all the social media platforms', 'these practices', 'gross 🤢', 'the internet', 'a much better place', 'facebook / social media']"
"Fb is a good social media for connected news,sports, friends and family ect",5,2025-07-28 15:13:22,Google Play,POSITIVE,0.9997647404670715,"['a good social media', 'connected news', 'sports', 'friends', 'family ect']"
I love,5,2025-07-28 15:13:21,Google Play,POSITIVE,0.9998847246170044,[]
sorry I don't have any suggestions I like that app to find any friends people find best friend like 5 stars ty,5,2025-07-28 15:11:42,Google Play,NEGATIVE,-0.9976733326911926,"['any suggestions', 'that app', 'any friends', 'people', 'best friend', '5 stars']"
good,5,2025-07-28 15:10:54,Google Play,POSITIVE,0.9998161196708679,[]
Best Platform,5,2025-07-28 15:10:14,Google Play,POSITIVE,0.9998241066932678,['best platform']
open this app,5,2025-07-28 15:10:00,Google Play,POSITIVE,0.9973579049110413,['this app']
good,5,2025-07-28 15:08:59,Google Play,POSITIVE,0.9998161196708679,[]
"good apps ,",2,2025-07-28 15:07:19,Google Play,POSITIVE,0.9998667240142822,['good apps']
nice,5,2025-07-28 15:06:59,Google Play,POSITIVE,0.9998552799224854,[]
nice 🙂👍,5,2025-07-28 15:06:21,Google Play,POSITIVE,0.9998424053192139,['nice 🙂']
very good,5,2025-07-28 15:05:45,Google Play,POSITIVE,0.9998520612716675,[]
good,5,2025-07-28 15:04:44,Google Play,POSITIVE,0.9998161196708679,[]
it is very good to share our daily life composition,5,2025-07-28 15:04:11,Google Play,POSITIVE,0.999876856803894,['our daily life composition']
meta mule facebook madhye user ch praivacy distrub hot asel tar i can stop to use this app first notification give me for new feature,4,2025-07-28 15:03:09,Google Play,NEGATIVE,-0.9964878559112549,"['hot asel tar', 'this app', 'first notification', 'new feature']"
Too much Suspend,5,2025-07-28 15:02:44,Google Play,NEGATIVE,-0.9995431900024414,['too much suspend']
🥹,5,2025-07-28 14:59:11,Google Play,NEGATIVE,-0.6970566511154175,[]
good,5,2025-07-28 14:57:45,Google Play,POSITIVE,0.9998161196708679,[]
nice,1,2025-07-28 14:55:00,Google Play,POSITIVE,0.9998552799224854,[]
nice in creating content,5,2025-07-28 14:54:10,Google Play,POSITIVE,0.9998395442962646,['content']
I love it,4,2025-07-28 14:53:56,Google Play,POSITIVE,0.9998799562454224,[]
very nice,5,2025-07-28 14:52:13,Google Play,POSITIVE,0.9998563528060913,[]
I like it much,5,2025-07-28 14:51:49,Google Play,POSITIVE,0.9998674392700195,[]
not good,1,2025-07-28 14:51:39,Google Play,NEGATIVE,-0.9997889399528503,[]
Good,5,2025-07-28 14:49:41,Google Play,POSITIVE,0.9998161196708679,[]
Please to retrieve my account to confirm my account please,3,2025-07-28 14:49:31,Google Play,POSITIVE,0.9785274863243103,"['my account', 'my account']"
good 👍😊,4,2025-07-28 14:48:06,Google Play,POSITIVE,0.9998576641082764,['good 👍']
need to innoviate,5,2025-07-28 14:47:49,Google Play,NEGATIVE,-0.9959056377410889,[]
Free free 😎,1,2025-07-28 14:45:51,Google Play,POSITIVE,0.9851308465003967,['free free 😎']
poor,4,2025-07-28 14:44:13,Google Play,NEGATIVE,-0.9997912049293518,[]
very good,5,2025-07-28 14:43:43,Google Play,POSITIVE,0.9998520612716675,[]
update,5,2025-07-28 14:43:29,Google Play,POSITIVE,0.9908272624015808,['update']
I applied for content monetization in professional mode but it is still not granted. Please grant this tool for me.,5,2025-07-28 14:43:04,Google Play,POSITIVE,0.8762764930725098,"['content monetization', 'professional mode', 'this tool']"
☺☺☺,4,2025-07-28 14:43:01,Google Play,NEGATIVE,-0.6970566511154175,[]
"Shtty app can't tell if you are human or not cause it uses AI. Secondly, it censors.",1,2025-07-28 14:41:47,Google Play,NEGATIVE,-0.9993670582771301,['shtty app']
good platform on world 🌎,5,2025-07-28 14:41:12,Google Play,POSITIVE,0.9998284578323364,"['good platform', 'world 🌎']"
good,5,2025-07-28 14:39:40,Google Play,POSITIVE,0.9998161196708679,[]
ibalik mo na ang account ko 😤😤😤😤😤😭😭,1,2025-07-28 14:39:25,Google Play,NEGATIVE,-0.920622706413269,"['ibalik mo', 'ko 😤😤😤😤😤😭']"
সুবহানআল্লাহ,5,2025-07-28 14:38:46,Google Play,POSITIVE,0.6272229552268982,['সুবহানআল্লাহ']
is fast and reliable to connect with friends,5,2025-07-28 14:36:37,Google Play,POSITIVE,0.9998648166656494,['friends']
Honest and integrity,5,2025-07-28 14:36:03,Google Play,POSITIVE,0.9998582601547241,['integrity']
very good 👍,5,2025-07-28 14:35:52,Google Play,POSITIVE,0.999870777130127,[]
nice app,5,2025-07-28 14:35:01,Google Play,POSITIVE,0.9998061060905457,['nice app']
not really good to bomb,1,2025-07-28 14:35:01,Google Play,NEGATIVE,-0.9997794032096863,[]
nice 🥰,5,2025-07-28 14:34:22,Google Play,POSITIVE,0.9998424053192139,[]
account I had for 7 years is disabled. uninstalled and done. never again.,1,2025-07-28 14:32:24,Google Play,NEGATIVE,-0.997616171836853,['7 years']
wonderful app,3,2025-07-28 14:30:25,Google Play,POSITIVE,0.9998787641525269,['wonderful app']
good 👍,5,2025-07-28 14:30:13,Google Play,POSITIVE,0.9998576641082764,[]
mashallah,5,2025-07-28 14:29:47,Google Play,NEGATIVE,-0.5460962653160095,['mashallah']
it have alots of bugs,3,2025-07-28 14:29:03,Google Play,NEGATIVE,-0.9952551126480103,"['alots', 'bugs']"
love you,5,2025-07-28 14:26:56,Google Play,POSITIVE,0.9998613595962524,[]
good apps,4,2025-07-28 14:26:30,Google Play,POSITIVE,0.9998608827590942,['good apps']
it take too much of data 😭😭,1,2025-07-28 14:26:26,Google Play,NEGATIVE,-0.9997727274894714,['data']
"The app is broken for years with no seeming intent to fix it. Reporting bugs out every few days, impossible to press ""skip ad button"" when its available, contentwise meta is allowing gambling, prostitution, gore, and plenty more unsavory things in their ads from their partners. This isn't a new thing, but the scope looks to have been increased in past years. Stay away if you're not in it.",1,2025-07-28 14:25:29,Google Play,NEGATIVE,-0.9995249509811401,"['the app', 'years', 'no seeming intent', 'bugs', '""skip ad button', 'its available, contentwise meta', 'gambling, prostitution, gore, and plenty more unsavory things', 'their ads', 'their partners', 'a new thing', 'the scope', 'past years']"
mere fecebook Account pe contant monetization ka setup ka option bhej do please.... my Account Name...... Shivam yadav Amethi hai please check my account 🙏,5,2025-07-28 14:24:03,Google Play,NEGATIVE,-0.996301531791687,"['mere fecebook account pe contant monetization ka setup ka option bhej', 'my account name', 'shivam', 'amethi hai', 'my account']"
time pass කරගන්න මරු ඇප් එක ❤️,5,2025-07-28 14:23:58,Google Play,NEGATIVE,-0.98625248670578,['කරගන්න මරු']
ok,5,2025-07-28 14:21:05,Google Play,POSITIVE,0.9997851252555847,[]
good apps,5,2025-07-28 14:20:46,Google Play,POSITIVE,0.9998608827590942,['good apps']
nice one,5,2025-07-28 14:18:21,Google Play,POSITIVE,0.9998481273651123,[]
nice,5,2025-07-28 14:17:21,Google Play,POSITIVE,0.9998552799224854,[]
facebook is good,5,2025-07-28 14:15:38,Google Play,POSITIVE,0.9998518228530884,['facebook']
good social app,5,2025-07-28 14:15:16,Google Play,POSITIVE,0.9998548030853271,['good social app']
good apps,5,2025-07-28 14:15:08,Google Play,POSITIVE,0.9998608827590942,['good apps']
🫰😋,5,2025-07-28 14:13:23,Google Play,NEGATIVE,-0.6970566511154175,[]
nice showroom,5,2025-07-28 14:12:44,Google Play,POSITIVE,0.9998422861099243,['nice showroom']
I had the pleasure of meeting two highly qualified emergency help yesterday during a mental health crisis along with high blood pressure. excuse me but I have named her fancy pants in my mind. her other just as amazing I had expressed to both of them that I have had previous problems getting in and especially out. mr. president OK with his partner made a game plan that I would walk about myself so I can comfortably get in and out of my fancy ride. lol. every thing was so very professional.,5,2025-07-28 14:12:26,Google Play,POSITIVE,0.9992592930793762,"['the pleasure', 'two highly qualified emergency help', 'a mental health crisis', 'high blood pressure', 'her fancy pants', 'my mind', 'previous problems', 'mr. president', 'his partner', 'a game plan', 'my fancy ride', 'lol', 'every thing']"
nice app,3,2025-07-28 14:12:03,Google Play,POSITIVE,0.9998061060905457,['nice app']
❤️❤️,2,2025-07-28 14:11:56,Google Play,NEGATIVE,-0.6970566511154175,[]
good than lite,5,2025-07-28 14:10:56,Google Play,POSITIVE,0.999843955039978,['lite']
Helo facebook team.mypersonal facebook account was disabled plz back my Facebook account My account information : Facebook Name: Vp shonod🙏,1,2025-07-28 14:10:31,Google Play,NEGATIVE,-0.9994916915893555,"['helo', 'team.mypersonal facebook account', 'my facebook', 'my account information', 'facebook name', 'vp shonod']"
very nice app,5,2025-07-28 14:10:02,Google Play,POSITIVE,0.9998562335968018,['very nice app']
nice,5,2025-07-28 14:09:57,Google Play,POSITIVE,0.9998552799224854,[]
There are many persons who use to take a way fraude by fake id that make problemes many persons. If is controle,4,2025-07-28 14:08:25,Google Play,NEGATIVE,-0.9980744123458862,"['many persons', 'a way fraude', 'fake id', 'problemes', 'many persons', 'controle']"
good,5,2025-07-28 14:08:23,Google Play,POSITIVE,0.9998161196708679,[]
good,4,2025-07-28 14:06:53,Google Play,POSITIVE,0.9998161196708679,[]
Good,5,2025-07-28 14:05:53,Google Play,POSITIVE,0.9998161196708679,[]
good,5,2025-07-28 14:05:26,Google Play,POSITIVE,0.9998161196708679,[]
Nice,5,2025-07-28 14:05:05,Google Play,POSITIVE,0.9998552799224854,[]
good all,5,2025-07-28 14:02:21,Google Play,POSITIVE,0.9998286962509155,[]
nice one but they deleted our live videos,5,2025-07-28 14:02:17,Google Play,NEGATIVE,-0.9979448914527893,['our live videos']
Nice 🙂👍,5,2025-07-28 14:01:48,Google Play,POSITIVE,0.9998424053192139,['nice 🙂']
super,5,2025-07-28 14:01:48,Google Play,POSITIVE,0.998783528804779,['super']
the videos keeps stopping even the ads I dunno if it's the app or my device🥲I can't enjoy Facebook now😭,2,2025-07-28 14:01:24,Google Play,NEGATIVE,-0.995070219039917,"['the videos', 'even the ads', 'the app', 'facebook']"
absolutely dreadful nowadays. It works to its own according. the setting keep changing and moving about and the spread of fake news is completely un-policed and out of control!!! The best decision I ever made was to come off it permently!!!,1,2025-07-28 14:00:55,Google Play,NEGATIVE,-0.99644935131073,"['its own according', 'the spread', 'fake news', 'control', 'the best decision']"
nice,5,2025-07-28 13:59:42,Google Play,POSITIVE,0.9998552799224854,[]
it's an excellent platform.,5,2025-07-28 13:59:05,Google Play,POSITIVE,0.9998809099197388,['an excellent platform']
একটা ও মেয়ে পড়ছে না,5,2025-07-28 13:58:25,Google Play,NEGATIVE,-0.5097104907035828,['পড়ছে']
Facebook naye teacher behtarin ok,5,2025-07-28 13:58:24,Google Play,POSITIVE,0.7397407293319702,['facebook naye teacher behtarin ok']
nic 👍,4,2025-07-28 13:57:51,Google Play,POSITIVE,0.9337045550346375,[]
face book must be very good and intresting scenes and chala time pass and manaku avasaramna history storrys and horror story and mostly intresting comedy scenes and am very happy to use facebook,5,2025-07-28 13:57:49,Google Play,POSITIVE,0.9991171956062317,"['face book', 'scenes', 'chala time pass', 'manaku', 'history storrys', 'horror story', 'comedy scenes', 'facebook']"
great,5,2025-07-28 13:57:16,Google Play,POSITIVE,0.9998630285263062,[]
not working,3,2025-07-28 13:56:24,Google Play,NEGATIVE,-0.9997778534889221,[]
good👍,3,2025-07-28 13:55:36,Google Play,NEGATIVE,-0.6970566511154175,[]
it's Facebook it's exactly what the ads say no less but way more,5,2025-07-28 13:55:24,Google Play,POSITIVE,0.9725043773651123,['the ads']
We couldn't create an account for you We were not able to sign you up for Facebook. OK I already have an account,5,2025-07-28 13:55:09,Google Play,NEGATIVE,-0.9991216063499451,"['an account', 'facebook', 'an account']"
poisonous app that no one needs in their life.,1,2025-07-28 13:54:53,Google Play,NEGATIVE,-0.986443281173706,"['poisonous app', 'no one', 'their life']"
"nakaka urat pag yung iba yung nag popost ng branded items like nike, adidas, Luis Vuitton, vans, etc ayos lang sakanila, tas pag ako yung nag post ibaban ako or ma rerestrict account ko bulok na rules yan gusto ko lang nmn magbenta.",1,2025-07-28 13:53:48,Google Play,NEGATIVE,-0.9982030391693115,"['ng branded items', 'adidas', 'luis vuitton', 'vans', 'ayos lang sakanila', 'nag', 'post', 'ibaban ako', 'ma rerestrict account ko bulok na', 'yan gusto ko lang nmn magbenta']"
meta doesn't police content sufficiently in my opinion,1,2025-07-28 13:53:06,Google Play,NEGATIVE,-0.9997369647026062,"['content', 'my opinion']"
Highly recommend.,5,2025-07-28 13:52:19,Google Play,POSITIVE,0.999872088432312,[]
it's good,5,2025-07-28 13:51:31,Google Play,POSITIVE,0.9998360872268677,[]
wasting time,1,2025-07-28 13:50:15,Google Play,NEGATIVE,-0.9997884631156921,['time']
well,5,2025-07-28 13:48:11,Google Play,POSITIVE,0.9995703101158142,[]
I want to chat my friends,2,2025-07-28 13:45:37,Google Play,POSITIVE,0.9705969095230103,['my friends']
Am having amazing moment in Facebook and am grateful for that thank Mr Mark,5,2025-07-28 13:45:31,Google Play,POSITIVE,0.9998517036437988,"['amazing moment', 'facebook', 'mr mark']"
don't used this app because only loss of time,1,2025-07-28 13:45:19,Google Play,NEGATIVE,-0.995540201663971,"['this app', 'time']"
maganda sya dahil misskonasya:(((,5,2025-07-28 13:44:45,Google Play,NEGATIVE,-0.987393856048584,"['maganda sya dahil misskonasya', ':(((']"
supar ji,5,2025-07-28 13:44:34,Google Play,POSITIVE,0.9571125507354736,['supar ji']
good app I am mamun,5,2025-07-28 13:44:27,Google Play,POSITIVE,0.9997826218605042,[]
Great,5,2025-07-28 13:42:48,Google Play,POSITIVE,0.9998630285263062,[]
very good video you are video mast,5,2025-07-28 13:42:34,Google Play,POSITIVE,0.9998291730880737,['video mast']
🫠👍,2,2025-07-28 13:42:16,Google Play,NEGATIVE,-0.6970566511154175,[]
we don't enjoy using Facebook anymore can't chat anymore we keep doing face verification because of ur community standards you keep chasing Facebook users 👎💔,1,2025-07-28 13:42:10,Google Play,NEGATIVE,-0.9874952435493469,"['facebook', 'face verification', 'ur community standards', 'facebook users']"
perfect,5,2025-07-28 13:42:06,Google Play,POSITIVE,0.9998517036437988,[]
good,5,2025-07-28 13:39:35,Google Play,POSITIVE,0.9998161196708679,[]
nice,1,2025-07-28 13:37:30,Google Play,POSITIVE,0.9998552799224854,[]
good,5,2025-07-28 13:36:27,Google Play,POSITIVE,0.9998161196708679,[]
Always telling me I have new notifications when I don't. Deleting all old notifications doesn't help as it still prompts me. Hasn't worked properly in a long time.,2,2025-07-28 13:36:02,Google Play,NEGATIVE,-0.9971217513084412,"['new notifications', 'all old notifications', 'a long time']"
great social media app I like it,5,2025-07-28 13:33:59,Google Play,POSITIVE,0.999841570854187,[]
good apps,5,2025-07-28 13:33:59,Google Play,POSITIVE,0.9998608827590942,['good apps']
Good,5,2025-07-28 13:33:14,Google Play,POSITIVE,0.9998161196708679,[]
👏 🤩 👏,5,2025-07-28 13:31:06,Google Play,NEGATIVE,-0.8337253928184509,['👏 🤩 👏']
"IM ALWAYS GETTING SUSPENDED, I DON'T HAVE VIOLATION AND I FOLLOW THE RULES!! I MADE MANY ACCOUNT FOR SCHOOL AND ALL OF THAT GOT SUSPEND! I HATE META NOW, OLD META IS NOT LIKE THIS...!!!",1,2025-07-28 13:30:08,Google Play,NEGATIVE,-0.9738757014274597,"['violation', 'the rules', 'many account', 'school', 'old meta']"
bahut sundar,5,2025-07-28 13:29:52,Google Play,POSITIVE,0.982900083065033,['bahut sundar']
darunnn 👌👌👌👌👌👌👌,2,2025-07-28 13:29:12,Google Play,NEGATIVE,-0.943954348564148,['darunnn']
awesome,5,2025-07-28 13:28:53,Google Play,POSITIVE,0.9998682737350464,[]
It's FB what can I say,5,2025-07-28 13:28:39,Google Play,POSITIVE,0.9728039503097534,[]
Good,5,2025-07-28 13:28:33,Google Play,POSITIVE,0.9998161196708679,[]
very good app,5,2025-07-28 13:28:20,Google Play,POSITIVE,0.9998675584793091,['very good app']
sana ang original kong facebook to lagi lang mahacking account ko,5,2025-07-28 13:28:04,Google Play,NEGATIVE,-0.9744699001312256,"['sana ang original kong facebook', 'lagi lang', 'mahacking account ko']"
5/5✅,5,2025-07-28 13:27:55,Google Play,NEGATIVE,-0.550692617893219,['5/5✅']
"I cant press and see who liked my posts, photos, etc. Many people have same issue.",1,2025-07-28 13:26:49,Google Play,NEGATIVE,-0.5125201940536499,"['my posts', 'photos', 'many people', 'same issue']"
Fast respon,5,2025-07-28 13:25:26,Google Play,POSITIVE,0.9598386883735657,['fast respon']
شکریا,5,2025-07-28 13:23:58,Google Play,NEGATIVE,-0.510294497013092,['شکریا']
I really epishated Facebook the international plat form,5,2025-07-28 13:21:22,Google Play,NEGATIVE,-0.9932594895362854,"['facebook', 'the international plat form']"
"very good app use this plz, amazing experience in this app 👏 👍",5,2025-07-28 13:20:47,Google Play,POSITIVE,0.9994015693664551,"['very good app', 'this plz, amazing experience', 'this app 👏']"
Best of luck 🤞,5,2025-07-28 13:20:07,Google Play,POSITIVE,0.9995961785316467,['luck']
👍,5,2025-07-28 13:19:54,Google Play,NEGATIVE,-0.6970566511154175,[]
good 👍😊,5,2025-07-28 13:19:50,Google Play,POSITIVE,0.9998576641082764,['good 👍']
Mother Board App😁,5,2025-07-28 13:18:46,Google Play,NEGATIVE,-0.8270815014839172,['mother board app']
good,5,2025-07-28 13:18:15,Google Play,POSITIVE,0.9998161196708679,[]
amazing social platform,5,2025-07-28 13:17:11,Google Play,POSITIVE,0.9998797178268433,['amazing social platform']
great,5,2025-07-28 13:16:03,Google Play,POSITIVE,0.9998630285263062,[]
"Hi. NANARANTADO po ba kayo? I never did anything to violate your rules or whatever sh8s, yet you suspended it for no reason. Please give it back because I cannot retrieve the money I've made in messenger bot😬😬😬 Pinaghirapan ko po iyon. PLEASE LANG, WALA PO AKO SA MOOD PARA PALAMPASIN PANGGAGAGO NIYO.",1,2025-07-28 13:15:59,Google Play,NEGATIVE,-0.9989601373672485,"['nanarantado', 'your rules', 'whatever sh8s', 'no reason', 'the money', 'messenger bot', '😬 pinaghirapan ko po iyon', 'please lang', 'wala po ako sa mood para palampasin panggagago niyo']"
People together 👍,5,2025-07-28 13:15:11,Google Play,POSITIVE,0.9960028529167175,['people']
best app,1,2025-07-28 13:13:57,Google Play,POSITIVE,0.999686598777771,['best app']
you good than tiktok,5,2025-07-28 13:13:50,Google Play,POSITIVE,0.9998416900634766,['tiktok']
"Legit app,very good 👍👍💯",5,2025-07-28 13:13:20,Google Play,POSITIVE,0.9995679259300232,['legit app']
good,5,2025-07-28 13:12:28,Google Play,POSITIVE,0.9998161196708679,[]
great I love this app,5,2025-07-28 13:12:25,Google Play,POSITIVE,0.9998739957809448,['this app']
It's quiet amazing,5,2025-07-28 13:12:20,Google Play,POSITIVE,0.9998894929885864,[]
nice,5,2025-07-28 13:10:25,Google Play,POSITIVE,0.9998552799224854,[]
Facebook is a Good Platform Full Entertainment 😎,5,2025-07-28 13:10:12,Google Play,POSITIVE,0.9997001886367798,"['facebook', 'a good platform', 'full entertainment']"
One stop solution,4,2025-07-28 13:09:45,Google Play,NEGATIVE,-0.6508565545082092,['one stop solution']
